max IN degrees,avg IN degrees,avg OUT degrees,avg clustering coeff
95,74.73,74.73,0.3758149137622395
94,74.635,74.635,0.37542655142945386
94,74.51,74.51,0.3747279776617697
94,74.485,74.485,0.37450092221292147
94,74.385,74.385,0.37401324938122504
94,74.28,74.28,0.3735446543315179
94,74.16,74.16,0.3729088921951606
93,74.07,74.07,0.37248194622439007
93,74.04,74.04,0.37233014573822387
93,73.915,73.915,0.3716760010995852
91,73.795,73.795,0.3711674446835187
91,73.76,73.76,0.370956428303622
90,73.655,73.655,0.3703728008480524
91,73.49,73.49,0.3696487867307129
90,73.45,73.45,0.3694049842089308
90,73.33,73.33,0.368793596569665
90,73.24,73.24,0.3684134443842693
90,73.215,73.215,0.3683192302823248
91,73.105,73.105,0.3677113188622797
92,73.065,73.065,0.3674885814805327
92,72.975,72.975,0.3669873124491868
92,72.845,72.845,0.36641712758046574
91,72.725,72.725,0.36586619733815234
91,72.615,72.615,0.36522147949981465
90,72.49,72.49,0.36448939065708635
90,72.37,72.37,0.3639762533708175
90,72.25,72.25,0.36336238218404615
89,72.13,72.13,0.36273449665743607
88,72.06,72.06,0.3623083952737574
87,72.055,72.055,0.3623035669693225
87,71.965,71.965,0.3618834203764071
87,71.895,71.895,0.3615811520549497
88,71.8,71.8,0.3611963398468052
88,71.74,71.74,0.36087893589265035
88,71.655,71.655,0.36049552973781723
89,71.57,71.57,0.36016497115121043
89,71.485,71.485,0.35971643433681494
89,71.375,71.375,0.35924723660124486
89,71.26,71.26,0.35855409659198323
89,71.215,71.215,0.35829752259678327
88,71.175,71.175,0.3580194955870472
87,71.095,71.095,0.357682311754804
87,71.015,71.015,0.3572492990213616
88,70.875,70.875,0.3565985632119367
87,70.805,70.805,0.3562620906915929
87,70.755,70.755,0.3559987224390936
87,70.695,70.695,0.35563018153519077
86,70.64,70.64,0.3554171425390795
86,70.585,70.585,0.35517158470180177
86,70.475,70.475,0.3546725583069822
86,70.41,70.41,0.35428861095450004
86,70.32,70.32,0.3538885693653879
86,70.245,70.245,0.3535774479212567
86,70.13,70.13,0.3529285614315318
85,70.08,70.08,0.35275618588480157
85,70.05,70.05,0.3526012563497073
85,69.945,69.945,0.35208033638200964
86,69.895,69.895,0.35186906393333744
86,69.785,69.785,0.3514088161979954
86,69.735,69.735,0.35105660137549316
86,69.69,69.69,0.35081767634074945
86,69.615,69.615,0.3503594815853976
87,69.59,69.59,0.35025484364037995
86,69.46,69.46,0.3495592319037896
86,69.455,69.455,0.34955276557318044
86,69.315,69.315,0.3488995674820989
85,69.28,69.28,0.34870969767685805
86,69.235,69.235,0.34848618282006
86,69.185,69.185,0.3482054776033984
87,69.19,69.19,0.34826376164799044
86,69.075,69.075,0.34763646625941036
86,69.01,69.01,0.34723748183702335
86,68.925,68.925,0.34679938764355084
86,68.87,68.87,0.3464867943901673
86,68.765,68.765,0.3459218169145777
85,68.69,68.69,0.34556021943212384
85,68.51,68.51,0.34460125389053803
85,68.455,68.455,0.3442057813837345
85,68.38,68.38,0.3438360745547189
85,68.35,68.35,0.3437876104585989
84,68.3,68.3,0.3434705951944366
84,68.245,68.245,0.3432156166269613
85,68.115,68.115,0.342563381130869
85,68.095,68.095,0.34237242258331646
85,67.975,67.975,0.3417272939999475
85,67.895,67.895,0.34125974338429643
85,67.825,67.825,0.3409078700971804
85,67.76,67.76,0.3405515569602164
85,67.665,67.665,0.34005276661259415
85,67.58,67.58,0.3396070529433273
85,67.55,67.55,0.33948699367911983
85,67.45,67.45,0.3389259031605361
85,67.375,67.375,0.33859530686619804
86,67.31,67.31,0.33812990451139874
86,67.195,67.195,0.33759010086006663
86,67.14,67.14,0.33725309515096863
86,67.055,67.055,0.3368704379986087
86,67.015,67.015,0.33663682239979503
85,66.965,66.965,0.3362577452450115
85,66.91,66.91,0.33598428662987706
84,66.895,66.895,0.33589850301341495
84,66.805,66.805,0.33546325832122315
85,66.785,66.785,0.33534183516128374
84,66.71,66.71,0.33495086440902705
85,66.75,66.75,0.3351893385488566
85,66.675,66.675,0.33485913234873094
85,66.625,66.625,0.33455970158120624
85,66.565,66.565,0.3343242935739298
85,66.49,66.49,0.3339603158563617
85,66.46,66.46,0.33381885316133375
84,66.405,66.405,0.33349114264076346
84,66.365,66.365,0.33330144608015316
