max IN degrees,avg IN degrees,avg OUT degrees,avg clustering coeff
96,74.205,74.205,0.3721820000331648
95,74.04,74.04,0.37130948779133016
94,73.91,73.91,0.370629563043114
93,73.82,73.82,0.3701086936147361
92,73.715,73.715,0.3695920741378206
92,73.64,73.64,0.3691571273046678
92,73.585,73.585,0.36879646808883054
92,73.515,73.515,0.36849161630824745
92,73.425,73.425,0.36805504348852147
92,73.335,73.335,0.3675532694263514
92,73.265,73.265,0.3671891427303427
93,73.205,73.205,0.3669612810834081
92,73.07,73.07,0.3663452576810669
92,72.905,72.905,0.3655753766187953
92,72.795,72.795,0.3650529116074641
92,72.66,72.66,0.3643860406573323
92,72.555,72.555,0.3638011435656809
93,72.435,72.435,0.36314239828485173
93,72.38,72.38,0.3628978559520618
93,72.32,72.32,0.36261541705468964
94,72.215,72.215,0.36221633449491514
94,72.155,72.155,0.3619086652071904
93,72.1,72.1,0.36164836529413635
92,71.98,71.98,0.3610498504097484
92,71.9,71.9,0.36075041037703465
92,71.81,71.81,0.3603515799836389
92,71.72,71.72,0.3598922989383377
92,71.68,71.68,0.35980592768336433
91,71.62,71.62,0.35951695303835685
91,71.505,71.505,0.3590431245761397
91,71.41,71.41,0.3586424497059879
91,71.285,71.285,0.35801692535891483
91,71.29,71.29,0.35803089155168716
90,71.17,71.17,0.3574491353268597
90,71.07,71.07,0.3569992007855087
90,70.975,70.975,0.3566019295406264
90,70.95,70.95,0.3564528028648643
89,70.89,70.89,0.35620009605152986
89,70.82,70.82,0.3558233795487078
89,70.75,70.75,0.35544424628728954
89,70.635,70.635,0.354905834133546
89,70.555,70.555,0.35454812395609286
89,70.505,70.505,0.35423672197943873
89,70.44,70.44,0.35387134888292027
89,70.43,70.43,0.3538272404820772
89,70.44,70.44,0.35395280888236597
89,70.39,70.39,0.35371115800126973
89,70.29,70.29,0.35317296484260136
89,70.28,70.28,0.3530608056273389
89,70.225,70.225,0.3527924901827914
89,70.135,70.135,0.3523523029444602
89,70.13,70.13,0.3522873422459048
88,70.08,70.08,0.35200544442732573
88,69.985,69.985,0.3514357127680425
88,69.93,69.93,0.35105509381771777
88,69.905,69.905,0.35092826721922776
88,69.825,69.825,0.3504709754323318
88,69.765,69.765,0.3501968492147976
89,69.635,69.635,0.34945133020093716
89,69.61,69.61,0.3493312047041298
89,69.58,69.58,0.34918134173109366
89,69.575,69.575,0.3491861852509194
89,69.525,69.525,0.34894622586406415
89,69.465,69.465,0.34860095872003094
89,69.4,69.4,0.3482047584895314
89,69.3,69.3,0.3477483247363547
89,69.25,69.25,0.3474678025565677
89,69.19,69.19,0.34719116165379604
89,69.1,69.1,0.3467845792149587
89,69.02,69.02,0.34634753880000424
90,68.95,68.95,0.34603075505318776
90,68.845,68.845,0.3455555791950644
90,68.845,68.845,0.3456350501954653
90,68.78,68.78,0.3453593185856789
90,68.7,68.7,0.3449121371909738
90,68.625,68.625,0.34451965008394536
90,68.575,68.575,0.3443219412686975
90,68.48,68.48,0.3438367983945298
90,68.405,68.405,0.3435151353709117
90,68.345,68.345,0.34322399298023926
89,68.265,68.265,0.34289960670307656
90,68.235,68.235,0.3427157398779331
90,68.12,68.12,0.3420925972038314
90,68.075,68.075,0.3418516675375934
91,68.05,68.05,0.3416238043227306
91,67.975,67.975,0.3413810935879467
91,67.89,67.89,0.3408777674040163
91,67.865,67.865,0.34076828150962707
91,67.765,67.765,0.34020375914531287
90,67.7,67.7,0.33991169073661753
89,67.575,67.575,0.3392579751923382
88,67.54,67.54,0.33907058295415277
88,67.555,67.555,0.3391050166759204
88,67.48,67.48,0.3387931762621865
89,67.44,67.44,0.3385783351781281
88,67.455,67.455,0.33867650838748165
88,67.375,67.375,0.338309440611307
88,67.31,67.31,0.3380809250475838
88,67.215,67.215,0.3376516389489776
88,67.235,67.235,0.33783332446724645
88,67.16,67.16,0.3374351003176239
88,67.1,67.1,0.33715486772809267
88,67.08,67.08,0.33698916326850503
88,66.99,66.99,0.33655743717114944
88,66.98,66.98,0.3364905306747138
88,66.96,66.96,0.33633168980101785
89,66.895,66.895,0.33599740286602237
89,66.895,66.895,0.3360053645303083
89,66.8,66.8,0.33563025953701825
88,66.71,66.71,0.3352282769542231
87,66.705,66.705,0.3351543840410858
88,66.605,66.605,0.3347139439125606
86,66.525,66.525,0.3344252353539078
86,66.485,66.485,0.33428065512852356
86,66.515,66.515,0.3344183894270938
86,66.485,66.485,0.33436185092487897
86,66.435,66.435,0.33410176550403803
85,66.42,66.42,0.33407703472937633
86,66.35,66.35,0.33374080459578076
86,66.32,66.32,0.33358623531902476
86,66.265,66.265,0.33330064253464475
86,66.2,66.2,0.33300115287766957
86,66.21,66.21,0.3330593652677304
87,66.175,66.175,0.33286877466589027
86,66.12,66.12,0.3325583915456378
85,66.08,66.08,0.3323415577761841
85,66.005,66.005,0.3318736236656592
85,66.015,66.015,0.3319409049427717
84,65.91,65.91,0.3313851744486868
84,65.85,65.85,0.33109434239992785
84,65.875,65.875,0.33119049726115635
84,65.82,65.82,0.33082757181053785
84,65.775,65.775,0.33055847598180044
84,65.735,65.735,0.33046991174605034
84,65.67,65.67,0.3299803394567548
84,65.66,65.66,0.3298717489300644
