max IN degrees,avg IN degrees,avg OUT degrees,avg clustering coeff
96,75.635,75.635,0.37983805150536315
95,75.525,75.525,0.3792583932006244
94,75.535,75.535,0.3793422975216539
94,75.51,75.51,0.3792071946952527
93,75.475,75.475,0.3789562957952621
93,75.43,75.43,0.3786728609091199
93,75.405,75.405,0.37856178886975533
93,75.41,75.41,0.3784848815888953
93,75.395,75.395,0.37837344832934106
93,75.335,75.335,0.37807725855443136
93,75.33,75.33,0.37802227150484846
93,75.345,75.345,0.3780506773397084
93,75.325,75.325,0.3779539450728294
93,75.16,75.16,0.3771461463943507
93,75.13,75.13,0.37712744119889563
93,75.13,75.13,0.3772132446842489
93,75.11,75.11,0.37710864113408926
93,75.065,75.065,0.3768995549102279
93,74.99,74.99,0.37661640427566484
93,74.93,74.93,0.37634711047641384
93,74.92,74.92,0.3762727436570355
94,74.915,74.915,0.37612324610116477
94,74.845,74.845,0.37579181348855006
94,74.715,74.715,0.3751226721228409
94,74.7,74.7,0.3750725356192003
94,74.615,74.615,0.3747131310917253
94,74.58,74.58,0.37447287927663103
94,74.465,74.465,0.3738561898238513
94,74.52,74.52,0.37410320971646543
93,74.49,74.49,0.37389282686287295
94,74.38,74.38,0.3733369913970072
94,74.335,74.335,0.373147019154369
93,74.29,74.29,0.37286209632219985
93,74.255,74.255,0.3726944402899282
93,74.23,74.23,0.3725389541273232
92,74.205,74.205,0.3724069834507548
92,74.17,74.17,0.3722482122282975
92,74.225,74.225,0.3724881678429901
91,74.21,74.21,0.3724581801322351
91,74.215,74.215,0.3725251310574416
91,74.125,74.125,0.37212094061155554
92,74.115,74.115,0.3721327150525141
91,74.07,74.07,0.37184059067522407
91,74.0,74.0,0.37149320838463973
91,73.985,73.985,0.3714021146990967
91,73.965,73.965,0.3713303193692504
91,73.96,73.96,0.37126355732058836
91,73.88,73.88,0.3708696049653942
91,73.865,73.865,0.370813333371037
92,73.85,73.85,0.3707272986028226
91,73.83,73.83,0.3706010364692658
91,73.75,73.75,0.3701656229399375
91,73.685,73.685,0.36986209603658865
91,73.695,73.695,0.3699208922057872
92,73.755,73.755,0.37013642985757017
92,73.725,73.725,0.3699044905427701
92,73.745,73.745,0.3700645702027257
92,73.715,73.715,0.36998199118554376
92,73.645,73.645,0.3696791753238937
92,73.675,73.675,0.36990125638722887
92,73.685,73.685,0.3700027134806866
93,73.725,73.725,0.37015220428162976
93,73.705,73.705,0.3699948289409371
93,73.625,73.625,0.3696210450982148
92,73.65,73.65,0.36965259509587567
92,73.62,73.62,0.3695465343980504
92,73.59,73.59,0.36940870579210555
92,73.535,73.535,0.3692247011951752
93,73.565,73.565,0.3693035255852102
93,73.455,73.455,0.36869273112273826
93,73.445,73.445,0.36864556756643746
93,73.43,73.43,0.36858383685897733
93,73.375,73.375,0.36831517369121897
92,73.345,73.345,0.3682225040091209
92,73.29,73.29,0.3679625586587514
93,73.27,73.27,0.36788155348931584
93,73.19,73.19,0.36752550216025426
92,73.15,73.15,0.36730404835870367
92,73.165,73.165,0.3673466681325129
93,73.165,73.165,0.36731331749428614
93,73.21,73.21,0.3675916564028845
92,73.145,73.145,0.36718656437815494
93,73.18,73.18,0.3673950442285332
93,73.195,73.195,0.3675469242608974
93,73.15,73.15,0.36736916116605633
93,73.17,73.17,0.36750279889788584
93,73.145,73.145,0.3674396574152119
94,73.125,73.125,0.3673390914737087
94,73.03,73.03,0.3669777345897575
93,73.055,73.055,0.36710695068996757
93,72.96,72.96,0.36660723823794406
92,72.905,72.905,0.3663438032700417
92,72.87,72.87,0.36611516638331293
91,72.915,72.915,0.36635269643850876
91,72.88,72.88,0.3662430816840677
91,72.835,72.835,0.36615726440596064
92,72.82,72.82,0.36603843320806023
92,72.795,72.795,0.3658909603698751
92,72.765,72.765,0.36577440557380636
92,72.715,72.715,0.3655535870039354
92,72.705,72.705,0.3654870288038354
93,72.66,72.66,0.3653171841600493
92,72.63,72.63,0.36521220351414874
92,72.675,72.675,0.3653850668363521
92,72.65,72.65,0.36518887174835546
92,72.585,72.585,0.36483839740110774
92,72.595,72.595,0.3650725506218311
93,72.54,72.54,0.364766994645451
93,72.54,72.54,0.3647414447931443
93,72.53,72.53,0.3648276652225067
93,72.525,72.525,0.3647957858879771
93,72.585,72.585,0.365115556805217
94,72.6,72.6,0.36521237234773624
94,72.525,72.525,0.36485837663634446
93,72.545,72.545,0.3649700735197941
93,72.545,72.545,0.36494603438109263
93,72.605,72.605,0.365199826157845
93,72.585,72.585,0.3650424767961003
93,72.535,72.535,0.3647698370426377
93,72.5,72.5,0.3646149514807733
92,72.515,72.515,0.3646331435631394
92,72.53,72.53,0.3647684547156026
92,72.505,72.505,0.3646732195491014
92,72.48,72.48,0.3645399841712576
92,72.495,72.495,0.36457518806392536
92,72.46,72.46,0.36439791480662537
92,72.5,72.5,0.3644971138258356
93,72.57,72.57,0.36484320557106975
93,72.52,72.52,0.36448902572771735
93,72.545,72.545,0.3646441587128853
93,72.59,72.59,0.364835088687479
93,72.535,72.535,0.3645766113211786
92,72.525,72.525,0.3645236924690568
92,72.595,72.595,0.36489344847666694
92,72.595,72.595,0.36494261242642545
93,72.595,72.595,0.36497328568987514
93,72.515,72.515,0.3646039970317456
93,72.455,72.455,0.3642657422699582
93,72.44,72.44,0.3641965777279683
93,72.385,72.385,0.3639386144789087
94,72.465,72.465,0.36426434214105796
94,72.43,72.43,0.3641161466166413
94,72.395,72.395,0.3640144153395125
93,72.375,72.375,0.36391899404007516
93,72.305,72.305,0.36364945380164093
93,72.26,72.26,0.3634549943491681
92,72.24,72.24,0.3633081824201444
91,72.14,72.14,0.3628287233612796
91,72.14,72.14,0.3627704496349677
91,72.04,72.04,0.36224276895246355
91,72.09,72.09,0.3624963073981806
91,72.105,72.105,0.3624808778238856
91,72.06,72.06,0.3621952859365094
