max IN degrees,avg IN degrees,avg OUT degrees,avg clustering coeff
95,75.46,75.46,0.37784734588554114
95,75.47,75.47,0.377800141888118
96,75.43,75.43,0.3777624476151549
96,75.465,75.465,0.37788812964227037
96,75.485,75.485,0.3781113165503686
95,75.425,75.425,0.377752295942642
95,75.4,75.4,0.37763344560727924
96,75.445,75.445,0.3779273090277229
96,75.49,75.49,0.37815376889395674
97,75.495,75.495,0.37812074917217126
97,75.465,75.465,0.37801727444798094
97,75.53,75.53,0.3784157336238622
97,75.595,75.595,0.37880875958415444
96,75.525,75.525,0.37848097075510606
95,75.535,75.535,0.3784885770941966
95,75.595,75.595,0.37886738285818417
95,75.705,75.705,0.3794764156300284
95,75.775,75.775,0.37986093475906685
96,75.825,75.825,0.38017268633305257
97,75.88,75.88,0.38050434635023267
97,75.88,75.88,0.3804807276901412
96,75.87,75.87,0.3803631679509356
96,75.87,75.87,0.38040358887588843
96,75.955,75.955,0.3808445232895841
96,76.005,76.005,0.38103589950959205
96,75.96,75.96,0.38088254739655575
96,76.015,76.015,0.3811897442405536
97,76.09,76.09,0.3815012799726549
96,76.085,76.085,0.3814548047916512
96,76.045,76.045,0.3813500478854099
96,76.07,76.07,0.3814277826570463
96,76.075,76.075,0.3814787524371943
97,76.105,76.105,0.38163402232771404
97,76.1,76.1,0.38174563383342774
97,76.185,76.185,0.38221529279112815
97,76.235,76.235,0.38252298119939243
97,76.24,76.24,0.3826082947646568
97,76.3,76.3,0.3829856331265965
98,76.285,76.285,0.38289438412695254
97,76.375,76.375,0.3833345020615864
96,76.43,76.43,0.38369067350025804
96,76.38,76.38,0.38350920653786885
96,76.41,76.41,0.3837072041390708
96,76.475,76.475,0.38407652875342424
96,76.53,76.53,0.38437467893568394
95,76.535,76.535,0.3845175410427202
95,76.595,76.595,0.3847525275207676
95,76.54,76.54,0.38455753632350237
95,76.625,76.625,0.38504493694110914
95,76.63,76.63,0.3850020959781845
96,76.635,76.635,0.3851074601357696
96,76.7,76.7,0.38547818780194326
99,76.755,76.755,0.3857441073963258
99,76.78,76.78,0.38602156829303186
99,76.79,76.79,0.3861263818671169
98,76.865,76.865,0.386424922834599
99,76.905,76.905,0.3866570337479566
100,76.985,76.985,0.38703642270512056
101,76.985,76.985,0.38714079204012414
102,77.07,77.07,0.38752146416492705
102,77.095,77.095,0.38767245299033654
102,77.14,77.14,0.38790542800496836
102,77.07,77.07,0.3875962582873152
102,77.115,77.115,0.38781131079598646
102,77.195,77.195,0.3883119906609528
104,77.255,77.255,0.38865304516912524
104,77.28,77.28,0.38883666894864133
104,77.265,77.265,0.3887305065064194
105,77.31,77.31,0.38894630730185736
105,77.34,77.34,0.38908800410010136
104,77.36,77.36,0.38914592153719213
104,77.355,77.355,0.38919098825987575
104,77.335,77.335,0.3889957503163363
104,77.405,77.405,0.3893345492386493
104,77.44,77.44,0.3895143890027768
105,77.535,77.535,0.3899127914675342
106,77.65,77.65,0.3905210240977203
106,77.64,77.64,0.39048281639829796
105,77.635,77.635,0.39051919921816364
105,77.69,77.69,0.3907105761109226
105,77.735,77.735,0.390951808123693
105,77.735,77.735,0.3910363658144578
105,77.765,77.765,0.3912593232340629
105,77.725,77.725,0.3909650653308877
105,77.805,77.805,0.39140602090930776
105,77.835,77.835,0.3916250219648053
105,77.88,77.88,0.39185626576045635
105,77.975,77.975,0.39239125297504635
