max IN degrees,avg IN degrees,avg OUT degrees,avg clustering coeff
92,75.165,75.165,0.3780823366339993
91,75.29,75.29,0.3786286547189384
92,75.515,75.515,0.3797960283141294
92,75.695,75.695,0.3806640249385125
94,75.885,75.885,0.3816835346764836
94,76.055,76.055,0.3825594835021054
94,76.19,76.19,0.38323217526150655
96,76.445,76.445,0.38461826431861273
96,76.705,76.705,0.3858526420106665
97,77.005,77.005,0.3874007221436306
97,77.155,77.155,0.3880041438634709
97,77.41,77.41,0.38919892100715736
97,77.495,77.495,0.38964637142711
98,77.66,77.66,0.39050354963850575
98,77.955,77.955,0.39200471099174566
98,78.165,78.165,0.3931035848182934
99,78.37,78.37,0.39433979072573805
100,78.53,78.53,0.39505805048534676
101,78.69,78.69,0.3958481556421109
102,78.89,78.89,0.39681342170083633
102,79.07,79.07,0.39768952478340835
102,79.33,79.33,0.39904522261726433
101,79.59,79.59,0.4003093972504063
101,79.745,79.745,0.40115108164810215
100,79.945,79.945,0.40214884979228954
101,80.27,80.27,0.40385584439198224
102,80.495,80.495,0.40498883202834335
101,80.69,80.69,0.40601148938313275
102,80.765,80.765,0.4063597471120039
102,81.005,81.005,0.40753899254312004
103,81.12,81.12,0.4081702112378377
103,81.435,81.435,0.40984470904580755
104,81.665,81.665,0.41099824748194286
105,81.95,81.95,0.41245109029248256
105,82.215,82.215,0.4137383381055624
105,82.445,82.445,0.41494308446040123
105,82.605,82.605,0.415721081085207
106,82.795,82.795,0.41677688303695926
106,82.995,82.995,0.4178037035391375
107,83.16,83.16,0.41864249993074537
107,83.265,83.265,0.4192079847588204
106,83.405,83.405,0.4199560187408293
107,83.56,83.56,0.4206987686856205
107,83.74,83.74,0.42152902831529376
106,84.105,84.105,0.42335226412463955
107,84.27,84.27,0.4241349819513799
107,84.365,84.365,0.4245954309868564
107,84.525,84.525,0.42534598524768236
107,84.7,84.7,0.4261853073734813
107,84.965,84.965,0.4274482596258893
106,85.135,85.135,0.4283048995905414
106,85.325,85.325,0.42933118853397567
106,85.615,85.615,0.43069654488560977
105,85.82,85.82,0.43162114933465473
105,85.985,85.985,0.43236254329656765
105,86.11,86.11,0.43306367528833173
105,86.25,86.25,0.433765691796533
105,86.41,86.41,0.43459167075243793
105,86.53,86.53,0.43532176207417517
106,86.68,86.68,0.43607188801722857
107,86.755,86.755,0.4365592745671453
107,86.98,86.98,0.4377491322385302
107,87.185,87.185,0.43879218296970096
107,87.355,87.355,0.439682741852487
107,87.53,87.53,0.4405601467489529
109,87.645,87.645,0.44106963782142894
108,87.865,87.865,0.44208608265538113
108,88.095,88.095,0.44325448862165046
106,88.145,88.145,0.44348723059240513
107,88.32,88.32,0.44427351732058723
107,88.52,88.52,0.4452343297328271
107,88.69,88.69,0.44596427554216655
107,88.88,88.88,0.4468549465697922
106,89.005,89.005,0.44746590146180387
106,89.215,89.215,0.4485029322591319
106,89.46,89.46,0.44961008566747407
107,89.675,89.675,0.4506409555350484
108,89.855,89.855,0.45153490161127374
108,90.075,90.075,0.4525611338287199
108,90.255,90.255,0.45334933128476895
107,90.42,90.42,0.4542388940211466
108,90.58,90.58,0.4550669952326995
107,90.675,90.675,0.4555966568181484
107,90.82,90.82,0.45635942006211805
109,90.925,90.925,0.45685195365806264
109,91.025,91.025,0.4573424057019866
109,91.195,91.195,0.45824673341713845
109,91.335,91.335,0.4589090988640283
110,91.435,91.435,0.4594906334931047
110,91.525,91.525,0.4598866605249134
109,91.63,91.63,0.4605329197111398
108,91.715,91.715,0.46092883706586585
108,91.745,91.745,0.4610393771117648
108,91.905,91.905,0.46195055669603413
109,91.9,91.9,0.46197048658404777
109,92.045,92.045,0.4627166459288067
110,92.27,92.27,0.46391613629890827
111,92.35,92.35,0.4643882598670816
112,92.495,92.495,0.4650732864664684
112,92.705,92.705,0.46610457463609245
111,92.85,92.85,0.4668518946485072
112,92.985,92.985,0.46754334249531554
112,93.11,93.11,0.46829019101312513
112,93.385,93.385,0.46974897097765056
112,93.52,93.52,0.4705277984661111
113,93.65,93.65,0.47113680961976906
113,93.775,93.775,0.4717782730675395
113,93.95,93.95,0.47268826247208645
114,94.205,94.205,0.4739451759762753
114,94.37,94.37,0.47480315741587353
115,94.45,94.45,0.4751863446474732
116,94.6,94.6,0.47596471842426835
116,94.735,94.735,0.4766661590938261
116,94.795,94.795,0.4768914717890605
115,94.935,94.935,0.47760207608420274
115,95.01,95.01,0.4779428097883444
115,95.155,95.155,0.47875073807400176
115,95.34,95.34,0.4797121384710705
115,95.46,95.46,0.48029114234038706
115,95.61,95.61,0.4810715993306819
115,95.76,95.76,0.4818656134452859
115,95.885,95.885,0.48242198314138757
114,96.065,96.065,0.48326511425093793
114,96.15,96.15,0.48371147142384485
114,96.3,96.3,0.4845304485034561
114,96.365,96.365,0.4848351388422696
114,96.475,96.475,0.48530673447160394
114,96.605,96.605,0.48599080550570706
116,96.81,96.81,0.4869512411089035
116,96.915,96.915,0.4874989381598758
116,97.135,97.135,0.48864989851545426
116,97.3,97.3,0.4895309154323564
116,97.46,97.46,0.4904620471916331
115,97.64,97.64,0.49149543085608544
115,97.92,97.92,0.4928549847093995
115,98.005,98.005,0.49328404634774314
115,98.165,98.165,0.49424254452622257
115,98.3,98.3,0.49493382936272906
116,98.39,98.39,0.4954132415711595
115,98.62,98.62,0.4965250920021769
115,98.815,98.815,0.4975438243847903
115,98.95,98.95,0.498218536542363
116,99.045,99.045,0.498607708606773
116,99.195,99.195,0.49929593640468384
115,99.29,99.29,0.49973083179884115
116,99.375,99.375,0.5002631830351078
117,99.485,99.485,0.5009162664046015
117,99.64,99.64,0.5016836637774379
117,99.765,99.765,0.5023484224673394
117,99.845,99.845,0.5026558848069658
117,99.96,99.96,0.5031495048680609
118,99.985,99.985,0.5033530440475673
117,100.16,100.16,0.5042689634240608
117,100.24,100.24,0.5046513910424837
118,100.36,100.36,0.5051906316643611
118,100.5,100.5,0.5058241152483035
118,100.555,100.555,0.506208544367412
118,100.735,100.735,0.5071091463933748
119,100.825,100.825,0.507609368229929
119,101.015,101.015,0.5085416173974896
119,101.205,101.205,0.5094848976565676
119,101.315,101.315,0.5100413452873329
120,101.375,101.375,0.5102663425589946
120,101.47,101.47,0.5107836147350655
120,101.58,101.58,0.5113397129992385
120,101.645,101.645,0.5117236591100481
121,101.79,101.79,0.5124350680690122
121,101.845,101.845,0.5127643158065194
123,101.975,101.975,0.5134146849185194
122,102.075,102.075,0.5138452712026187
122,102.275,102.275,0.5148998469155125
122,102.43,102.43,0.5156867286113743
121,102.535,102.535,0.5161716200247228
122,102.635,102.635,0.5166922566618759
122,102.72,102.72,0.5170637777260587
123,102.9,102.9,0.5179908004652922
124,103.01,103.01,0.5185479397051398
124,103.105,103.105,0.5190213396086093
124,103.245,103.245,0.5196849977694281
124,103.34,103.34,0.5201224365278865
124,103.465,103.465,0.5207639842251184
124,103.57,103.57,0.5212289385215815
123,103.62,103.62,0.5214206629115056
123,103.74,103.74,0.5219253833496744
123,103.88,103.88,0.5226158371050915
123,103.96,103.96,0.5230339782737299
123,104.01,104.01,0.5232440133045326
121,104.065,104.065,0.5236120058733608
121,104.26,104.26,0.5245987354415195
122,104.27,104.27,0.5245941220359904
121,104.3,104.3,0.524847342461119
121,104.37,104.37,0.5251695035364883
121,104.385,104.385,0.525258055196902
121,104.51,104.51,0.5258321927649502
121,104.59,104.59,0.5261830564664094
121,104.64,104.64,0.5264530886398321
122,104.675,104.675,0.5266638191197821
122,104.745,104.745,0.526986032227836
125,104.76,104.76,0.5270384547675737
124,104.74,104.74,0.527021963206454
125,104.905,104.905,0.5278748800237775
125,104.99,104.99,0.5282962013293048
125,105.07,105.07,0.5286610465258275
126,105.1,105.1,0.528790872374013
127,105.22,105.22,0.5292764288828667
127,105.355,105.355,0.5299113120722634
127,105.44,105.44,0.530331998686025
127,105.555,105.555,0.5309026808816925
127,105.645,105.645,0.5314019634157667
127,105.715,105.715,0.5317438875155959
128,105.92,105.92,0.532777443798656
128,105.96,105.96,0.5329198538747122
128,105.99,105.99,0.5331469334510838
128,106.01,106.01,0.5333304297847029
128,106.035,106.035,0.5334327439656986
128,106.185,106.185,0.5341642130720892
128,106.225,106.225,0.5344244488969574
128,106.275,106.275,0.5346318911077731
128,106.315,106.315,0.5349081702605646
128,106.42,106.42,0.5354628628872629
128,106.485,106.485,0.5358231937910974
128,106.6,106.6,0.5363989552524557
128,106.685,106.685,0.5368946589575243
128,106.9,106.9,0.5379100378778818
128,106.915,106.915,0.5380569632606153
128,107.03,107.03,0.5385947953150647
127,107.065,107.065,0.5388296212683286
127,107.085,107.085,0.5389537548420147
127,107.09,107.09,0.539044424034319
129,107.075,107.075,0.5389439884504141
130,107.145,107.145,0.5393359528034857
132,107.26,107.26,0.5399278655691195
131,107.355,107.355,0.5404100532811493
