max IN degrees,avg IN degrees,avg OUT degrees,avg clustering coeff
61,49.38,49.38,0.4988895310398091
60,49.21,49.21,0.4971549948530789
59,48.97,48.97,0.49467541936857956
59,48.79,48.79,0.4930725409408182
58,48.62,48.62,0.49133122953271796
58,48.39,48.39,0.48880546157342636
58,48.26,48.26,0.48761809284802404
58,48.21,48.21,0.48713314969846006
58,47.95,47.95,0.48442297473220053
58,47.8,47.8,0.4828875565699807
58,47.66,47.66,0.48151492930630896
58,47.47,47.47,0.4797573810029136
58,47.38,47.38,0.47875690582288927
59,47.27,47.27,0.4777696339227471
59,47.26,47.26,0.4777030741112573
58,47.0,47.0,0.4752612488089866
58,46.84,46.84,0.47346839271434626
58,46.71,46.71,0.4723563241522749
58,46.53,46.53,0.47076713590794833
58,46.31,46.31,0.4683889571645088
58,46.16,46.16,0.46688687145400676
58,46.04,46.04,0.46568751489538934
58,46.01,46.01,0.4651108835315187
58,46.01,46.01,0.46510298094289554
58,45.92,45.92,0.46407083917625286
58,45.82,45.82,0.4630013944001696
58,45.68,45.68,0.4615478780523685
58,45.54,45.54,0.46001379534725634
58,45.48,45.48,0.45946658647137795
58,45.39,45.39,0.4586021961277361
58,45.36,45.36,0.45846839200686296
57,45.15,45.15,0.45603815240332396
57,45.06,45.06,0.45526980022291347
57,45.11,45.11,0.45574646247905043
57,45.2,45.2,0.45663707861021297
57,45.06,45.06,0.4551546544829327
57,44.87,44.87,0.4533144350463929
56,44.71,44.71,0.4517933161130432
56,44.66,44.66,0.4512755687097594
56,44.57,44.57,0.4505496350150424
56,44.46,44.46,0.4493678197848921
56,44.31,44.31,0.4480126115750645
58,44.26,44.26,0.4476239657635396
58,44.15,44.15,0.4464690391112067
58,44.07,44.07,0.44551250143002813
57,44.04,44.04,0.44520866257706954
57,43.97,43.97,0.4444738330955187
57,43.83,43.83,0.44316245639988333
57,43.85,43.85,0.4433659217433221
57,43.74,43.74,0.44190670822217176
57,43.74,43.74,0.44180020355773586
