max IN degrees,avg IN degrees,avg OUT degrees,avg clustering coeff
61,50.02,50.02,0.5051866173364931
61,49.91,49.91,0.5042245286118372
61,49.8,49.8,0.5031874069038099
61,49.82,49.82,0.5033463244646424
62,49.8,49.8,0.5029737263749413
62,49.92,49.92,0.5041189459368711
63,49.94,49.94,0.5040668991531964
63,49.93,49.93,0.5038925086852519
63,49.97,49.97,0.5042908427440193
64,50.07,50.07,0.5053601777670778
64,50.21,50.21,0.507023636621208
63,50.19,50.19,0.50644877634765
63,50.26,50.26,0.5073909032792021
63,50.28,50.28,0.507179865224528
62,50.32,50.32,0.5076335394166689
62,50.34,50.34,0.507868978214369
62,50.39,50.39,0.508440898269532
61,50.33,50.33,0.5081148503591204
62,50.34,50.34,0.508145299414389
62,50.23,50.23,0.5067710111530217
62,50.27,50.27,0.50730635450188
63,50.27,50.27,0.5074977125862391
63,50.38,50.38,0.5087314021253189
63,50.37,50.37,0.5087382280275875
63,50.36,50.36,0.5084088359098796
63,50.38,50.38,0.5085542383639278
63,50.29,50.29,0.5079385023933874
64,50.36,50.36,0.5086365391466813
64,50.26,50.26,0.5077055298810538
64,50.26,50.26,0.5079527036152449
64,50.38,50.38,0.5091680602013843
66,50.38,50.38,0.5092536907015385
66,50.42,50.42,0.5097814214768853
66,50.39,50.39,0.5095451339565105
65,50.46,50.46,0.5101395206515579
65,50.59,50.59,0.5117585474741992
66,50.65,50.65,0.5122639719750441
65,50.62,50.62,0.51182331493466
65,50.53,50.53,0.5107912212219321
66,50.56,50.56,0.510863013698721
66,50.49,50.49,0.5103145167901126
65,50.54,50.54,0.5106738780977765
65,50.54,50.54,0.5105112364455796
65,50.66,50.66,0.5117254965920955
65,50.64,50.64,0.5116936089712544
65,50.57,50.57,0.5110370393724363
65,50.59,50.59,0.5110317436198275
65,50.65,50.65,0.5116796783798827
65,50.8,50.8,0.5134033487777114
65,50.82,50.82,0.5134011075028934
64,50.79,50.79,0.5132102424571131
65,50.74,50.74,0.5124853177240035
65,50.87,50.87,0.513605948697349
65,50.87,50.87,0.5138581609938548
65,50.91,50.91,0.5140824334687717
63,50.79,50.79,0.5126550511410657
62,50.8,50.8,0.5127815287248708
62,50.79,50.79,0.512666667255036
62,50.86,50.86,0.5136575243149516
63,50.82,50.82,0.5133214969757584
63,50.78,50.78,0.513260223876006
63,50.83,50.83,0.5136793548566457
65,50.86,50.86,0.5140712065953923
65,50.96,50.96,0.5152726121072059
65,51.06,51.06,0.516034619960149
66,51.01,51.01,0.5155056851177945
66,50.96,50.96,0.5146368182012544
66,51.08,51.08,0.5156881690870488
64,50.96,50.96,0.5143059574141788
66,50.97,50.97,0.5145168417875131
66,51.18,51.18,0.5167746405247056
66,51.15,51.15,0.5163501354130525
67,51.16,51.16,0.5164465363936026
67,51.2,51.2,0.5166179410559192
67,51.19,51.19,0.5168454379742647
65,51.24,51.24,0.5173398562064883
65,51.38,51.38,0.5188885772182384
66,51.41,51.41,0.519096959075867
65,51.42,51.42,0.519155741979033
65,51.51,51.51,0.5202994567044095
64,51.43,51.43,0.5198136235596668
63,51.57,51.57,0.521315067867283
63,51.55,51.55,0.5211585016850785
64,51.47,51.47,0.5202725041371187
64,51.49,51.49,0.5205043788118228
64,51.54,51.54,0.5214519442705913
65,51.65,51.65,0.5227260043775395
65,51.64,51.64,0.5226914100348328
64,51.71,51.71,0.5232485085303061
64,51.81,51.81,0.5242281534057137
64,51.86,51.86,0.5248983381384987
64,51.86,51.86,0.5245423191914188
64,51.83,51.83,0.5243021534305893
64,51.93,51.93,0.5250463751134439
64,51.94,51.94,0.5251659451750829
64,51.97,51.97,0.5254441429092475
64,51.93,51.93,0.5247365017461655
64,52.02,52.02,0.5254683985110367
65,52.13,52.13,0.526628113955056
64,52.13,52.13,0.526368582783268
64,52.22,52.22,0.527766712536768
65,52.27,52.27,0.5283536590253369
65,52.35,52.35,0.5293421686833625
64,52.48,52.48,0.5306626251921405
65,52.41,52.41,0.5300877448034211
65,52.42,52.42,0.530340266888101
65,52.51,52.51,0.5313530653121744
65,52.53,52.53,0.5314781024696869
65,52.51,52.51,0.5311297219131178
65,52.65,52.65,0.5325484418019917
66,52.81,52.81,0.5344180265421459
66,52.9,52.9,0.5352406583348759
66,53.0,53.0,0.5364574706209788
65,53.02,53.02,0.5369001483994645
66,53.0,53.0,0.5366989822888013
66,53.13,53.13,0.537999363901466
66,53.2,53.2,0.5384635342915423
66,53.22,53.22,0.5387131701072905
66,53.34,53.34,0.5401038000575433
66,53.39,53.39,0.540568679934308
66,53.31,53.31,0.5398075771333737
66,53.45,53.45,0.5413196930762283
66,53.53,53.53,0.5419128973655658
66,53.51,53.51,0.5417796398403556
66,53.52,53.52,0.5418686824077554
66,53.59,53.59,0.5426239943298994
66,53.65,53.65,0.5434882267074833
66,53.59,53.59,0.5428785788407354
67,53.58,53.58,0.5430181030598483
66,53.51,53.51,0.5422724346483112
67,53.59,53.59,0.5429397752939021
67,53.7,53.7,0.5438893109145461
69,53.84,53.84,0.5456385980674827
69,53.88,53.88,0.5460368032181028
68,53.78,53.78,0.545327762226567
69,53.68,53.68,0.544264179925506
69,53.79,53.79,0.5453481258182376
68,53.75,53.75,0.5444543160153075
68,53.93,53.93,0.5460918931068885
