max IN degrees,avg IN degrees,avg OUT degrees,avg clustering coeff
59,48.61,48.61,0.49075920196538564
59,48.37,48.37,0.4882030667324193
60,48.22,48.22,0.48680526213732256
59,48.04,48.04,0.4850472475366322
59,47.93,47.93,0.4838333410877258
59,47.76,47.76,0.48205404532710694
59,47.54,47.54,0.47960288295934767
59,47.28,47.28,0.4769644659540643
58,47.14,47.14,0.47572754183950783
58,46.96,46.96,0.4737765707933744
57,46.77,46.77,0.4717769970444857
57,46.64,46.64,0.47054404249645887
57,46.43,46.43,0.46841248078488174
57,46.25,46.25,0.4666310243734912
57,46.15,46.15,0.46550306908555283
57,46.13,46.13,0.4652931568771628
57,45.95,45.95,0.4630964004095673
57,45.73,45.73,0.4609016136123707
58,45.56,45.56,0.45913059713610144
58,45.41,45.41,0.45782886959474567
57,45.29,45.29,0.45674672077762374
57,45.07,45.07,0.4544213639538012
57,44.99,44.99,0.45350497840467197
55,44.84,44.84,0.4519388074202578
55,44.74,44.74,0.4510915807632603
56,44.69,44.69,0.45057850758664086
56,44.53,44.53,0.4492722529174307
56,44.39,44.39,0.44810981390640814
56,44.26,44.26,0.44682109596222785
56,44.06,44.06,0.4449084296381466
55,43.88,43.88,0.44310852402639583
55,43.77,43.77,0.4421323149578681
55,43.65,43.65,0.44079985691228624
56,43.52,43.52,0.4398283352707955
56,43.43,43.43,0.43885911193228677
55,43.27,43.27,0.43746693580229573
55,43.14,43.14,0.4362012183494064
56,43.01,43.01,0.43518118790827853
56,42.78,42.78,0.43290358864150086
55,42.73,42.73,0.43241497122243794
56,42.63,42.63,0.43147317408226166
56,42.53,42.53,0.43038995422572784
55,42.3,42.3,0.4278916722451007
55,42.22,42.22,0.42702163308375907
56,42.16,42.16,0.42644314207979656
56,42.13,42.13,0.42648935140084615
55,42.04,42.04,0.4255910142339804
55,41.88,41.88,0.42364038773189927
54,41.84,41.84,0.42325236576049813
54,41.64,41.64,0.4211169935488195
54,41.55,41.55,0.42060644783242984
54,41.42,41.42,0.4193561451051644
54,41.36,41.36,0.4188308919374822
54,41.25,41.25,0.4178881159387928
54,41.09,41.09,0.416572616631798
54,40.95,40.95,0.41503183747525374
54,40.92,40.92,0.4148878995588687
54,40.87,40.87,0.4145472472221297
54,40.76,40.76,0.4136483007417155
55,40.64,40.64,0.4124444478479002
55,40.47,40.47,0.41091137933137567
55,40.32,40.32,0.4093806410721399
56,40.17,40.17,0.40832005032850865
56,40.12,40.12,0.408056317694659
56,40.02,40.02,0.4068789013364658
55,39.91,39.91,0.4058345724940533
55,39.82,39.82,0.4052399616780667
54,39.7,39.7,0.4038417972465143
54,39.64,39.64,0.40330801836861674
53,39.58,39.58,0.4024003433085253
53,39.39,39.39,0.4004539401006919
53,39.28,39.28,0.3992728337426987
53,39.16,39.16,0.3980535885162627
53,39.09,39.09,0.39728022740086943
53,38.93,38.93,0.395505636346228
53,38.79,38.79,0.3940161705487236
52,38.65,38.65,0.3927717003171666
52,38.56,38.56,0.392027789219294
52,38.51,38.51,0.39174252538828647
52,38.49,38.49,0.3916144380972824
52,38.48,38.48,0.3912127727497058
52,38.4,38.4,0.39011175548253463
52,38.3,38.3,0.38890434105081356
52,38.14,38.14,0.3873032431785661
52,38.04,38.04,0.3858525740332764
52,37.97,37.97,0.38477393315382896
52,37.85,37.85,0.3839389872159791
52,37.79,37.79,0.38336607702072684
52,37.73,37.73,0.3827866598454775
52,37.57,37.57,0.3811595800000833
52,37.49,37.49,0.38087941004364045
51,37.38,37.38,0.37918432797398843
51,37.31,37.31,0.37854263163335455
51,37.18,37.18,0.377574122687447
51,37.16,37.16,0.3772117010745712
51,37.0,37.0,0.3755898540068363
51,36.95,36.95,0.37472834427685564
52,36.94,36.94,0.3744657908847355
52,36.85,36.85,0.3734024940374105
53,36.82,36.82,0.37285681144853927
53,36.71,36.71,0.3719868558236534
53,36.55,36.55,0.37035904991549506
51,36.41,36.41,0.3690360610860003
51,36.42,36.42,0.36936490888822276
51,36.24,36.24,0.3675657080596253
51,36.17,36.17,0.3670249374401217
51,36.05,36.05,0.3658276310793304
51,36.05,36.05,0.3656876633976816
51,36.0,36.0,0.3651098295980467
51,35.93,35.93,0.3644253648258591
51,35.88,35.88,0.36405048979840715
51,35.79,35.79,0.3634518357243968
51,35.77,35.77,0.36317259108158917
51,35.7,35.7,0.36251703927401707
52,35.61,35.61,0.36162978614142616
52,35.63,35.63,0.36193640481087913
52,35.62,35.62,0.3615995585217051
51,35.65,35.65,0.3619561533916224
51,35.6,35.6,0.36134059221095405
51,35.46,35.46,0.3598312835950768
51,35.4,35.4,0.3592354841748125
51,35.4,35.4,0.359426787375278
51,35.31,35.31,0.3583153048538466
51,35.27,35.27,0.35823161104612894
50,35.21,35.21,0.35758353342256194
50,35.16,35.16,0.3572523831748178
50,35.13,35.13,0.35661245460507374
50,35.15,35.15,0.3569544249547429
50,35.11,35.11,0.35622546275085815
49,35.11,35.11,0.3563868388197857
49,35.0,35.0,0.35528760146474225
48,34.98,34.98,0.35454695246551293
48,34.92,34.92,0.35403869196517124
48,34.82,34.82,0.35312528536451915
47,34.8,34.8,0.3529274065472752
47,34.71,34.71,0.35210627069660483
50,34.74,34.74,0.3528378736401862
50,34.73,34.73,0.3528005382226534
50,34.72,34.72,0.3528881020327066
50,34.67,34.67,0.3525377082858529
50,34.68,34.68,0.3526989732716425
50,34.56,34.56,0.3510960737944743
50,34.51,34.51,0.3501508841890763
48,34.4,34.4,0.34912296993693936
48,34.36,34.36,0.34847217812418535
49,34.4,34.4,0.34920777707893597
49,34.38,34.38,0.3492141746779522
51,34.33,34.33,0.3484741674941892
51,34.24,34.24,0.34714438438202316
51,34.1,34.1,0.34536505876249923
51,34.03,34.03,0.344569005585619
51,34.1,34.1,0.3453819360714883
51,34.12,34.12,0.3453768636691039
50,34.0,34.0,0.34375131180106167
50,33.94,33.94,0.3432637100920668
50,33.94,33.94,0.3433210487482918
50,33.86,33.86,0.342736281675119
50,33.83,33.83,0.3426680687173297
50,33.79,33.79,0.34238032954333164
49,33.64,33.64,0.340645557054357
49,33.63,33.63,0.3409642708255605
49,33.56,33.56,0.34041233512849645
