max IN degrees,avg IN degrees,avg OUT degrees,avg clustering coeff
62,48.99,48.99,0.4927360154974986
62,48.75,48.75,0.4904119248432845
62,48.46,48.46,0.4874997698203776
62,48.19,48.19,0.48472318845430074
62,47.86,47.86,0.48139817678963504
62,47.68,47.68,0.47972267541998215
61,47.4,47.4,0.4770736510341176
61,47.14,47.14,0.47432499041551773
61,46.87,46.87,0.47166198214763805
61,46.63,46.63,0.4690699882530056
61,46.32,46.32,0.4658029352228532
61,46.14,46.14,0.4638597765045349
61,45.85,45.85,0.4609822839930757
61,45.55,45.55,0.4582812233079741
61,45.23,45.23,0.45525802307966684
61,44.94,44.94,0.4524273536068651
61,44.7,44.7,0.4503540265118478
61,44.44,44.44,0.4476864027136787
61,44.22,44.22,0.44545801694641457
61,43.98,43.98,0.44320265249132723
61,43.75,43.75,0.4409166049562506
61,43.57,43.57,0.43912718507906623
61,43.28,43.28,0.43620303503264146
61,43.12,43.12,0.43452761944042334
60,42.88,42.88,0.43215940039238815
60,42.75,42.75,0.4307725770482579
60,42.48,42.48,0.4281989802342045
60,42.36,42.36,0.42711976802673696
60,42.2,42.2,0.4255106997717673
58,41.99,41.99,0.42320848246895887
56,41.8,41.8,0.42125926279273523
56,41.61,41.61,0.41947325394780405
56,41.41,41.41,0.41743119533202105
56,41.15,41.15,0.41495763947281794
56,40.99,40.99,0.4133676868177695
56,40.8,40.8,0.4112874357338518
56,40.57,40.57,0.4089709104932669
56,40.36,40.36,0.4069094673193699
55,40.12,40.12,0.40437464323955846
55,39.83,39.83,0.40177499040227893
54,39.58,39.58,0.39912110812574475
54,39.37,39.37,0.3972518550644826
54,39.09,39.09,0.3948238798010937
54,38.94,38.94,0.39306915594665187
54,38.76,38.76,0.39140552980823384
54,38.55,38.55,0.38927407439975353
54,38.34,38.34,0.3872022068618008
54,38.22,38.22,0.38591807911513193
54,37.95,37.95,0.3830230855602909
54,37.79,37.79,0.38137561160635697
52,37.59,37.59,0.3794299236952252
51,37.42,37.42,0.377732370658021
50,37.17,37.17,0.3750913042548858
50,36.95,36.95,0.3730279687477157
50,36.74,36.74,0.370912483307079
50,36.57,36.57,0.3692071462032387
50,36.35,36.35,0.3668525251602994
49,36.18,36.18,0.36523574060456554
49,36.02,36.02,0.3637048272191164
49,35.78,35.78,0.3610985312245543
49,35.61,35.61,0.3593954231009189
49,35.35,35.35,0.35677885391946434
49,35.17,35.17,0.3548310737727974
48,35.04,35.04,0.3534019155887321
47,34.87,34.87,0.35167487938654396
47,34.73,34.73,0.35018138123983933
47,34.57,34.57,0.3486532391660434
47,34.37,34.37,0.346695441415188
47,34.17,34.17,0.3446442132880383
47,34.02,34.02,0.343009203358488
46,33.84,33.84,0.34113505784461806
46,33.64,33.64,0.3394125347920587
45,33.45,33.45,0.3373563552346145
45,33.28,33.28,0.3359269884061188
45,33.14,33.14,0.33449667503038066
45,32.95,32.95,0.33262215519530147
45,32.8,32.8,0.3309200759009614
45,32.66,32.66,0.32939385704491364
45,32.48,32.48,0.32761451648418444
45,32.3,32.3,0.32584346133348413
