max IN degrees,avg IN degrees,avg OUT degrees,avg clustering coeff
60,49.38,49.38,0.5000685537161038
60,49.27,49.27,0.4989373401182393
61,49.1,49.1,0.4972089369447881
60,48.93,48.93,0.49579366716604634
61,48.84,48.84,0.49478703593004897
61,48.71,48.71,0.49347215744823086
61,48.61,48.61,0.49279281730881697
60,48.66,48.66,0.4931967198119122
60,48.45,48.45,0.4905720363277407
60,48.37,48.37,0.4896603069031729
60,48.23,48.23,0.48841799244731277
60,48.11,48.11,0.48729549345041256
60,47.95,47.95,0.4855850708913556
60,47.9,47.9,0.4851341800505451
59,47.69,47.69,0.4831754787980588
59,47.58,47.58,0.4820532721631033
59,47.46,47.46,0.48095021868571314
59,47.42,47.42,0.4804644903130301
59,47.26,47.26,0.47882066491052816
59,47.19,47.19,0.47814524095111866
59,47.11,47.11,0.477622402872061
58,47.08,47.08,0.477474863772272
58,46.97,46.97,0.4762462329833948
58,46.9,46.9,0.4757735798349585
58,46.79,46.79,0.4746286394421987
58,46.62,46.62,0.47302333542980507
58,46.59,46.59,0.47274056317420843
58,46.55,46.55,0.47235362985114443
57,46.56,46.56,0.4723901142075674
56,46.51,46.51,0.47198138948552787
56,46.46,46.46,0.47159863372875904
56,46.4,46.4,0.47095914439267633
56,46.38,46.38,0.47110007401844556
56,46.3,46.3,0.4704502673129129
56,46.25,46.25,0.46968015401201796
56,46.27,46.27,0.4701547603985843
56,46.3,46.3,0.47057373300383004
56,46.23,46.23,0.4699085704245607
56,46.15,46.15,0.469096964894166
56,46.11,46.11,0.4686721463307378
56,46.1,46.1,0.46862570167066175
56,46.19,46.19,0.4695552052371517
56,46.19,46.19,0.4695956532229161
56,46.22,46.22,0.46964843216902774
56,46.13,46.13,0.468418646685558
56,46.08,46.08,0.46774116919232206
56,46.04,46.04,0.46737235908181757
56,45.99,45.99,0.46654737450188255
56,45.97,45.97,0.4663980756378824
56,45.97,45.97,0.4661398418427635
56,45.78,45.78,0.4644346774698283
56,45.73,45.73,0.46399352588092446
56,45.65,45.65,0.46333536246752133
56,45.64,45.64,0.4628212733372046
56,45.61,45.61,0.46239501946453787
56,45.72,45.72,0.46338000011875385
56,45.64,45.64,0.462383556003455
55,45.45,45.45,0.4605794802190021
56,45.32,45.32,0.4593275789799693
57,45.26,45.26,0.4585596614682961
56,45.32,45.32,0.45910635589383153
56,45.42,45.42,0.460521250248389
56,45.27,45.27,0.4588108804271556
56,45.18,45.18,0.4579967142894409
56,45.14,45.14,0.4575204343288793
55,45.08,45.08,0.45676485419884444
55,44.99,44.99,0.45586860333963225
55,44.97,44.97,0.455790122075566
55,44.89,44.89,0.4548073573342919
56,44.79,44.79,0.45369596654555766
56,44.82,44.82,0.45368568449203805
56,44.69,44.69,0.45224418040610476
56,44.67,44.67,0.4520412744390132
56,44.64,44.64,0.45157836294059983
56,44.71,44.71,0.45244021763875003
56,44.73,44.73,0.4527781760637787
56,44.71,44.71,0.45264323328201783
56,44.78,44.78,0.45339423147113256
56,44.7,44.7,0.45266751985020015
56,44.79,44.79,0.45356649453795717
56,44.81,44.81,0.4535572824149445
57,44.71,44.71,0.4524870133058382
57,44.69,44.69,0.45255020884422587
57,44.73,44.73,0.45262354953951145
57,44.83,44.83,0.4535098262160956
57,44.84,44.84,0.4534594297450008
57,44.74,44.74,0.45283122869528986
57,44.57,44.57,0.45111352487267486
57,44.49,44.49,0.4500446936410807
57,44.47,44.47,0.44993173182595164
56,44.36,44.36,0.44858026553113445
56,44.35,44.35,0.44861617673723686
55,44.14,44.14,0.4468353285484576
55,44.11,44.11,0.44635625847737814
56,44.13,44.13,0.44665152176364414
56,44.07,44.07,0.445732899171352
56,44.01,44.01,0.44510861329085755
56,43.93,43.93,0.44444424596665
56,43.84,43.84,0.44350000266366196
56,43.81,43.81,0.4431793031920842
56,43.73,43.73,0.4423720874383995
56,43.7,43.7,0.4419223131934041
56,43.76,43.76,0.44249501270570235
56,43.77,43.77,0.4423246773919926
56,43.76,43.76,0.4425325777185869
55,43.74,43.74,0.44234264872778256
55,43.72,43.72,0.4420795648878187
55,43.77,43.77,0.4429607985341398
55,43.67,43.67,0.44183451086551634
55,43.67,43.67,0.44175169942556936
54,43.6,43.6,0.4409630288467005
54,43.61,43.61,0.4412540759307641
55,43.54,43.54,0.4407308808321328
55,43.48,43.48,0.4401751518176747
55,43.46,43.46,0.43975705398550774
54,43.45,43.45,0.43991754337948036
55,43.43,43.43,0.43955574225245925
56,43.34,43.34,0.43894519223719947
56,43.23,43.23,0.43792698676835845
56,43.22,43.22,0.4375514091234149
56,43.09,43.09,0.43632388172888675
56,43.12,43.12,0.43679630008109704
56,43.1,43.1,0.43692262411878063
56,43.07,43.07,0.4366453275025499
56,43.1,43.1,0.4364091972029419
56,43.07,43.07,0.4360751722790615
57,43.11,43.11,0.43655549031632385
56,43.21,43.21,0.4377077523541301
56,43.18,43.18,0.4371148028143286
56,43.14,43.14,0.4369505120862936
57,43.24,43.24,0.4376803773909589
56,43.18,43.18,0.4370372575417313
56,43.15,43.15,0.4365444055696493
57,43.18,43.18,0.43703544768930436
57,43.13,43.13,0.43636633371954753
57,43.14,43.14,0.4364396450818963
56,43.12,43.12,0.43625844398610597
56,43.06,43.06,0.4357491154335218
57,43.04,43.04,0.4355034528395054
58,42.97,42.97,0.4349608293659003
58,42.92,42.92,0.43445909400151
58,42.94,42.94,0.4342326378815216
58,42.85,42.85,0.4334103202600691
58,42.81,42.81,0.43299329844164786
59,42.73,42.73,0.43193813320092306
60,42.73,42.73,0.43193571934166414
61,42.86,42.86,0.4335656699693282
61,42.96,42.96,0.43463332764166684
61,42.98,42.98,0.43512083862419226
61,43.1,43.1,0.43638365160449105
61,43.12,43.12,0.43681392609387176
61,43.18,43.18,0.43781672325223964
61,43.17,43.17,0.4376452092382616
60,43.09,43.09,0.4368540551030169
59,43.14,43.14,0.4373410569606609
60,43.19,43.19,0.43792449094126384
60,43.08,43.08,0.43676148859151914
60,43.07,43.07,0.4365161659071006
60,43.05,43.05,0.4362944006275214
60,43.15,43.15,0.43707149975167214
60,43.17,43.17,0.43724214394370053
60,43.14,43.14,0.4370644933342092
59,43.17,43.17,0.4375531620153255
59,43.24,43.24,0.4381038905710166
59,43.18,43.18,0.43745523754415133
59,43.22,43.22,0.4376027390866263
59,43.1,43.1,0.4363138224025156
58,43.14,43.14,0.43655389664933153
58,43.18,43.18,0.43692404126794515
58,43.17,43.17,0.4368896522958304
58,43.11,43.11,0.43619938845709394
58,43.18,43.18,0.4371809498973542
58,43.14,43.14,0.43707426983916214
59,43.11,43.11,0.4369181882661139
58,43.1,43.1,0.43704814823441956
57,43.08,43.08,0.43680021305795586
57,43.06,43.06,0.4362881027657316
57,43.09,43.09,0.4367671759840026
57,43.04,43.04,0.436027993474039
57,43.05,43.05,0.4360010157890018
57,43.03,43.03,0.4359384267449689
57,43.01,43.01,0.4356691254238811
57,42.94,42.94,0.434957483602433
58,43.04,43.04,0.4363833133355772
59,42.99,42.99,0.43587618910929543
59,43.04,43.04,0.4365820008623529
60,43.13,43.13,0.4377246991568908
59,43.26,43.26,0.43887873306449443
59,43.22,43.22,0.43819582977560306
59,43.2,43.2,0.43832167378089454
59,43.21,43.21,0.4384824876112927
59,43.23,43.23,0.43869113888064
59,43.29,43.29,0.43929312501610585
59,43.3,43.3,0.4396896171626409
59,43.3,43.3,0.43950353132944014
