max IN degrees,avg IN degrees,avg OUT degrees,avg clustering coeff
41,30.216666666666665,30.216666666666665,0.513663842736963
41,30.133333333333333,30.133333333333333,0.5115583732224839
41,30.016666666666666,30.016666666666666,0.5094071796857815
39,29.95,29.95,0.5087806262149938
39,29.916666666666668,29.916666666666668,0.5078961865048977
39,29.866666666666667,29.866666666666667,0.5062472536221347
39,29.783333333333335,29.783333333333335,0.5042560844869789
41,29.85,29.85,0.5054489756773547
40,29.8,29.8,0.504432817611397
40,29.9,29.9,0.5063925263840222
40,29.75,29.75,0.5045150985642259
41,29.566666666666666,29.566666666666666,0.5018806871007172
42,29.5,29.5,0.5018051288151022
42,29.566666666666666,29.566666666666666,0.5028435295405267
42,29.45,29.45,0.5009957155704219
42,29.416666666666668,29.416666666666668,0.4997763354774663
42,29.366666666666667,29.366666666666667,0.49900163247981716
43,29.25,29.25,0.4979722616951083
43,29.133333333333333,29.133333333333333,0.4957914986453266
42,29.116666666666667,29.116666666666667,0.4949495437330069
41,29.1,29.1,0.4950262822542678
41,29.1,29.1,0.495511686288093
41,29.2,29.2,0.4968164107103163
40,29.433333333333334,29.433333333333334,0.5003459682551854
39,29.3,29.3,0.4975609910383605
39,29.266666666666666,29.266666666666666,0.4973472661678816
39,29.283333333333335,29.283333333333335,0.49793336430371155
39,29.333333333333332,29.333333333333332,0.4993124889254746
40,29.316666666666666,29.316666666666666,0.49989392416223344
38,29.15,29.15,0.4966055562189584
38,29.15,29.15,0.49660670280187147
39,29.133333333333333,29.133333333333333,0.49668764568452745
40,29.25,29.25,0.49735754892182127
40,29.283333333333335,29.283333333333335,0.4974044334430114
40,29.283333333333335,29.283333333333335,0.4971739319049538
40,29.283333333333335,29.283333333333335,0.49797584272526746
39,29.316666666666666,29.316666666666666,0.49863238228610274
38,29.366666666666667,29.366666666666667,0.4994352281624515
39,29.4,29.4,0.5004497053896528
39,29.316666666666666,29.316666666666666,0.49950810100279947
39,29.266666666666666,29.266666666666666,0.498118828584369
39,29.366666666666667,29.366666666666667,0.49856481311194645
40,29.5,29.5,0.5011236318761764
41,29.583333333333332,29.583333333333332,0.5025210219637515
41,29.55,29.55,0.5017601564398296
40,29.433333333333334,29.433333333333334,0.49937631038342467
41,29.483333333333334,29.483333333333334,0.5002713460262983
41,29.416666666666668,29.416666666666668,0.498662240660923
41,29.366666666666667,29.366666666666667,0.49775332658214755
41,29.333333333333332,29.333333333333332,0.4980347671634318
41,29.283333333333335,29.283333333333335,0.49746775738191146
41,29.2,29.2,0.4960788377209784
41,29.116666666666667,29.116666666666667,0.49552606286317613
41,29.2,29.2,0.49800389068137196
40,29.133333333333333,29.133333333333333,0.4963550270980409
