max IN degrees,avg IN degrees,avg OUT degrees,avg clustering coeff
37,29.216666666666665,29.216666666666665,0.49305158351315753
36,29.016666666666666,29.016666666666666,0.4889270215671828
36,28.85,28.85,0.48640656012281885
36,28.783333333333335,28.783333333333335,0.485779362285103
36,28.65,28.65,0.48446910380299885
36,28.483333333333334,28.483333333333334,0.48154329046285244
37,28.5,28.5,0.48244438180610716
37,28.333333333333332,28.333333333333332,0.4798219427044886
37,28.2,28.2,0.4774997411111866
38,28.116666666666667,28.116666666666667,0.47661873049388087
38,28.116666666666667,28.116666666666667,0.47598748775051714
38,27.983333333333334,27.983333333333334,0.4739453576380029
38,28.05,28.05,0.4749737429480485
38,28.016666666666666,28.016666666666666,0.4745914527691995
38,28.05,28.05,0.4748348476437936
38,28.1,28.1,0.47541963452051017
39,28.083333333333332,28.083333333333332,0.4745975495928209
39,27.95,27.95,0.4720802552316257
39,27.883333333333333,27.883333333333333,0.47108065448011216
39,27.783333333333335,27.783333333333335,0.4696344169297788
39,27.65,27.65,0.46775935206785935
39,27.633333333333333,27.633333333333333,0.46847132656239304
40,27.5,27.5,0.4669143040244081
41,27.4,27.4,0.4659271755175696
40,27.216666666666665,27.216666666666665,0.4633749318928325
40,27.133333333333333,27.133333333333333,0.4620944762958403
40,27.1,27.1,0.4609820952036131
39,27.183333333333334,27.183333333333334,0.4623606941048967
39,27.066666666666666,27.066666666666666,0.46089742054630123
39,27.066666666666666,27.066666666666666,0.4607523483780152
39,27.066666666666666,27.066666666666666,0.46082383299727964
39,27.15,27.15,0.46192309730811726
38,27.183333333333334,27.183333333333334,0.46259335844751137
38,27.15,27.15,0.46192619890320397
38,27.033333333333335,27.033333333333335,0.4604351034581967
37,26.983333333333334,26.983333333333334,0.4594544636986568
36,26.983333333333334,26.983333333333334,0.45895278882152984
35,26.916666666666668,26.916666666666668,0.4578159770141461
34,26.866666666666667,26.866666666666667,0.45718639609848827
34,26.75,26.75,0.4553547797474119
34,26.666666666666668,26.666666666666668,0.4528885949203208
34,26.8,26.8,0.45546014529314527
35,26.766666666666666,26.766666666666666,0.455054816002831
34,26.766666666666666,26.766666666666666,0.45443358968380415
34,26.733333333333334,26.733333333333334,0.45444579360161913
34,26.683333333333334,26.683333333333334,0.4545512046639184
34,26.666666666666668,26.666666666666668,0.45424498160514276
35,26.5,26.5,0.451336928337194
34,26.466666666666665,26.466666666666665,0.4513520242712689
34,26.566666666666666,26.566666666666666,0.45287200487306445
34,26.566666666666666,26.566666666666666,0.45212243426035353
34,26.583333333333332,26.583333333333332,0.45266312096711053
34,26.633333333333333,26.633333333333333,0.4537482479458441
34,26.55,26.55,0.45225471146487395
34,26.5,26.5,0.45121516369294845
34,26.533333333333335,26.533333333333335,0.4514035967625343
35,26.433333333333334,26.433333333333334,0.4496259750329296
36,26.333333333333332,26.333333333333332,0.4481931565074054
37,26.366666666666667,26.366666666666667,0.4491864271173346
37,26.283333333333335,26.283333333333335,0.44756879197962196
37,26.25,26.25,0.44686923067099643
37,26.266666666666666,26.266666666666666,0.4464980833055862
36,26.183333333333334,26.183333333333334,0.4444584099781332
35,26.183333333333334,26.183333333333334,0.44391120329414996
35,26.116666666666667,26.116666666666667,0.4424644551422411
35,26.133333333333333,26.133333333333333,0.44275337268306014
35,26.183333333333334,26.183333333333334,0.4440955878697225
35,26.183333333333334,26.183333333333334,0.44447545863601323
35,26.283333333333335,26.283333333333335,0.4465033600805928
35,26.25,26.25,0.4460506558505836
35,26.2,26.2,0.4450002183225356
34,26.1,26.1,0.4434637319970826
34,26.05,26.05,0.44373334430136996
34,26.033333333333335,26.033333333333335,0.44285497816691055
34,25.95,25.95,0.4402744997348266
33,25.85,25.85,0.43827056767653577
33,25.8,25.8,0.4370238102192389
33,25.8,25.8,0.43649953824560433
33,26.0,26.0,0.4393871969244859
33,26.083333333333332,26.083333333333332,0.44146389485242243
33,26.066666666666666,26.066666666666666,0.44197251733857545
33,26.083333333333332,26.083333333333332,0.4419295917026435
34,26.016666666666666,26.016666666666666,0.4415910283822286
34,25.983333333333334,25.983333333333334,0.4409430791877874
34,26.15,26.15,0.4432665964843935
34,26.033333333333335,26.033333333333335,0.44195286498817243
34,25.95,25.95,0.4406769426830724
34,25.833333333333332,25.833333333333332,0.43851928348693436
34,26.0,26.0,0.44182554933592655
34,26.033333333333335,26.033333333333335,0.44312259030392925
34,25.95,25.95,0.4425470520196913
35,25.916666666666668,25.916666666666668,0.4423658421418637
36,25.85,25.85,0.44167259931620567
36,25.783333333333335,25.783333333333335,0.43973647748172623
35,25.616666666666667,25.616666666666667,0.43694683640630105
35,25.5,25.5,0.434700659292233
35,25.5,25.5,0.435744366010551
35,25.533333333333335,25.533333333333335,0.4355106003375014
35,25.566666666666666,25.566666666666666,0.43600228598948054
35,25.7,25.7,0.438430440336039
35,25.716666666666665,25.716666666666665,0.43869596322424625
34,25.683333333333334,25.683333333333334,0.4383025377540283
35,25.716666666666665,25.716666666666665,0.4399107153215903
35,25.616666666666667,25.616666666666667,0.4380239589700577
35,25.616666666666667,25.616666666666667,0.4382342685039534
34,25.433333333333334,25.433333333333334,0.43444000467514166
34,25.5,25.5,0.4364306470345158
33,25.366666666666667,25.366666666666667,0.43445989905513266
34,25.333333333333332,25.333333333333332,0.43278445931046516
34,25.333333333333332,25.333333333333332,0.4331272496134408
34,25.316666666666666,25.316666666666666,0.4319727167140806
34,25.383333333333333,25.383333333333333,0.43390266837462654
34,25.333333333333332,25.333333333333332,0.4323331225073385
34,25.316666666666666,25.316666666666666,0.43231080776610775
34,25.3,25.3,0.4307759769535669
35,25.3,25.3,0.43046547255322365
35,25.183333333333334,25.183333333333334,0.42834523159298793
36,25.383333333333333,25.383333333333333,0.4325882546306597
36,25.25,25.25,0.4305217750316258
36,25.25,25.25,0.43003735701742646
37,25.316666666666666,25.316666666666666,0.43054873048192566
35,25.25,25.25,0.42955116936314275
35,25.383333333333333,25.383333333333333,0.43249155918507526
35,25.45,25.45,0.4343164996712738
35,25.35,25.35,0.43302426794389576
34,25.216666666666665,25.216666666666665,0.430784227853441
34,25.15,25.15,0.4302706479580864
34,25.15,25.15,0.43027775543671504
34,25.133333333333333,25.133333333333333,0.42984674769511055
34,25.2,25.2,0.4318421852433633
34,25.166666666666668,25.166666666666668,0.4314228260244474
34,25.066666666666666,25.066666666666666,0.4288835186340222
34,25.066666666666666,25.066666666666666,0.4296496222745404
34,24.966666666666665,24.966666666666665,0.42781461949738253
35,25.05,25.05,0.4300543146470296
35,25.066666666666666,25.066666666666666,0.4301856769941601
36,25.183333333333334,25.183333333333334,0.432159943259385
36,25.166666666666668,25.166666666666668,0.4313485160501446
36,25.116666666666667,25.116666666666667,0.42934814461291876
33,25.116666666666667,25.116666666666667,0.42944403617003934
33,25.183333333333334,25.183333333333334,0.43064010384014556
33,25.383333333333333,25.383333333333333,0.43423075034266506
33,25.283333333333335,25.283333333333335,0.43143661328383126
34,25.3,25.3,0.43219667457609096
34,25.283333333333335,25.283333333333335,0.43161151791512403
34,25.2,25.2,0.4303401824093726
34,25.216666666666665,25.216666666666665,0.4300720136230622
33,25.216666666666665,25.216666666666665,0.4303753287336433
34,25.25,25.25,0.4312599899944064
34,25.183333333333334,25.183333333333334,0.43085269297972584
35,25.166666666666668,25.166666666666668,0.43046786303664264
35,25.116666666666667,25.116666666666667,0.427775364005266
34,25.05,25.05,0.4269959701269485
34,25.1,25.1,0.42832722693145314
34,25.15,25.15,0.4290888578306659
34,25.116666666666667,25.116666666666667,0.42841021292954967
34,25.333333333333332,25.333333333333332,0.4309978370612878
33,25.333333333333332,25.333333333333332,0.43169984382400994
33,25.366666666666667,25.366666666666667,0.4325696066395369
33,25.316666666666666,25.316666666666666,0.43094330184767066
33,25.316666666666666,25.316666666666666,0.4303572103677785
33,25.3,25.3,0.4313084285717446
33,25.216666666666665,25.216666666666665,0.4303769293758485
33,25.316666666666666,25.316666666666666,0.4316511060721538
33,25.283333333333335,25.283333333333335,0.4303882351325745
33,25.433333333333334,25.433333333333334,0.433064670316711
33,25.55,25.55,0.43443631761771406
33,25.433333333333334,25.433333333333334,0.432705531432178
35,25.433333333333334,25.433333333333334,0.43327366127563177
36,25.416666666666668,25.416666666666668,0.43357946927444485
36,25.433333333333334,25.433333333333334,0.4346578843412941
36,25.583333333333332,25.583333333333332,0.4372799330931599
37,25.6,25.6,0.4367742338605243
36,25.616666666666667,25.616666666666667,0.4374455469387717
34,25.533333333333335,25.533333333333335,0.4356027936216887
34,25.683333333333334,25.683333333333334,0.4386942384202624
34,25.8,25.8,0.44096197221544103
34,25.783333333333335,25.783333333333335,0.4416577125487222
34,25.783333333333335,25.783333333333335,0.44131183157309933
34,25.8,25.8,0.44192986198997114
35,25.866666666666667,25.866666666666667,0.44386149218816695
34,25.983333333333334,25.983333333333334,0.44506361119391696
34,25.95,25.95,0.44403799913734227
34,25.916666666666668,25.916666666666668,0.4437948721535212
34,25.966666666666665,25.966666666666665,0.4427535912899556
35,25.85,25.85,0.4416027784201871
35,25.816666666666666,25.816666666666666,0.44077692687046727
35,25.9,25.9,0.4422415714301872
35,25.983333333333334,25.983333333333334,0.4431888646491018
35,25.966666666666665,25.966666666666665,0.4427345824610251
36,26.1,26.1,0.4444791798060484
36,26.016666666666666,26.016666666666666,0.4434855876788102
36,25.966666666666665,25.966666666666665,0.44185383204399525
36,26.033333333333335,26.033333333333335,0.4440421880745385
36,26.033333333333335,26.033333333333335,0.4442090488155086
36,26.016666666666666,26.016666666666666,0.4439284950635148
35,26.0,26.0,0.4436299259425517
35,25.966666666666665,25.966666666666665,0.4429412068830786
35,26.0,26.0,0.4441370026170955
36,25.966666666666665,25.966666666666665,0.44332633587208753
36,26.0,26.0,0.44408107498852767
36,25.95,25.95,0.4436024706715742
35,25.833333333333332,25.833333333333332,0.44146181369861964
35,25.8,25.8,0.4409271427934903
35,25.683333333333334,25.683333333333334,0.43832353705579924
35,25.566666666666666,25.566666666666666,0.4358139065096226
35,25.633333333333333,25.633333333333333,0.43669270391117687
36,25.7,25.7,0.43782940854655067
36,25.733333333333334,25.733333333333334,0.4390525462190868
36,25.733333333333334,25.733333333333334,0.43859779862373177
35,25.75,25.75,0.4381435238264949
35,25.716666666666665,25.716666666666665,0.4383157934065584
35,25.766666666666666,25.766666666666666,0.4392712835911387
35,25.616666666666667,25.616666666666667,0.4359143649718131
36,25.633333333333333,25.633333333333333,0.43720862641125513
36,25.55,25.55,0.43625025683680296
35,25.516666666666666,25.516666666666666,0.43617915829966486
35,25.55,25.55,0.4372838239538134
35,25.566666666666666,25.566666666666666,0.43741781932817847
35,25.533333333333335,25.533333333333335,0.4364317733303083
34,25.533333333333335,25.533333333333335,0.435307411919456
34,25.533333333333335,25.533333333333335,0.43585199165438515
35,25.466666666666665,25.466666666666665,0.4341111975319624
35,25.466666666666665,25.466666666666665,0.43381076609000824
36,25.383333333333333,25.383333333333333,0.43301851739070835
35,25.466666666666665,25.466666666666665,0.433902577169591
35,25.466666666666665,25.466666666666665,0.43421674948444544
34,25.316666666666666,25.316666666666666,0.43162313883686737
34,25.333333333333332,25.333333333333332,0.4317297922449473
34,25.4,25.4,0.4329611267899414
34,25.35,25.35,0.4323949323515846
34,25.35,25.35,0.4315295083394735
34,25.483333333333334,25.483333333333334,0.43464342463615946
34,25.45,25.45,0.4349116842738154
33,25.416666666666668,25.416666666666668,0.43420257362066683
33,25.366666666666667,25.366666666666667,0.43484121335875525
33,25.35,25.35,0.43481768783682384
34,25.416666666666668,25.416666666666668,0.4358575326708376
35,25.616666666666667,25.616666666666667,0.43988277020105065
34,25.633333333333333,25.633333333333333,0.44005117575612746
34,25.666666666666668,25.666666666666668,0.4410322244666185
34,25.7,25.7,0.4424405153645775
35,25.833333333333332,25.833333333333332,0.4449520693068417
34,25.8,25.8,0.44345398416838455
34,25.65,25.65,0.440802155477878
