max IN degrees,avg IN degrees,avg OUT degrees,avg clustering coeff
39,29.85,29.85,0.506440086046341
38,29.616666666666667,29.616666666666667,0.5033308082178313
38,29.433333333333334,29.433333333333334,0.49967564239230183
38,29.116666666666667,29.116666666666667,0.4945971615578168
38,28.866666666666667,28.866666666666667,0.4911215229835443
38,28.733333333333334,28.733333333333334,0.48869381875432677
38,28.6,28.6,0.486715852446344
38,28.583333333333332,28.583333333333332,0.4865637218495828
38,28.4,28.4,0.4828753810631027
38,28.383333333333333,28.383333333333333,0.48244495696970285
38,28.3,28.3,0.48123818260342865
38,28.083333333333332,28.083333333333332,0.47679815386493185
38,27.95,27.95,0.47483005660908656
38,27.866666666666667,27.866666666666667,0.47293805886523627
38,27.8,27.8,0.47200685308044016
38,27.616666666666667,27.616666666666667,0.4688087714087408
38,27.366666666666667,27.366666666666667,0.4646238488162742
39,27.283333333333335,27.283333333333335,0.4643521270718402
38,27.183333333333334,27.183333333333334,0.46226632877206697
37,27.1,27.1,0.46093802322746974
37,27.05,27.05,0.4598604825787895
38,27.05,27.05,0.45960975522124287
38,26.916666666666668,26.916666666666668,0.4572975922734619
38,26.816666666666666,26.816666666666666,0.45550326095409066
38,26.666666666666668,26.666666666666668,0.4539922679481582
39,26.566666666666666,26.566666666666666,0.4529608218972681
38,26.416666666666668,26.416666666666668,0.45073250186361263
38,26.25,26.25,0.4474823210793775
38,26.083333333333332,26.083333333333332,0.4443218080370382
38,26.016666666666666,26.016666666666666,0.44327967649594113
38,26.05,26.05,0.44328899090390567
38,25.933333333333334,25.933333333333334,0.44160385607943164
38,25.716666666666665,25.716666666666665,0.43838061268830825
38,25.583333333333332,25.583333333333332,0.4360124970158114
37,25.55,25.55,0.4348262502958923
36,25.516666666666666,25.516666666666666,0.434087485796172
36,25.416666666666668,25.416666666666668,0.43240578253366757
36,25.483333333333334,25.483333333333334,0.4336169181714633
36,25.3,25.3,0.4306415111153831
36,25.283333333333335,25.283333333333335,0.43013372858287996
36,25.066666666666666,25.066666666666666,0.4258293175750387
35,24.933333333333334,24.933333333333334,0.4229656882029335
34,24.833333333333332,24.833333333333332,0.42175183421406065
35,24.816666666666666,24.816666666666666,0.421163862127781
35,24.766666666666666,24.766666666666666,0.4212139686105605
35,24.733333333333334,24.733333333333334,0.4210078702429335
34,24.55,24.55,0.41851418033522825
34,24.433333333333334,24.433333333333334,0.4167547768452962
33,24.3,24.3,0.415265309420703
33,24.216666666666665,24.216666666666665,0.41394853388318814
33,24.166666666666668,24.166666666666668,0.4124864478362672
33,24.133333333333333,24.133333333333333,0.41146964871911107
33,24.166666666666668,24.166666666666668,0.41181063242085597
33,24.083333333333332,24.083333333333332,0.4113064068753917
33,23.933333333333334,23.933333333333334,0.40861756678616096
33,23.9,23.9,0.4079370705006314
33,23.883333333333333,23.883333333333333,0.40766783043666316
33,23.65,23.65,0.40361060200749416
33,23.633333333333333,23.633333333333333,0.40303337084802765
33,23.566666666666666,23.566666666666666,0.401823991509
33,23.583333333333332,23.583333333333332,0.4014932362637753
33,23.45,23.45,0.3987373897174978
33,23.333333333333332,23.333333333333332,0.39743361775570574
33,23.35,23.35,0.3969675753705493
33,23.216666666666665,23.216666666666665,0.3941120119154575
33,23.166666666666668,23.166666666666668,0.3932991211659676
33,23.066666666666666,23.066666666666666,0.39123751903285836
33,23.033333333333335,23.033333333333335,0.390124218601169
33,23.016666666666666,23.016666666666666,0.3900513500458656
33,22.983333333333334,22.983333333333334,0.3898869921430295
33,22.983333333333334,22.983333333333334,0.39026147726623034
33,22.833333333333332,22.833333333333332,0.38814649654397576
33,22.683333333333334,22.683333333333334,0.3859600397460004
33,22.533333333333335,22.533333333333335,0.38340745514469593
33,22.316666666666666,22.316666666666666,0.3811323128379667
33,22.166666666666668,22.166666666666668,0.3784717024755478
33,22.0,22.0,0.37740648926106457
33,22.0,22.0,0.3777882510397721
33,21.95,21.95,0.37548924216053503
33,21.85,21.85,0.37526588862134075
33,21.95,21.95,0.37717369280942314
33,22.016666666666666,22.016666666666666,0.37898336301258023
33,21.966666666666665,21.966666666666665,0.37837649409191926
33,21.95,21.95,0.3779010462135287
33,21.933333333333334,21.933333333333334,0.3788970068506394
33,21.9,21.9,0.3783435726225226
34,21.9,21.9,0.3789841038119658
33,21.866666666666667,21.866666666666667,0.37796492642770857
33,21.983333333333334,21.983333333333334,0.379849547081975
33,21.95,21.95,0.3796031934890889
33,21.933333333333334,21.933333333333334,0.3790899015417722
33,21.983333333333334,21.983333333333334,0.37965281709825477
33,21.95,21.95,0.37902901801008765
33,21.933333333333334,21.933333333333334,0.3782085206863377
33,22.05,22.05,0.37963919293490883
33,22.0,22.0,0.3783565015694263
33,21.933333333333334,21.933333333333334,0.37754506736158877
33,21.816666666666666,21.816666666666666,0.3757116423328597
33,21.7,21.7,0.37380276746116586
33,21.683333333333334,21.683333333333334,0.3734868059819761
33,21.583333333333332,21.583333333333332,0.37123806342247473
33,21.5,21.5,0.3699249698754873
33,21.583333333333332,21.583333333333332,0.3709095371753563
33,21.6,21.6,0.37081777986593234
33,21.55,21.55,0.37063404181605253
33,21.483333333333334,21.483333333333334,0.36883010493365115
33,21.5,21.5,0.3691973061957649
33,21.433333333333334,21.433333333333334,0.3676698774515578
33,21.366666666666667,21.366666666666667,0.3660418097004959
33,21.233333333333334,21.233333333333334,0.3644294170959851
33,21.066666666666666,21.066666666666666,0.3613886438036896
33,21.15,21.15,0.36311639184718636
33,20.966666666666665,20.966666666666665,0.3608647834151589
33,20.866666666666667,20.866666666666667,0.3594808333897278
33,20.85,20.85,0.35845423067678056
33,20.8,20.8,0.3579310208442903
33,20.766666666666666,20.766666666666666,0.3562386371597955
33,20.8,20.8,0.35632739063554425
33,20.883333333333333,20.883333333333333,0.3577173376340202
33,20.833333333333332,20.833333333333332,0.35731375410810357
33,20.733333333333334,20.733333333333334,0.35576485485867887
33,20.566666666666666,20.566666666666666,0.3523077855349831
33,20.616666666666667,20.616666666666667,0.3530396172837749
33,20.75,20.75,0.355437005968944
33,20.583333333333332,20.583333333333332,0.3530174985197274
33,20.633333333333333,20.633333333333333,0.35338237486446583
33,20.65,20.65,0.35400137815546295
33,20.583333333333332,20.583333333333332,0.3525806507218861
33,20.666666666666668,20.666666666666668,0.3539521466727623
33,20.633333333333333,20.633333333333333,0.3525391123254459
33,20.633333333333333,20.633333333333333,0.3519353580030434
33,20.633333333333333,20.633333333333333,0.35163756706875726
33,20.516666666666666,20.516666666666666,0.3505988352941566
33,20.5,20.5,0.3510417317234865
33,20.3,20.3,0.3462760942052839
33,20.216666666666665,20.216666666666665,0.34587810525528095
33,20.116666666666667,20.116666666666667,0.34394489280544427
33,20.083333333333332,20.083333333333332,0.34247807101851124
33,20.083333333333332,20.083333333333332,0.3431145289601462
33,20.016666666666666,20.016666666666666,0.34195817849649346
33,20.066666666666666,20.066666666666666,0.34180642090060764
33,19.95,19.95,0.34147681455272966
33,19.95,19.95,0.34120644232624886
33,19.95,19.95,0.3421328071675269
33,19.783333333333335,19.783333333333335,0.3389594208898412
33,19.8,19.8,0.3375483361166841
33,19.766666666666666,19.766666666666666,0.3373526637771159
33,19.716666666666665,19.716666666666665,0.3372908089165475
33,19.666666666666668,19.666666666666668,0.3365254058479076
33,19.55,19.55,0.33492693259962447
33,19.566666666666666,19.566666666666666,0.33487161485465433
