w_sim,w_prox,w_pop,run,max IN degrees,avg degrees,avg clustering coeff,betweenness centrality
0.5,0.1,0.4,0,32,8.338159047144748,0.33363148106115537,"{0: 0.010831676918555072, 1: 0.013284261717984523, 2: 0.005438796525674681, 3: 0.0049198662625864805, 4: 0.006547975052258525, 5: 0.011225986806217095, 6: 0.006023956504521837, 7: 0.012830696252385048, 8: 0.00765004120664878, 9: 0.0077780251783072085, 10: 0.008102550377986146, 11: 0.008763978007531594, 12: 0.011845569712209519, 13: 0.0095833155523452, 14: 0.008326053245526082, 15: 0.005777797896049306, 16: 0.005772695499783162, 17: 0.009462938486911094, 18: 0.009474595937126155, 19: 0.008535976068261153, 20: 0.011498707959276686, 21: 0.007705967028086288, 22: 0.005684506127697103, 23: 0.010351940906936878, 24: 0.0144137734085357, 25: 0.011023789252032604, 26: 0.011775060954150398, 27: 0.01119192719318891, 28: 0.007197201945441906, 29: 0.011664891445363477, 30: 0.009265832775099497, 31: 0.007670188834572397, 32: 0.01265263231021957, 33: 0.009128574101378293, 34: 0.008642060354389122, 35: 0.009696958101523606, 36: 0.014568886209700068, 37: 0.006506772558396885, 38: 0.00865748637706736, 39: 0.01188788111234992, 40: 0.008025496190282653, 41: 0.010358904612530723, 42: 0.007814010921384007, 43: 0.009753967922783394, 44: 0.012621560718914295, 45: 0.009637883028400011, 46: 0.007626413267025677, 47: 0.010747525387936349, 48: 0.013789495095954235, 49: 0.012991759291167667, 50: 0.006892872457039726, 51: 0.008319017897986473, 52: 0.005349168867553873, 53: 0.009122344985560134, 54: 0.008355841737240442, 55: 0.009848993648402022, 56: 0.005275081711476383, 57: 0.010245476075504916, 58: 0.0063788063697941145, 59: 0.008155178175376233, 60: 0.00822724888498458, 61: 0.011112035135000484, 62: 0.006936150258068068, 63: 0.007338749176030231, 64: 0.011284074791327007, 65: 0.013291224713464847, 66: 0.012131058762860369, 67: 0.004022303699982991, 68: 0.008097477436719982, 69: 0.008373915308846815, 70: 0.009737247389395489, 71: 0.0059510130471049074, 72: 0.009651619411893386, 73: 0.006976147130256721, 74: 0.0076850010472089446}"
0.5,0.1,0.4,0,32,8.652010554157306,0.3332769649859117,"{0: 0.010927763723948889, 1: 0.01216954229645608, 2: 0.005510866460758314, 3: 0.004880780450938218, 4: 0.006957174071449485, 5: 0.01103987137030311, 6: 0.005910487978482804, 7: 0.01343981307826255, 8: 0.00842179548364077, 9: 0.008401097517737325, 10: 0.009368381352721233, 11: 0.007960446800092249, 12: 0.012841406324484486, 13: 0.009683946887867749, 14: 0.008419109256188861, 15: 0.005725520184625746, 16: 0.00572366871828257, 17: 0.008968226766373422, 18: 0.009291080151273542, 19: 0.008379937898524354, 20: 0.011409794781120959, 21: 0.007807452146694694, 22: 0.005626331119884706, 23: 0.009150635424809478, 24: 0.01493375559149129, 25: 0.011315874158339912, 26: 0.012035734789562349, 27: 0.011132781490409041, 28: 0.0073002556443860145, 29: 0.012084331404489175, 30: 0.009260697959328098, 31: 0.008119562571617365, 32: 0.01254509968354915, 33: 0.008592090013322888, 34: 0.008986451452204875, 35: 0.009439399231958287, 36: 0.014060829869653403, 37: 0.006493070525154157, 38: 0.009013884603127149, 39: 0.011642392767546507, 40: 0.007944367684496616, 41: 0.010387433408182805, 42: 0.008477637481465041, 43: 0.0102378837723318, 44: 0.012631629811376619, 45: 0.009408350979770464, 46: 0.008050516783393495, 47: 0.010280014112608794, 48: 0.013710467876516053, 49: 0.012790334774674655, 50: 0.00656179746843049, 51: 0.007807124920340069, 52: 0.005141919773318476, 53: 0.009111193604545742, 54: 0.007888773633186033, 55: 0.009644593015919196, 56: 0.005743935690604337, 57: 0.010423239609432831, 58: 0.00634291241266728, 59: 0.007463532530064191, 60: 0.009205917339478986, 61: 0.01124840568333719, 62: 0.007356059647558439, 63: 0.007428682998840767, 64: 0.010905200354233393, 65: 0.01365940876919926, 66: 0.011732633631357072, 67: 0.004436432508551767, 68: 0.007484705505454901, 69: 0.008197701937629415, 70: 0.009679721047622568, 71: 0.005822419767826699, 72: 0.009171234941782888, 73: 0.006464060488033092, 74: 0.007490154130967992}"
0.5,0.1,0.4,0,32,8.250026882731868,0.33205494329564644,"{0: 0.01157687775838461, 1: 0.012375812703169677, 2: 0.005946716391921872, 3: 0.00430305927384896, 4: 0.006544933821323829, 5: 0.01101859969708479, 6: 0.006581095415704602, 7: 0.012868671480677928, 8: 0.008475017192785123, 9: 0.007569130237341359, 10: 0.0097311164243074, 11: 0.00782996549515486, 12: 0.01279660764954883, 13: 0.009734683959099752, 14: 0.0076152457800322424, 15: 0.005734769579451288, 16: 0.005100569685581773, 17: 0.008266806876798819, 18: 0.009118263283251197, 19: 0.008437274084937258, 20: 0.011300559578158287, 21: 0.007800783893652549, 22: 0.005552383372689577, 23: 0.009214872399803906, 24: 0.014532925154399771, 25: 0.011044332518949762, 26: 0.012009596870596065, 27: 0.01038835164540241, 28: 0.008039977112297822, 29: 0.012174406498540263, 30: 0.009091412908898809, 31: 0.008553903416917115, 32: 0.012570663049107852, 33: 0.00869698737849423, 34: 0.009429863710685629, 35: 0.009163256196898421, 36: 0.013867229942975309, 37: 0.006541655907087011, 38: 0.008524507058955084, 39: 0.011711976236553191, 40: 0.008138340738058709, 41: 0.010688201174703992, 42: 0.008039222201188358, 43: 0.010284773943113994, 44: 0.012294128722412367, 45: 0.009563732695279836, 46: 0.00842692224642265, 47: 0.010317044478003383, 48: 0.013874096740736547, 49: 0.012754645878135, 50: 0.006659797070755975, 51: 0.008153136920260208, 52: 0.00501648206120406, 53: 0.0092059766415125, 54: 0.007794582109650604, 55: 0.009788333398325341, 56: 0.006512604105271311, 57: 0.00998751777861367, 58: 0.006745649372563152, 59: 0.007883076940288867, 60: 0.008394765148391258, 61: 0.011703056017117259, 62: 0.007086871022205429, 63: 0.007457804441084055, 64: 0.011227577721332758, 65: 0.014306601232467466, 66: 0.011918315418516871, 67: 0.004184826369556426, 68: 0.007400163468858069, 69: 0.008584881197693446, 70: 0.01006779549285593, 71: 0.0059036801129871246, 72: 0.009136897568605867, 73: 0.006689128083165149, 74: 0.008201833060817752}"
0.5,0.1,0.4,0,32,8.61991287428869,0.3347738362861578,"{0: 0.011508578275468107, 1: 0.011297800692658623, 2: 0.00610658783748017, 3: 0.004424986562592277, 4: 0.0063114863276023635, 5: 0.01099830077586748, 6: 0.006463204598470098, 7: 0.012629027543844127, 8: 0.009135338914750678, 9: 0.007517371865585549, 10: 0.009896574733399876, 11: 0.007846299667317539, 12: 0.012526169220583963, 13: 0.009389173767699151, 14: 0.00736955090543921, 15: 0.00554643571232168, 16: 0.005177650937119107, 17: 0.008025451422913148, 18: 0.008803126248734632, 19: 0.008808833602252762, 20: 0.011424824171600964, 21: 0.0074615330771806935, 22: 0.005693953877040324, 23: 0.009324273675029022, 24: 0.014188125051246068, 25: 0.01092082766253619, 26: 0.011090139900047875, 27: 0.010108734927429532, 28: 0.008232586501072873, 29: 0.011846972790768117, 30: 0.008906507648619076, 31: 0.008926761923337266, 32: 0.011905697154488453, 33: 0.008163147632325715, 34: 0.009526753123123627, 35: 0.00878928879533231, 36: 0.014634731399079568, 37: 0.006687862902609077, 38: 0.008361866570972131, 39: 0.011563195970931668, 40: 0.008260608582929289, 41: 0.010791947340093998, 42: 0.008690108221735942, 43: 0.011728201242705674, 44: 0.012385842512756293, 45: 0.009558280937162154, 46: 0.007998362985438153, 47: 0.009820549042950332, 48: 0.013096839116564315, 49: 0.012998397048464073, 50: 0.006466690884499105, 51: 0.008002179748755093, 52: 0.00461671977082936, 53: 0.009372104995594117, 54: 0.0075575895781375265, 55: 0.0092482724986754, 56: 0.006875297533033232, 57: 0.010169939846037656, 58: 0.006904283498189529, 59: 0.008008444883948512, 60: 0.008309302819778245, 61: 0.011495722729032468, 62: 0.007130452027401654, 63: 0.007913776850071443, 64: 0.010978653424261802, 65: 0.014067257503644352, 66: 0.012325636795464417, 67: 0.004248534053127123, 68: 0.0081984944481838, 69: 0.008920023272049448, 70: 0.01015551982010483, 71: 0.005567333211370279, 72: 0.008760092054814053, 73: 0.00695533442813862, 74: 0.00814892916524665}"
0.5,0.1,0.4,0,32,8.031435545378725,0.338623822879403,"{0: 0.011273270308322687, 1: 0.012166932191106244, 2: 0.005762533930342148, 3: 0.004298523703237644, 4: 0.005739236979164457, 5: 0.010991908992513344, 6: 0.006291582298834515, 7: 0.011771803723858519, 8: 0.009190654975304453, 9: 0.007611961882711279, 10: 0.009689965995364867, 11: 0.00810121570093367, 12: 0.012266261571257542, 13: 0.009693414125323874, 14: 0.007818042130088866, 15: 0.005872145663644455, 16: 0.004951445437948258, 17: 0.00811255014014885, 18: 0.007842061825744337, 19: 0.009017117462927294, 20: 0.011521069120787092, 21: 0.007236845154854823, 22: 0.005922426354537555, 23: 0.008410539821700177, 24: 0.014279622916810671, 25: 0.011717063429392199, 26: 0.011678852507821082, 27: 0.009776387249191441, 28: 0.007714715218744227, 29: 0.011476498936208848, 30: 0.008668356613562092, 31: 0.008875400998688669, 32: 0.012624332734123226, 33: 0.007959992206567547, 34: 0.00872214014337302, 35: 0.008862919031130154, 36: 0.014740275069646546, 37: 0.006849287585588955, 38: 0.008119177523891463, 39: 0.011455605689086754, 40: 0.009118024156299741, 41: 0.010586142254151925, 42: 0.008933397088111028, 43: 0.012395854509069658, 44: 0.01152063401761226, 45: 0.009213189234341532, 46: 0.008084903290382743, 47: 0.009908667936468097, 48: 0.012742995952101514, 49: 0.01390699531815567, 50: 0.006203838481235743, 51: 0.007683880714702632, 52: 0.004072722651489775, 53: 0.008904470024534488, 54: 0.007399823913723996, 55: 0.009435031826248587, 56: 0.007031195357142174, 57: 0.0092267372031675, 58: 0.007240351075967515, 59: 0.007520439007143279, 60: 0.008413196159972955, 61: 0.0111742966195021, 62: 0.007094017015451344, 63: 0.008038978148768638, 64: 0.012173651965150757, 65: 0.014181276243121528, 66: 0.012107736070266288, 67: 0.004300770472204799, 68: 0.008113751425596711, 69: 0.009016935794735956, 70: 0.010501995070891123, 71: 0.005773476386892987, 72: 0.008165333059571574, 73: 0.006579892785573689, 74: 0.008094619441315657}"
0.5,0.1,0.4,0,32,8.769924633593297,0.3395737258382117,"{0: 0.01162268055516265, 1: 0.011696430985263854, 2: 0.0056500795898760305, 3: 0.004289548787410024, 4: 0.005688433674936495, 5: 0.011485245078283178, 6: 0.005949817179361485, 7: 0.012748865916674136, 8: 0.0086397327533508, 9: 0.007511596527416978, 10: 0.009618738270027549, 11: 0.007901033617359388, 12: 0.012278353124925081, 13: 0.008933362005481265, 14: 0.007767550074590672, 15: 0.006074174780025127, 16: 0.004967158981059062, 17: 0.008132091769279523, 18: 0.008003932278710683, 19: 0.008535038455371395, 20: 0.0114828524729814, 21: 0.007614254034696171, 22: 0.005929961783273856, 23: 0.008855399170669116, 24: 0.014784994896705752, 25: 0.011108580271459546, 26: 0.011409414326633257, 27: 0.009530437602556858, 28: 0.008233104385353853, 29: 0.012248225125944706, 30: 0.009452773641097797, 31: 0.00919461467406673, 32: 0.012426760779903408, 33: 0.008331208159975284, 34: 0.007980353032202991, 35: 0.008861834612237515, 36: 0.016081093099268823, 37: 0.006443944800109184, 38: 0.007654373624357508, 39: 0.01091053740127068, 40: 0.009580619300603185, 41: 0.01006703760531319, 42: 0.009001021365042315, 43: 0.011653857938273955, 44: 0.011113001493742832, 45: 0.008716487906610058, 46: 0.008440260889060473, 47: 0.009977680485335604, 48: 0.0125480809290689, 49: 0.013928590357523536, 50: 0.006418857018172087, 51: 0.007688408972655548, 52: 0.004039391025692396, 53: 0.0090836604333784, 54: 0.007546187073785786, 55: 0.009631640926967274, 56: 0.007458887726816818, 57: 0.008795556355417263, 58: 0.007417930500291727, 59: 0.007503255332626808, 60: 0.008353349439167327, 61: 0.011221763680635783, 62: 0.007119333855526027, 63: 0.008076181293297803, 64: 0.011750668569766075, 65: 0.013900133299716844, 66: 0.011888138498377075, 67: 0.0046033292507909745, 68: 0.008122016279441327, 69: 0.009315813381252772, 70: 0.010078479740042995, 71: 0.005774233141275849, 72: 0.008126462729605355, 73: 0.006030487184798225, 74: 0.008008388618783464}"
0.5,0.1,0.4,0,33,8.56240014899954,0.34097368518292837,"{0: 0.011878876252630441, 1: 0.010700525101050995, 2: 0.00638285478662509, 3: 0.004216536895244644, 4: 0.00566414032872534, 5: 0.010866022832179157, 6: 0.0061434221706603885, 7: 0.012959179740001657, 8: 0.009033538294215165, 9: 0.008145467567781917, 10: 0.009175135021226884, 11: 0.008426266066539189, 12: 0.012200098237992126, 13: 0.008841836304567972, 14: 0.00788332074619661, 15: 0.006388040019661375, 16: 0.004977982289626126, 17: 0.008354322566651336, 18: 0.008078495633894506, 19: 0.008666517775788737, 20: 0.011290277451639257, 21: 0.007650418576719524, 22: 0.005709756293432447, 23: 0.0089494721998751, 24: 0.01479659078237262, 25: 0.011143142815658617, 26: 0.012323451770099211, 27: 0.009043082159520516, 28: 0.008617732254760967, 29: 0.01123085409447214, 30: 0.00946139859261705, 31: 0.00907588012745144, 32: 0.012290261338407995, 33: 0.008413461228731173, 34: 0.008468780732500568, 35: 0.009193860714811562, 36: 0.016647108109320248, 37: 0.006392687899537216, 38: 0.007235461914148457, 39: 0.010771069549272611, 40: 0.009749057321579482, 41: 0.009550984284062449, 42: 0.009265781057682753, 43: 0.011863914327706263, 44: 0.010932792419496691, 45: 0.008289948401382304, 46: 0.00818058295421627, 47: 0.010089316994030935, 48: 0.012959487075225654, 49: 0.013310467770474559, 50: 0.006448358760002596, 51: 0.00784807950903841, 52: 0.0033429002607084793, 53: 0.009317674794105092, 54: 0.007247345165354833, 55: 0.0095179926213367, 56: 0.007766487359557464, 57: 0.009065933819422093, 58: 0.006312537295615459, 59: 0.007615232348310511, 60: 0.008871676498590279, 61: 0.010659719090685204, 62: 0.007090396369256796, 63: 0.007942251452366387, 64: 0.011029624526804222, 65: 0.013923345025968122, 66: 0.011361277781609433, 67: 0.004888666190036054, 68: 0.007714866076119734, 69: 0.00940164409671174, 70: 0.010303299581099741, 71: 0.006156323848709023, 72: 0.007783606746136965, 73: 0.006256691520591603, 74: 0.007966367953273674}"
0.5,0.1,0.4,0,33,8.19302102167582,0.3426736162163383,"{0: 0.011743124954298032, 1: 0.009955798729972784, 2: 0.006450407392188213, 3: 0.004014619727754297, 4: 0.005887647230314434, 5: 0.010856971101786406, 6: 0.00640749474457435, 7: 0.012121576152599517, 8: 0.009180720347171423, 9: 0.008433864931701989, 10: 0.009977560729023893, 11: 0.008285005344889141, 12: 0.01315975261885818, 13: 0.008955343448695585, 14: 0.007623566059303369, 15: 0.005999259576065208, 16: 0.004977385019742626, 17: 0.008169158588228522, 18: 0.008248878557203763, 19: 0.008807212468574271, 20: 0.011187746592661987, 21: 0.007911697351718136, 22: 0.0057670655647138955, 23: 0.008826324312827132, 24: 0.013713001459778253, 25: 0.011265226837346097, 26: 0.013099303491177617, 27: 0.009375999949179472, 28: 0.008273130407497853, 29: 0.011005021733318097, 30: 0.00943228349050267, 31: 0.009317766576079058, 32: 0.012305406786724909, 33: 0.008941963202640079, 34: 0.008956970515189693, 35: 0.009590152453770505, 36: 0.01643505449513974, 37: 0.006681114633370878, 38: 0.007268619728329638, 39: 0.011051804389891246, 40: 0.0101724721184834, 41: 0.009410982592892343, 42: 0.009670533326911883, 43: 0.012368356964448829, 44: 0.010908639037217435, 45: 0.008363582125722165, 46: 0.008061927914869092, 47: 0.008961611586563877, 48: 0.012780078095348035, 49: 0.011904717031630811, 50: 0.0064980583816200265, 51: 0.007823600460586763, 52: 0.0031861692730474267, 53: 0.00912494736633801, 54: 0.008000205754033313, 55: 0.008704908237596223, 56: 0.00814469345498015, 57: 0.009402697033639818, 58: 0.006295483235504017, 59: 0.007088327521498987, 60: 0.008532110319983001, 61: 0.010427919065106817, 62: 0.007146001200297395, 63: 0.007873709832815393, 64: 0.010797308360818264, 65: 0.013669983749556674, 66: 0.010710223275694672, 67: 0.004964426006985064, 68: 0.008271296531771954, 69: 0.009333020347323329, 70: 0.01066109982412625, 71: 0.006296764314491954, 72: 0.008001751731606688, 73: 0.005489601208779291, 74: 0.007522816569001734}"
0.5,0.1,0.4,0,33,8.432941635476809,0.3453100368936515,"{0: 0.0113975802695108, 1: 0.00971501586932691, 2: 0.0066801919541645575, 3: 0.004161112083150762, 4: 0.00612674027762666, 5: 0.010655157201342365, 6: 0.006228995355707685, 7: 0.01306513404116144, 8: 0.008372292503033844, 9: 0.008531361014237725, 10: 0.010850654419349022, 11: 0.008129753240603997, 12: 0.013191793756862248, 13: 0.00904033207115399, 14: 0.007862812883965179, 15: 0.006109343429098296, 16: 0.00491661954801825, 17: 0.00832310993073748, 18: 0.007740450861978492, 19: 0.009361052758514482, 20: 0.010840374166320983, 21: 0.007708193048697311, 22: 0.0058004348909391525, 23: 0.008748245895707621, 24: 0.014021589782065205, 25: 0.011053270974705301, 26: 0.01355677921557518, 27: 0.009147887315695536, 28: 0.008129094229013646, 29: 0.01134396646080772, 30: 0.008958390379623257, 31: 0.009594811040217971, 32: 0.0122095696279822, 33: 0.00876014239733015, 34: 0.008728807958260013, 35: 0.009405057435879353, 36: 0.0166311900710094, 37: 0.006838938602637232, 38: 0.007877108436133415, 39: 0.010281477365535217, 40: 0.009922077025219652, 41: 0.009233040367206364, 42: 0.009452766424012023, 43: 0.012413219338078322, 44: 0.011351441372593668, 45: 0.007774620531469847, 46: 0.008031295959378152, 47: 0.008321926881609227, 48: 0.012462161329002587, 49: 0.011223595117632188, 50: 0.006619575712041465, 51: 0.007568168441456113, 52: 0.003502596225198964, 53: 0.008880967166676908, 54: 0.007539871837817045, 55: 0.008786784708420484, 56: 0.007978001195217785, 57: 0.009383679891335008, 58: 0.0069938625398462545, 59: 0.006990671716699115, 60: 0.00831008312877773, 61: 0.010754778638541735, 62: 0.007343960502756467, 63: 0.0073033591013043075, 64: 0.010851051508787206, 65: 0.013800875530327583, 66: 0.010278024737130298, 67: 0.005175149524464593, 68: 0.00817389609190576, 69: 0.009035750539578101, 70: 0.010225035718589305, 71: 0.0065537574955383164, 72: 0.007478515612077256, 73: 0.005572073808375177, 74: 0.007702574464311603}"
0.5,0.1,0.4,0,35,8.309351567527393,0.34775320230245144,"{0: 0.010761913549086457, 1: 0.01007720825911801, 2: 0.006997835840503043, 3: 0.004442716892354281, 4: 0.006328383448649364, 5: 0.010250645743298105, 6: 0.00666225750834937, 7: 0.013279812841658125, 8: 0.008146197252764536, 9: 0.008352573572154557, 10: 0.009920918633650301, 11: 0.008033150545290583, 12: 0.01359065731150001, 13: 0.00898800657060125, 14: 0.007827113800119441, 15: 0.0057444458503133605, 16: 0.005380685412970498, 17: 0.007820500267168915, 18: 0.007537825554651969, 19: 0.009582272052054487, 20: 0.010539547399942246, 21: 0.007632832432442256, 22: 0.006228297638556767, 23: 0.008680552239174319, 24: 0.013498720232201299, 25: 0.01141148065503424, 26: 0.013830679051320302, 27: 0.009311603489685683, 28: 0.008285946022650292, 29: 0.011200700800821672, 30: 0.009063084138628056, 31: 0.009969348723377732, 32: 0.012814359445100785, 33: 0.008138307710225516, 34: 0.00928900671044104, 35: 0.009696445388427661, 36: 0.017920746402923345, 37: 0.00674527840623731, 38: 0.007406120067280422, 39: 0.01017411363614553, 40: 0.010270197835669228, 41: 0.008787942767596273, 42: 0.009200810542576522, 43: 0.012211755009901666, 44: 0.010336027096703969, 45: 0.008019938222395918, 46: 0.007809142655033066, 47: 0.008611078531611631, 48: 0.011995670804091434, 49: 0.011058813864011287, 50: 0.006411469329479, 51: 0.007938684993479515, 52: 0.0034702794120602337, 53: 0.008514727140941146, 54: 0.007548833557146038, 55: 0.008575065158518656, 56: 0.00794779276558614, 57: 0.009535030148446748, 58: 0.00685138885285202, 59: 0.007017989980318749, 60: 0.0074612487182994834, 61: 0.010127705912355388, 62: 0.006902875376941282, 63: 0.00834987323706099, 64: 0.009886196424270558, 65: 0.014013196859691624, 66: 0.009757536288559658, 67: 0.005131113692757528, 68: 0.008466941162348088, 69: 0.009668777095300698, 70: 0.009992514072945814, 71: 0.006938490909132159, 72: 0.007177093630611592, 73: 0.005422231258250598, 74: 0.007521685414619807}"
