w_sim,w_prox,w_pop,run,max IN degrees,avg degrees,avg clustering coeff,betweenness centrality
0.3,0.7,0.0,4,35,7.2283254544214515,0.334878051126864,"{0: 0.004547824496454632, 1: 0.008379468559890888, 2: 0.00582281984446059, 3: 0.013827850090309669, 4: 0.011416501474922102, 5: 0.009665598268539445, 6: 0.008102685061790621, 7: 0.010146286690211165, 8: 0.00887255870774189, 9: 0.007856774906657349, 10: 0.008369246780810035, 11: 0.007796816957775862, 12: 0.012796513279994344, 13: 0.010337655266140357, 14: 0.009679573378203512, 15: 0.008244874132760063, 16: 0.009649371393863243, 17: 0.011128374091710112, 18: 0.01086702737085493, 19: 0.008343357038965419, 20: 0.00645179203801283, 21: 0.006884185010254354, 22: 0.010615197410120857, 23: 0.009188429449307773, 24: 0.007050966383158165, 25: 0.008407050157654507, 26: 0.006669856114418608, 27: 0.01089122203426013, 28: 0.008293741225852424, 29: 0.007660318161612415, 30: 0.009719519877658477, 31: 0.010278715579690824, 32: 0.007313163049464421, 33: 0.005485896304792356, 34: 0.009590375429416528, 35: 0.009336701518906547, 36: 0.011787042207438928, 37: 0.007912048997866888, 38: 0.005366655432126826, 39: 0.012065210181648538, 40: 0.007173840160591344, 41: 0.009843835871233131, 42: 0.01227679710254247, 43: 0.010067274870984872, 44: 0.00874075590534092, 45: 0.009339801100477977, 46: 0.008855889607230773, 47: 0.00816808779420405, 48: 0.008056495803272595, 49: 0.008311295877457173, 50: 0.007145293255285197, 51: 0.01054868106923729, 52: 0.009154394750688062, 53: 0.005000014664599676, 54: 0.011150371927970639, 55: 0.00931925449451638, 56: 0.011970371616950271, 57: 0.008729820439817347, 58: 0.00812519217031707, 59: 0.010373511288593028, 60: 0.0077202041911649715, 61: 0.00785621481625864, 62: 0.011782732123431738, 63: 0.008333510571749178, 64: 0.007788086504847183, 65: 0.012220928329029948, 66: 0.007956873100910169, 67: 0.009774299243477324, 68: 0.018681890734160222, 69: 0.011109007074961949, 70: 0.00966742202137045, 71: 0.009793744342495352, 72: 0.007263643804546526, 73: 0.008786981379648583, 74: 0.00628525799034282}"
0.3,0.7,0.0,4,35,6.68957791871799,0.3349904609099527,"{0: 0.00436593560692335, 1: 0.008272849690423313, 2: 0.006307370538888099, 3: 0.013400622942425186, 4: 0.011304135951597676, 5: 0.009904780518197119, 6: 0.008086333761192747, 7: 0.010649072759686903, 8: 0.008853525707979037, 9: 0.007799988384245668, 10: 0.008271251401791288, 11: 0.007841222214711336, 12: 0.012559108066763185, 13: 0.010277797576347133, 14: 0.009674909665897409, 15: 0.008179977225308136, 16: 0.009695235191275034, 17: 0.011272925778417953, 18: 0.010739684253987235, 19: 0.00800185568013932, 20: 0.0070758385434580365, 21: 0.006892235230957575, 22: 0.010612924034559811, 23: 0.008836532950150997, 24: 0.007112072180565331, 25: 0.00876594753004906, 26: 0.0062550030012595926, 27: 0.010953782321044329, 28: 0.008211146290316313, 29: 0.007574998765621887, 30: 0.009726279977085781, 31: 0.010307321285836953, 32: 0.007344062052966165, 33: 0.005919526190477037, 34: 0.009560683618902797, 35: 0.009177465132811986, 36: 0.011867983129164901, 37: 0.007759647209740511, 38: 0.0053736709267054065, 39: 0.011230654038873219, 40: 0.007190797107987687, 41: 0.010170160683859317, 42: 0.012405962642666916, 43: 0.01007962343515032, 44: 0.009417232734269296, 45: 0.009258269673257583, 46: 0.009074910996531477, 47: 0.008108365319757699, 48: 0.008060986818037583, 49: 0.008666990954564748, 50: 0.0070407105308394596, 51: 0.010390513757859916, 52: 0.00933356554433572, 53: 0.005011251833371093, 54: 0.011153229541679008, 55: 0.009745501915176202, 56: 0.011876129739110286, 57: 0.008760635759075153, 58: 0.007697693027064501, 59: 0.010246245065145682, 60: 0.007724093912753529, 61: 0.007947795012126554, 62: 0.011503934664424367, 63: 0.008269564614616073, 64: 0.007796781376555754, 65: 0.012220970535200073, 66: 0.008089053541309787, 67: 0.009248203330596562, 68: 0.01851659930071328, 69: 0.01099367132410306, 70: 0.00974473518898643, 71: 0.009794113692179768, 72: 0.007163663517831248, 73: 0.008847607638904981, 74: 0.006254885051692417}"
0.3,0.7,0.0,4,35,6.282272421318873,0.3332604980285832,"{0: 0.004498196441238978, 1: 0.00833829774636012, 2: 0.006771094529441112, 3: 0.013958392547204967, 4: 0.010933593639073093, 5: 0.010164586942387102, 6: 0.0074354296856311355, 7: 0.01047718083456481, 8: 0.008727141214019714, 9: 0.008022354684810856, 10: 0.00812708602797241, 11: 0.008046551358396645, 12: 0.012179299316688518, 13: 0.009640200363407455, 14: 0.009676167971950237, 15: 0.007933421423902817, 16: 0.009828129907838948, 17: 0.010865016038316435, 18: 0.011340969026303434, 19: 0.008268963748415804, 20: 0.007190553031661646, 21: 0.006784573063946717, 22: 0.010663103783571147, 23: 0.008941048380008896, 24: 0.00719776138289434, 25: 0.008835771648019835, 26: 0.006377650064356512, 27: 0.011031631731481462, 28: 0.007911835888266185, 29: 0.007786292462447263, 30: 0.00945453510924905, 31: 0.009846146698345973, 32: 0.007084530971517274, 33: 0.0058820931151712785, 34: 0.009628119474009884, 35: 0.008932357534590915, 36: 0.013093007445317049, 37: 0.008140902642365808, 38: 0.005313904010572657, 39: 0.011192606911784992, 40: 0.0071655307982253155, 41: 0.010260886117050502, 42: 0.01211002922324437, 43: 0.009607568737629501, 44: 0.009508907105629108, 45: 0.009400122992991648, 46: 0.009005285667387938, 47: 0.007656330572378751, 48: 0.00817019481403043, 49: 0.008745035535465752, 50: 0.0071511074835007155, 51: 0.010591207660920404, 52: 0.00932255278654617, 53: 0.00501059275736955, 54: 0.011241656171201531, 55: 0.009838734532582875, 56: 0.012551995367591983, 57: 0.008720443310981676, 58: 0.007434329311847441, 59: 0.010492275115915254, 60: 0.007762785429962075, 61: 0.008058226886084758, 62: 0.011487538183397017, 63: 0.008454785659987437, 64: 0.007949735916093693, 65: 0.012454295652648118, 66: 0.007823938217773836, 67: 0.009636721955416558, 68: 0.0188180195606639, 69: 0.011226206488145075, 70: 0.009245692909122232, 71: 0.010008559892725886, 72: 0.007296743473023501, 73: 0.008863680590110888, 74: 0.006449990915002441}"
0.3,0.7,0.0,4,36,6.6476320081925255,0.3329990266436275,"{0: 0.004454861038314535, 1: 0.009048599385021625, 2: 0.00712029722303695, 3: 0.013844315594919943, 4: 0.010893382297491885, 5: 0.009671309726708597, 6: 0.007110938008399733, 7: 0.011087447892443867, 8: 0.009144900838091812, 9: 0.007966459959812095, 10: 0.007916821776612269, 11: 0.008040841078713763, 12: 0.01226666857206744, 13: 0.009649812188087772, 14: 0.009344426534245867, 15: 0.00794934381764824, 16: 0.010072877494311823, 17: 0.010902061452074174, 18: 0.011416000074340122, 19: 0.007915031535095998, 20: 0.007261125790590569, 21: 0.006426116919670505, 22: 0.010677735476285031, 23: 0.008983077702860134, 24: 0.007421781983627268, 25: 0.009164519503963504, 26: 0.006376453438298724, 27: 0.0111976291670087, 28: 0.007910137598896666, 29: 0.007514177038753995, 30: 0.009463325528998373, 31: 0.00926700914216288, 32: 0.006782592484647281, 33: 0.005973794395430171, 34: 0.009628700467741563, 35: 0.00896594850462699, 36: 0.013232549078640939, 37: 0.008177202935515417, 38: 0.005132734726865097, 39: 0.011190903893361586, 40: 0.007060143986063237, 41: 0.01030198718554883, 42: 0.012142112227728664, 43: 0.009340735162652972, 44: 0.009530732600890367, 45: 0.009506221129911702, 46: 0.009073185902355927, 47: 0.007614298167332645, 48: 0.008279434296759033, 49: 0.0086732067091179, 50: 0.007179414950365797, 51: 0.010782985934073766, 52: 0.008877078101546906, 53: 0.005114957748922293, 54: 0.011326119868678926, 55: 0.009975204798988677, 56: 0.012297055287587115, 57: 0.008034011397226547, 58: 0.007875066557580659, 59: 0.010616487343977906, 60: 0.007806216083814796, 61: 0.008016022499302111, 62: 0.011756848778403979, 63: 0.008580751183490908, 64: 0.007739073034197933, 65: 0.012511094925478488, 66: 0.00792205937753883, 67: 0.00947494062925167, 68: 0.01918152283986289, 69: 0.011670354877498948, 70: 0.009295252290873397, 71: 0.010006717767596091, 72: 0.007293979876574559, 73: 0.008674593661499383, 74: 0.006503777012492394}"
0.3,0.7,0.0,4,35,6.985807732746028,0.33249319744941547,"{0: 0.004297994785557871, 1: 0.009018212507703936, 2: 0.007073837839400524, 3: 0.01358863382241834, 4: 0.010828447900365712, 5: 0.009450487159995623, 6: 0.007444898445099896, 7: 0.011142035667033368, 8: 0.009378668195248843, 9: 0.008257440992181758, 10: 0.00809515346179327, 11: 0.00801964533833994, 12: 0.011657290137346545, 13: 0.009710545478071667, 14: 0.009710673732684845, 15: 0.007919479276772777, 16: 0.0099048223871636, 17: 0.010921685711223015, 18: 0.011013019277523713, 19: 0.007779219755448604, 20: 0.007581355562875135, 21: 0.006503587410802907, 22: 0.010873066931689011, 23: 0.008726551685858694, 24: 0.007067065019321265, 25: 0.009316513834040023, 26: 0.005976930644218661, 27: 0.011786828263880764, 28: 0.008829695025303405, 29: 0.00725796445886155, 30: 0.009147057661360643, 31: 0.010367637784509616, 32: 0.006867696764957039, 33: 0.006247375662162126, 34: 0.009446160302324686, 35: 0.009944021197514709, 36: 0.013811871394568074, 37: 0.008089550964301804, 38: 0.004915111735269504, 39: 0.01058798188632999, 40: 0.006985357186592894, 41: 0.009835260691425074, 42: 0.012087823988508923, 43: 0.009408209770183067, 44: 0.009712013080419503, 45: 0.009089470627544761, 46: 0.008278761751550642, 47: 0.00796360613650363, 48: 0.008308029873299816, 49: 0.008591455680600789, 50: 0.006907927778193692, 51: 0.010701566733095002, 52: 0.00891333216177357, 53: 0.00507283973742475, 54: 0.011923796532767934, 55: 0.009771747574983506, 56: 0.012424655297708366, 57: 0.0075879760146990525, 58: 0.007967293533369278, 59: 0.010893737579395301, 60: 0.007400983648063893, 61: 0.007693085148230549, 62: 0.012563454780837658, 63: 0.00847107741181783, 64: 0.0077291071952635204, 65: 0.01235870886794244, 66: 0.007880742555400088, 67: 0.009543999259954134, 68: 0.018515697596917832, 69: 0.011841575682281396, 70: 0.009335469207601192, 71: 0.01022455335509324, 72: 0.00722884125726362, 73: 0.008570914790697225, 74: 0.00644338453511535}"
0.3,0.7,0.0,4,35,6.689467038009782,0.3322614054596,"{0: 0.004280284493874976, 1: 0.008667773177771482, 2: 0.007200653812045304, 3: 0.013685303891366492, 4: 0.010803698903013973, 5: 0.009388366293080236, 6: 0.007540558729116344, 7: 0.010802711081030774, 8: 0.009541884059993393, 9: 0.008346657269692597, 10: 0.008112921801479418, 11: 0.008138325765239545, 12: 0.01202971474929573, 13: 0.01000527959129893, 14: 0.009765652564859487, 15: 0.008026806942155344, 16: 0.010618075144772629, 17: 0.010574118592906495, 18: 0.011696962532981872, 19: 0.0077462433526091865, 20: 0.007629234997337971, 21: 0.006465131334453615, 22: 0.010486791555486158, 23: 0.009482381893743697, 24: 0.007157916308802693, 25: 0.009190890506361899, 26: 0.006170380012305031, 27: 0.011710968334976986, 28: 0.008539015720724021, 29: 0.007649691665394196, 30: 0.008465150482676669, 31: 0.009983198598597894, 32: 0.007348726698041767, 33: 0.005655754371507797, 34: 0.009638473080253904, 35: 0.009900567225411367, 36: 0.013860849710546476, 37: 0.008111071876233673, 38: 0.004801679183279337, 39: 0.009863756429026375, 40: 0.007064684272687156, 41: 0.009727429590443289, 42: 0.01211477880998429, 43: 0.00898881395456738, 44: 0.009275328924434062, 45: 0.009566737638856895, 46: 0.008529199727670824, 47: 0.007935607735217556, 48: 0.008220666525461046, 49: 0.008832181869895515, 50: 0.006947737920743562, 51: 0.010306343965002096, 52: 0.009043413113772332, 53: 0.005049297343817892, 54: 0.011357458387919817, 55: 0.009764298348154747, 56: 0.01192057035180153, 57: 0.0075545674264343434, 58: 0.007867945660048803, 59: 0.010926192567165467, 60: 0.007412586458029439, 61: 0.008072490034458311, 62: 0.012247847941155545, 63: 0.008554481409564323, 64: 0.007724437926895623, 65: 0.01265736770423144, 66: 0.007845595773677964, 67: 0.009824102451016227, 68: 0.018663927182895335, 69: 0.011713234115583665, 70: 0.009456760691704924, 71: 0.010326041555896512, 72: 0.0072322901304728345, 73: 0.008649753739399186, 74: 0.006695112348182877}"
0.3,0.7,0.0,4,34,7.0242363083177555,0.33123464980470224,"{0: 0.004357896053101533, 1: 0.00878427543919083, 2: 0.007244078733804762, 3: 0.013839386678830674, 4: 0.010918674788537803, 5: 0.009615468574977037, 6: 0.007534266685153067, 7: 0.010952988168943044, 8: 0.009273307520688666, 9: 0.008129531674052221, 10: 0.007998552851494027, 11: 0.0077409232274260505, 12: 0.012375778451523815, 13: 0.00978263544742191, 14: 0.009988018378429338, 15: 0.007637702984197749, 16: 0.01022034428561423, 17: 0.010817509085035275, 18: 0.011441689760585814, 19: 0.007791785863905121, 20: 0.007675643443169631, 21: 0.006523699417535034, 22: 0.010590933782916055, 23: 0.00952282183144391, 24: 0.007202581165111383, 25: 0.00915946650233516, 26: 0.006779676728306866, 27: 0.01168236510702264, 28: 0.008745303427011727, 29: 0.007644324671923382, 30: 0.00850393887762945, 31: 0.010159480516047802, 32: 0.007384593942813121, 33: 0.005643987065219941, 34: 0.009819073260854084, 35: 0.009486244654455777, 36: 0.013903648311384008, 37: 0.008110181987095764, 38: 0.004764994737798928, 39: 0.009052905703792087, 40: 0.007067601245683437, 41: 0.009495483125620114, 42: 0.011753082729110128, 43: 0.009102909616608245, 44: 0.008978066749017596, 45: 0.009968194804012695, 46: 0.008712753137612122, 47: 0.008283841654107567, 48: 0.008225400006221925, 49: 0.008412327827114291, 50: 0.007001929327674696, 51: 0.010405686755404724, 52: 0.009045579734540251, 53: 0.005044413092358298, 54: 0.011868875139423085, 55: 0.00977695085269622, 56: 0.012031276032081836, 57: 0.008112149197967088, 58: 0.007900773090136507, 59: 0.010282392464100766, 60: 0.007048443682206777, 61: 0.008212778161408299, 62: 0.01346868688730091, 63: 0.008935403113485308, 64: 0.007304700520856846, 65: 0.013364654289311821, 66: 0.007952073791114886, 67: 0.009620102760715172, 68: 0.01798163054710194, 69: 0.011383054342361355, 70: 0.009554185113210092, 71: 0.010364658375335251, 72: 0.007304471849193846, 73: 0.008293756123127598, 74: 0.007019523523351082}"
0.3,0.7,0.0,4,34,6.985041167202019,0.3300878972055422,"{0: 0.004261415799489934, 1: 0.00942725511621563, 2: 0.007613072757109823, 3: 0.01423384828904571, 4: 0.010966883141540675, 5: 0.009514952987958628, 6: 0.00751861416647879, 7: 0.01062105486460845, 8: 0.008933643301088909, 9: 0.008434319468767493, 10: 0.008101245752333588, 11: 0.008198793034610923, 12: 0.012463692409300788, 13: 0.009691485623193921, 14: 0.010017162147500584, 15: 0.008392560835147458, 16: 0.010263096896859992, 17: 0.010863240637616142, 18: 0.012100274922595631, 19: 0.007533011204445533, 20: 0.008049782087856222, 21: 0.006547365023392421, 22: 0.010763492955273776, 23: 0.00957202077770168, 24: 0.007707669064437798, 25: 0.009069542107414792, 26: 0.006574234646353904, 27: 0.011403387430784694, 28: 0.0086535183080308, 29: 0.007534355811954521, 30: 0.008149222245717007, 31: 0.010208921822539872, 32: 0.0073262916584834374, 33: 0.005464612313927382, 34: 0.009885372118450282, 35: 0.009616187602690425, 36: 0.013924924521217833, 37: 0.007926770663474934, 38: 0.0042883410077205406, 39: 0.008543398088120088, 40: 0.0063859942183874495, 41: 0.009616838897660816, 42: 0.011625299553381745, 43: 0.00908562209932073, 44: 0.009047951664792924, 45: 0.010104739632338345, 46: 0.00887893727337724, 47: 0.008364763063594653, 48: 0.008308053427916441, 49: 0.008356407278647407, 50: 0.007383015496432097, 51: 0.010866570254160905, 52: 0.009022691355487488, 53: 0.005039093375112714, 54: 0.012085017211930992, 55: 0.009299997892866547, 56: 0.011717618088488356, 57: 0.0077717957754218836, 58: 0.008390132216683386, 59: 0.01030692776260867, 60: 0.00752186665260799, 61: 0.007957222235022397, 62: 0.012707970962402873, 63: 0.008916248375353935, 64: 0.007343881049561953, 65: 0.013441298715271319, 66: 0.007874364466830219, 67: 0.009518049566397672, 68: 0.01750767440231582, 69: 0.01133482338659615, 70: 0.009641523395552406, 71: 0.010279079769410148, 72: 0.007410613136841983, 73: 0.008291701326552253, 74: 0.007056138351464702}"
0.3,0.7,0.0,4,34,7.247776613959739,0.3310413888796831,"{0: 0.004283965650806908, 1: 0.009341265656737052, 2: 0.007530772503576697, 3: 0.01429805349023721, 4: 0.010292961748441203, 5: 0.009108457718449658, 6: 0.007439239097176245, 7: 0.010013012818210237, 8: 0.0085311060834832, 9: 0.00861360149736459, 10: 0.008129969164417189, 11: 0.008200963927192776, 12: 0.012437621150352815, 13: 0.009623910041919712, 14: 0.009511419689703333, 15: 0.00805264886147239, 16: 0.010324216050444899, 17: 0.01092116098663238, 18: 0.012450785204612763, 19: 0.007531433891224383, 20: 0.00795012463525759, 21: 0.006482375917307424, 22: 0.011280212136376519, 23: 0.00949205066348499, 24: 0.007382568396871379, 25: 0.009052032928946708, 26: 0.006420269252662485, 27: 0.011506232054177258, 28: 0.008843606949972785, 29: 0.00750514379644114, 30: 0.007982978596395197, 31: 0.010173214081352683, 32: 0.006576881148798959, 33: 0.005529663577608783, 34: 0.01048108898129043, 35: 0.009645221878300041, 36: 0.013832509455998577, 37: 0.008276388650079224, 38: 0.004224545738445819, 39: 0.009468333430863646, 40: 0.006374139326395571, 41: 0.009074900684489726, 42: 0.011549645539371569, 43: 0.009176412772303183, 44: 0.008714813146722898, 45: 0.010575496096245491, 46: 0.008844805047464195, 47: 0.00825743333297725, 48: 0.007890913798448043, 49: 0.00903021591478481, 50: 0.007410298752965959, 51: 0.011253424161361311, 52: 0.008903812127019219, 53: 0.004695906388090111, 54: 0.012618102847756352, 55: 0.009240454511405356, 56: 0.01131929492626511, 57: 0.007641159771498209, 58: 0.008480653378920905, 59: 0.010215864058531265, 60: 0.007294651356899544, 61: 0.007974808982061198, 62: 0.012620814635319073, 63: 0.00891025093784965, 64: 0.00777458868212293, 65: 0.014211783732331678, 66: 0.008129406845160269, 67: 0.009652283775974348, 68: 0.017985829085748504, 69: 0.011264082391197621, 70: 0.009739626062148222, 71: 0.010368437403086881, 72: 0.007303065265394033, 73: 0.00833399777295829, 74: 0.0070604583044147915}"
0.3,0.7,0.0,4,34,6.260938393767787,0.3300693171830497,"{0: 0.004369502647101358, 1: 0.009425320321271169, 2: 0.007217960225867154, 3: 0.014313496880479159, 4: 0.010082622753855628, 5: 0.008962305688735985, 6: 0.007052143343440685, 7: 0.009863854020532104, 8: 0.00923423810964101, 9: 0.009144922629511672, 10: 0.008213773710349053, 11: 0.008083470915864147, 12: 0.012347997088126018, 13: 0.009833483111081821, 14: 0.009568283027187138, 15: 0.00834777155410717, 16: 0.010339259590115755, 17: 0.010787321993002898, 18: 0.012076488854289016, 19: 0.00743672651911975, 20: 0.007917115355672969, 21: 0.006227391908042595, 22: 0.011966494158274978, 23: 0.00891411292801301, 24: 0.0074393538333909, 25: 0.008966291586154602, 26: 0.0071413988907441765, 27: 0.010961087908861883, 28: 0.008973618733892706, 29: 0.007549377338106186, 30: 0.007921985042250956, 31: 0.01022749606930711, 32: 0.006963565353976314, 33: 0.004975842475842476, 34: 0.010494738405697309, 35: 0.008829645313579644, 36: 0.013579933154620909, 37: 0.008680735554224677, 38: 0.004554045211780909, 39: 0.009900037715307657, 40: 0.006371306906409647, 41: 0.009253568328910795, 42: 0.011520771537894827, 43: 0.008835607808210548, 44: 0.008671621707983513, 45: 0.010948764020883281, 46: 0.0080462508443975, 47: 0.008035161877829083, 48: 0.00784356537781195, 49: 0.009275355242569179, 50: 0.007450252474426529, 51: 0.010932770779920256, 52: 0.008797420924737606, 53: 0.005886154345058455, 54: 0.012989492805417464, 55: 0.009731258779405434, 56: 0.01129953708267568, 57: 0.007999322297267504, 58: 0.008575826857454576, 59: 0.010156494360261486, 60: 0.0072173749941175395, 61: 0.0076566378364323565, 62: 0.012780682613478749, 63: 0.009157537614930848, 64: 0.007887183315265509, 65: 0.013570848630780135, 66: 0.008121582179801358, 67: 0.009948285366295037, 68: 0.0178420993288036, 69: 0.010243504925213226, 70: 0.01020109887958397, 71: 0.010286398546873972, 72: 0.007039358644666863, 73: 0.008402427046665563, 74: 0.006773105114916155}"
