w_sim,w_prox,w_pop,run,max IN degrees,avg degrees,avg clustering coeff,betweenness centrality
0.8,0.0,0.2,4,34,7.446471078384633,0.33075265170236096,"{0: 0.006852421664065499, 1: 0.011645313785724741, 2: 0.00865936515614195, 3: 0.00878543797057093, 4: 0.010338543890115202, 5: 0.009715974658561284, 6: 0.00910554925965885, 7: 0.007025005977463674, 8: 0.011813128659421973, 9: 0.011346394051873505, 10: 0.010904786826422605, 11: 0.007096064620238673, 12: 0.010996876493451836, 13: 0.014961031399387566, 14: 0.01014468058686431, 15: 0.010934825640707994, 16: 0.011050507197767472, 17: 0.008201351588740791, 18: 0.009736878134339861, 19: 0.008884966484684457, 20: 0.007097974296805884, 21: 0.009285468169432716, 22: 0.00947162495812778, 23: 0.007641836131965061, 24: 0.009340961728149482, 25: 0.009946935878644179, 26: 0.006269739660150619, 27: 0.009302021429338109, 28: 0.007477707049624857, 29: 0.014336752425994973, 30: 0.008148997245492007, 31: 0.010722760616999135, 32: 0.01049949317475506, 33: 0.009061599472558376, 34: 0.009002310266411797, 35: 0.007409857999100546, 36: 0.00737611284549238, 37: 0.009560318635661102, 38: 0.008895794310782223, 39: 0.008511460536037489, 40: 0.008447668787112783, 41: 0.010095126191016601, 42: 0.008514470223777236, 43: 0.008340363895359868, 44: 0.007850762272599503, 45: 0.00827578079290408, 46: 0.010466377997602819, 47: 0.00631503636640623, 48: 0.006462003198506018, 49: 0.006224822063863161, 50: 0.009138010905738545, 51: 0.004146264667014062, 52: 0.007989107465336315, 53: 0.008684590836081568, 54: 0.008759691701875426, 55: 0.01255835560327905, 56: 0.007965100249548275, 57: 0.00806997878915687, 58: 0.005833443419059857, 59: 0.008234493251616539, 60: 0.005989144602158301, 61: 0.008876522222614086, 62: 0.010676386351245336, 63: 0.010872087458509698, 64: 0.01015247171069089, 65: 0.007079426932368107, 66: 0.016185681319645866, 67: 0.009582966905690514, 68: 0.007960820440675396, 69: 0.009345795561548988, 70: 0.01057190302758393, 71: 0.00921876965390261, 72: 0.010530505448918016, 73: 0.007684520164375119, 74: 0.010089108870333686}"
0.8,0.0,0.2,4,34,7.480231976567884,0.33513768958856105,"{0: 0.007282161819833053, 1: 0.010546474073871335, 2: 0.008673003536017236, 3: 0.008591610293866538, 4: 0.010455061976012823, 5: 0.00936995989014855, 6: 0.008742002653163007, 7: 0.006852476165395161, 8: 0.012406450793144267, 9: 0.011047526458641124, 10: 0.011254314073633797, 11: 0.006865755752897814, 12: 0.010383004940260482, 13: 0.014115853318109562, 14: 0.009664840486758296, 15: 0.01111884675574168, 16: 0.01079885512802515, 17: 0.007609423876547164, 18: 0.009831687400336311, 19: 0.00906395280388028, 20: 0.007695621127329427, 21: 0.009202806528551896, 22: 0.009321040660706877, 23: 0.00844255432289276, 24: 0.00879340852664245, 25: 0.009591122755909218, 26: 0.006050225742006564, 27: 0.009274258846332414, 28: 0.007287261160301692, 29: 0.013808778255682568, 30: 0.00891449871607003, 31: 0.011685777761523125, 32: 0.01084788525277572, 33: 0.009120891893452266, 34: 0.008654464651665117, 35: 0.007280788339410419, 36: 0.007691987808829067, 37: 0.009595846582147951, 38: 0.008893371637863941, 39: 0.00878337176685283, 40: 0.008102872894371687, 41: 0.010127898863236593, 42: 0.00967080787286267, 43: 0.008061945282666435, 44: 0.008358237932616757, 45: 0.007250175828942953, 46: 0.010857592953684814, 47: 0.006002024323942133, 48: 0.0066434630546234105, 49: 0.006061856457280833, 50: 0.008957743813862508, 51: 0.00394542517830189, 52: 0.007892935280123033, 53: 0.008185728691099318, 54: 0.008542647626629617, 55: 0.011778190855277842, 56: 0.008707915070166581, 57: 0.008538647066044328, 58: 0.005711951441357806, 59: 0.007987310341840278, 60: 0.005854938902884107, 61: 0.009053075300053543, 62: 0.010699408549080828, 63: 0.010634984923729869, 64: 0.010439211203736403, 65: 0.006560837115833088, 66: 0.01621479617452685, 67: 0.009668748581653456, 68: 0.007734739317132549, 69: 0.009237043216696722, 70: 0.010810264642859323, 71: 0.008896657687955032, 72: 0.010579936897152814, 73: 0.007302299007732772, 74: 0.010732754120143323}"
0.8,0.0,0.2,4,33,7.429511275200768,0.3347576003006554,"{0: 0.007408369812680853, 1: 0.011481259930091517, 2: 0.008579189743573305, 3: 0.009248202816897417, 4: 0.010763482575529311, 5: 0.009267431678793486, 6: 0.008711478574492275, 7: 0.0068485603386892685, 8: 0.012690983037477798, 9: 0.0110430726869083, 10: 0.010825749771156704, 11: 0.006781128260781766, 12: 0.01013825046359293, 13: 0.013450516275858745, 14: 0.009205634623644295, 15: 0.011577166094692285, 16: 0.010689888087148361, 17: 0.007044223130041019, 18: 0.009883239571998636, 19: 0.009368914667061324, 20: 0.007756132317977604, 21: 0.009184043334929719, 22: 0.009515420559941107, 23: 0.007974670872535498, 24: 0.008672858491553092, 25: 0.008784613226595498, 26: 0.006246935014058302, 27: 0.009630860028724656, 28: 0.007331587896656389, 29: 0.013796269341192793, 30: 0.008704262204463655, 31: 0.01177883692992476, 32: 0.010646541941868294, 33: 0.0091431689890594, 34: 0.009207432313798149, 35: 0.007467440923323276, 36: 0.0076758542411241824, 37: 0.008910802832035712, 38: 0.008721334481809905, 39: 0.008527684620553273, 40: 0.009285071004450538, 41: 0.010295359439195058, 42: 0.010412664179787466, 43: 0.008233492641228338, 44: 0.008247809950066192, 45: 0.007592612301516411, 46: 0.011162986399690671, 47: 0.006091023984859604, 48: 0.00660755232673041, 49: 0.006171756171756174, 50: 0.009380192750458663, 51: 0.004259434310804175, 52: 0.008663404191204352, 53: 0.008241904615796637, 54: 0.008482831674813946, 55: 0.011183022539791273, 56: 0.009019948564670562, 57: 0.008490190339505408, 58: 0.006351687002371933, 59: 0.007644877079808586, 60: 0.0059570360940223955, 61: 0.008593050449416282, 62: 0.01060289369616525, 63: 0.009816637193752423, 64: 0.010152011436258015, 65: 0.0064047781412809625, 66: 0.015453734526055233, 67: 0.009696620197224547, 68: 0.007340969145965116, 69: 0.009437367314079645, 70: 0.010140440438587093, 71: 0.008630498346453222, 72: 0.009978214143202054, 73: 0.007070047994705531, 74: 0.01089821122053193}"
0.8,0.0,0.2,4,34,7.573601410103244,0.3383963916455905,"{0: 0.007234784964438472, 1: 0.011680419879452918, 2: 0.008388920536382263, 3: 0.009166396666396667, 4: 0.010766233615750135, 5: 0.009601941954883134, 6: 0.008936129559618682, 7: 0.006636095657046504, 8: 0.013566562680180732, 9: 0.010382561923657814, 10: 0.010498069487795516, 11: 0.006515650341194256, 12: 0.009952281099541372, 13: 0.013175208798697918, 14: 0.008981440135751176, 15: 0.011635680279918795, 16: 0.01020123698910967, 17: 0.006883219468835908, 18: 0.010086854063485815, 19: 0.009332259150953752, 20: 0.008358097122198652, 21: 0.00935433126206696, 22: 0.009954072368455934, 23: 0.007771309891575806, 24: 0.009058612976824096, 25: 0.008998592625707857, 26: 0.005786902019778733, 27: 0.009648526655980325, 28: 0.007341832931075478, 29: 0.013317451064227858, 30: 0.008281659565906142, 31: 0.011795900655691149, 32: 0.010778166846861448, 33: 0.008843173387895385, 34: 0.009089144096194863, 35: 0.007315239315642217, 36: 0.007656495156495156, 37: 0.008398083131161296, 38: 0.008959403802272458, 39: 0.008342739240200963, 40: 0.009545431377623157, 41: 0.010006836870253468, 42: 0.010391998395624503, 43: 0.008484523467400182, 44: 0.008366852610406199, 45: 0.007611287652584994, 46: 0.010900520993188199, 47: 0.006026846931359422, 48: 0.006414277208999206, 49: 0.006407558794746548, 50: 0.009391340973734202, 51: 0.0044890876981932585, 52: 0.0081065414012634, 53: 0.007990624675757632, 54: 0.007671790004586138, 55: 0.011078524651248263, 56: 0.008704546280090198, 57: 0.008403047444143335, 58: 0.006726277082844367, 59: 0.008876849887123858, 60: 0.005760334603001805, 61: 0.008336500545404654, 62: 0.010913526722350252, 63: 0.010006095708150503, 64: 0.009531610815857391, 65: 0.006304774349697798, 66: 0.01532215459995476, 67: 0.0095831435728696, 68: 0.007346008020867006, 69: 0.009696409429487593, 70: 0.010732416544261833, 71: 0.008176126241194735, 72: 0.009933385341322487, 73: 0.006714499094636082, 74: 0.010718293927399487}"
0.8,0.0,0.2,4,34,7.916501344542935,0.34163079458983453,"{0: 0.007315409788213978, 1: 0.011481531163239463, 2: 0.008321430999714642, 3: 0.008581424077999422, 4: 0.011199785932864095, 5: 0.00912434455947752, 6: 0.008517925726829837, 7: 0.006989825034748484, 8: 0.013374931067316239, 9: 0.011091353985189602, 10: 0.009850823796230727, 11: 0.006725403975605427, 12: 0.01009093055325932, 13: 0.013304169040470411, 14: 0.009060861286888681, 15: 0.011947014943590288, 16: 0.011068127924493758, 17: 0.006344127405771241, 18: 0.00976285795484023, 19: 0.009760438945571902, 20: 0.008377413675560332, 21: 0.009294052520281367, 22: 0.009709149092710737, 23: 0.008053881331480042, 24: 0.008917515595597787, 25: 0.008653168841525007, 26: 0.0057369583910679795, 27: 0.009249723260601585, 28: 0.007182565316126963, 29: 0.013678803223525224, 30: 0.007683965293755787, 31: 0.01229640422831398, 32: 0.010057623146865693, 33: 0.008337300707365174, 34: 0.009284500284701734, 35: 0.006846950511334073, 36: 0.00774627751360225, 37: 0.008307798889990673, 38: 0.008738696999172423, 39: 0.008016314331785727, 40: 0.009742958020556733, 41: 0.01094177840753183, 42: 0.010462324835813955, 43: 0.007833439340288654, 44: 0.008157990244009584, 45: 0.007320464512245334, 46: 0.010728096848161311, 47: 0.0061440075037979954, 48: 0.0067832436738560825, 49: 0.0073857110571453844, 50: 0.008691729561995478, 51: 0.004532796228001708, 52: 0.008308494257325844, 53: 0.007174357763600309, 54: 0.007506411243316966, 55: 0.01092392777022108, 56: 0.00927704753752296, 57: 0.007850885076912473, 58: 0.007023989291314028, 59: 0.00894318239201398, 60: 0.006050252197512471, 61: 0.008560865656957519, 62: 0.010818747432365482, 63: 0.009417131057944917, 64: 0.00988756168550689, 65: 0.006155277292465044, 66: 0.014487209843777129, 67: 0.009457383087520074, 68: 0.007209951539121566, 69: 0.010071406540987524, 70: 0.010961928513298375, 71: 0.008347036001145591, 72: 0.010481131693863362, 73: 0.006215982072146456, 74: 0.010628494436915065}"
0.8,0.0,0.2,4,34,7.420470741176332,0.34570954503976775,"{0: 0.007531775758004608, 1: 0.011981216594431745, 2: 0.007992875010401199, 3: 0.008535619323290559, 4: 0.01148140991115672, 5: 0.008867489669262431, 6: 0.008089277181742936, 7: 0.00680778185416847, 8: 0.012646088206173451, 9: 0.010744090871004648, 10: 0.009610433401730742, 11: 0.0066630461876231424, 12: 0.010432696391600499, 13: 0.013054383734331996, 14: 0.009074169766152038, 15: 0.011750510029169006, 16: 0.011051840141284137, 17: 0.006350386648533304, 18: 0.010174438645482793, 19: 0.009014288370654206, 20: 0.008087662957727422, 21: 0.009099280815638591, 22: 0.010020643229748789, 23: 0.008105259208200384, 24: 0.008860838636274404, 25: 0.009068748366693571, 26: 0.006057708283735681, 27: 0.00916613395461099, 28: 0.007035502316525685, 29: 0.01391081534721002, 30: 0.007111247768983467, 31: 0.012798367144660459, 32: 0.00937037013895659, 33: 0.008018289580537769, 34: 0.009522520985051202, 35: 0.00685193021620563, 36: 0.007901295895909747, 37: 0.00841952331678359, 38: 0.008884890457211168, 39: 0.00850327328575982, 40: 0.009513216352458897, 41: 0.01033614224085618, 42: 0.010190754263074973, 43: 0.0077607783943400375, 44: 0.007973789107955103, 45: 0.00723957109936159, 46: 0.010828941383937358, 47: 0.006280534941896748, 48: 0.006811933922127314, 49: 0.0075363968141969745, 50: 0.009332811872147722, 51: 0.004759125392687037, 52: 0.00833672716227108, 53: 0.0073138298118683226, 54: 0.00719221956631304, 55: 0.010586482379444337, 56: 0.009602256081909587, 57: 0.008062660117454639, 58: 0.007420110044002068, 59: 0.008227922858261297, 60: 0.005892629779616081, 61: 0.008283645164185052, 62: 0.009995177754094585, 63: 0.009262823026924558, 64: 0.00975339209626075, 65: 0.006116235881599127, 66: 0.01366935481163184, 67: 0.009666197936745882, 68: 0.006903604048044016, 69: 0.010612729493672283, 70: 0.010945847675299731, 71: 0.008721054440232521, 72: 0.009691356635406422, 73: 0.006185469884100021, 74: 0.010838568181436836}"
0.8,0.0,0.2,4,34,7.709017046371954,0.34783713904305347,"{0: 0.007811605404272607, 1: 0.011973779847470424, 2: 0.008259777342170573, 3: 0.009010201637115417, 4: 0.010952741241875641, 5: 0.008652493145845281, 6: 0.008026599283650048, 7: 0.006612597422481217, 8: 0.011639658165698286, 9: 0.010379792057874251, 10: 0.009341746479135684, 11: 0.006629852157652319, 12: 0.010261607864347594, 13: 0.012756322240662121, 14: 0.008582609000618672, 15: 0.011481842551597418, 16: 0.010502467266165898, 17: 0.006693385364819692, 18: 0.009894778701237839, 19: 0.008680964996436391, 20: 0.007807240321341851, 21: 0.009452945980947593, 22: 0.009808229147471691, 23: 0.008773718770697013, 24: 0.009082352309641425, 25: 0.008801920702605635, 26: 0.00613395022641598, 27: 0.008991219063741224, 28: 0.007215957301573741, 29: 0.013176332239640695, 30: 0.006825085390758235, 31: 0.012549534950824236, 32: 0.008970074190715438, 33: 0.007880992696665541, 34: 0.009591760770245863, 35: 0.006977421009504643, 36: 0.007913458055533633, 37: 0.009682592977314976, 38: 0.009137338987258407, 39: 0.008801129994776884, 40: 0.009307054245611861, 41: 0.009613599843253348, 42: 0.010090093268981262, 43: 0.008170536937660225, 44: 0.00856979448840851, 45: 0.007026262591331083, 46: 0.011001855930341026, 47: 0.00611051156981858, 48: 0.006901385819596939, 49: 0.007876213164287299, 50: 0.009255353565438808, 51: 0.004877673542057105, 52: 0.008203690204093107, 53: 0.007084220678149597, 54: 0.007521157052784772, 55: 0.01049316063523621, 56: 0.009308974709861093, 57: 0.007996839589305343, 58: 0.007700132765604161, 59: 0.008416730999325682, 60: 0.005704347742018975, 61: 0.008459728055819916, 62: 0.010161875619221139, 63: 0.0091275679158435, 64: 0.01002814220985051, 65: 0.006450673469259922, 66: 0.013955497487984025, 67: 0.009794261410901218, 68: 0.007234802913690908, 69: 0.010468612226267346, 70: 0.01083602907233044, 71: 0.008523024447681982, 72: 0.00985812480177169, 73: 0.005778286257738312, 74: 0.010276484999490642}"
0.8,0.0,0.2,4,36,7.793117631812092,0.3543492766969467,"{0: 0.007651646289841292, 1: 0.011735511332610445, 2: 0.008770288620208042, 3: 0.008711068793663476, 4: 0.010130839514507186, 5: 0.008195640776273966, 6: 0.008376479332361682, 7: 0.006378204083789562, 8: 0.010919038781755605, 9: 0.01043792880623323, 10: 0.008822978189522573, 11: 0.006730608337175623, 12: 0.009828345243333156, 13: 0.012620416586074585, 14: 0.008856285082217055, 15: 0.01037127562823097, 16: 0.01083066679359991, 17: 0.006396760657437531, 18: 0.009116169577544105, 19: 0.008345829540536696, 20: 0.007931184936677112, 21: 0.009426107300805125, 22: 0.009808131676637551, 23: 0.00908141482381272, 24: 0.008729066888870105, 25: 0.008536589005968537, 26: 0.005869135948867913, 27: 0.009094151616364177, 28: 0.007060560779441988, 29: 0.01318863797817528, 30: 0.006785480659478708, 31: 0.012391088861677101, 32: 0.008227665324817451, 33: 0.007425231937774878, 34: 0.010461477897013755, 35: 0.007144510320535596, 36: 0.0077010708478328, 37: 0.009439946673024837, 38: 0.00910196713692409, 39: 0.00866806538352193, 40: 0.009426259854342046, 41: 0.009416462013317268, 42: 0.010141917595583996, 43: 0.008473115387901853, 44: 0.008859489601887498, 45: 0.007238455914979517, 46: 0.011117788995614603, 47: 0.00596009635091021, 48: 0.0068476152944853905, 49: 0.007868814944761764, 50: 0.00899917502773858, 51: 0.004691165715541218, 52: 0.007916857931966715, 53: 0.006731313037772173, 54: 0.007478102824597587, 55: 0.010383000811189029, 56: 0.00923864706096777, 57: 0.007741001566545482, 58: 0.00762177882443797, 59: 0.008607786052493207, 60: 0.005999791416899861, 61: 0.008138501450346737, 62: 0.010437076730441591, 63: 0.01021225281000929, 64: 0.009102889544172038, 65: 0.006379091015578991, 66: 0.01335998543603828, 67: 0.009899402401469921, 68: 0.007701243858682682, 69: 0.01105501038624793, 70: 0.010760566532121728, 71: 0.008986913343279179, 72: 0.01000703342776798, 73: 0.005193789003269898, 74: 0.010687185410191051}"
0.8,0.0,0.2,4,36,7.448373986855299,0.3531599549243914,"{0: 0.007905966951091853, 1: 0.011928165569382332, 2: 0.008482826069449759, 3: 0.008885694320827277, 4: 0.008854721144258445, 5: 0.00819885763585666, 6: 0.00873625153439819, 7: 0.006965581316963904, 8: 0.010543048013890714, 9: 0.010601638064369732, 10: 0.008552834929854737, 11: 0.006769931387175545, 12: 0.009387350891178448, 13: 0.012814384978969992, 14: 0.009725732460475242, 15: 0.010916332860382651, 16: 0.010872311023398857, 17: 0.006527311205997748, 18: 0.009288999715067402, 19: 0.007719816337919311, 20: 0.007631697659900721, 21: 0.009577793879768096, 22: 0.010031278826605176, 23: 0.009592916030317956, 24: 0.008746192836644085, 25: 0.008605685982801214, 26: 0.0057648057155033705, 27: 0.009353106478461666, 28: 0.007403914545332755, 29: 0.013110923698204753, 30: 0.007242299200450522, 31: 0.011834522068204583, 32: 0.008683463972598372, 33: 0.00767058152735026, 34: 0.010367389789227018, 35: 0.007474147140799673, 36: 0.00811370095823423, 37: 0.009211698328338135, 38: 0.009032076684171771, 39: 0.008566813578953617, 40: 0.009377964686183864, 41: 0.009618770916164785, 42: 0.009700734821605092, 43: 0.008574578598752651, 44: 0.009006568012463089, 45: 0.007381689638941855, 46: 0.011288808097939106, 47: 0.005640818387595182, 48: 0.006124042042656063, 49: 0.008168450669457919, 50: 0.008560545497544522, 51: 0.005012229659691385, 52: 0.008263729169248911, 53: 0.006687001957952804, 54: 0.007253684439421748, 55: 0.010497974479695502, 56: 0.009825916216931527, 57: 0.006910723842633595, 58: 0.00688780941601248, 59: 0.009009381221413116, 60: 0.0062286962579595866, 61: 0.007536288423677627, 62: 0.010770560680968246, 63: 0.00975790166065411, 64: 0.008588945430255493, 65: 0.006516792694376561, 66: 0.012732709379619768, 67: 0.010177794041613545, 68: 0.0076910709123165135, 69: 0.010930684855045513, 70: 0.010945441384603355, 71: 0.009476070948673691, 72: 0.009589325503910518, 73: 0.005653479873919671, 74: 0.010452446276431604}"
0.8,0.0,0.2,4,37,7.471677077718353,0.35756350109918517,"{0: 0.008171760357497664, 1: 0.011067559924328658, 2: 0.008580066321859868, 3: 0.00904927487824345, 4: 0.00901675474202935, 5: 0.008288726475725499, 6: 0.009395804581138993, 7: 0.006992907542920265, 8: 0.009743794798292444, 9: 0.010202830891791408, 10: 0.008229227747920228, 11: 0.007107603300189923, 12: 0.009304304414094905, 13: 0.0126210658342004, 14: 0.009791136027140521, 15: 0.010477858515837227, 16: 0.010463749655933378, 17: 0.006519971797072182, 18: 0.008849434454846051, 19: 0.007269279072313551, 20: 0.00740484316229683, 21: 0.009549325349136623, 22: 0.009975176202009401, 23: 0.009047028928332207, 24: 0.008777413234504289, 25: 0.008989118034242934, 26: 0.0057190941971891115, 27: 0.0094251919978732, 28: 0.007993521727405693, 29: 0.012423633949674068, 30: 0.007155519395754352, 31: 0.011336761384208265, 32: 0.008428520738203082, 33: 0.00801239924930497, 34: 0.009992874164912843, 35: 0.007102864644268013, 36: 0.007658330040534546, 37: 0.00959527157150042, 38: 0.00909046029518696, 39: 0.00816014490576601, 40: 0.009684518321706073, 41: 0.009795086075356653, 42: 0.009181256456639213, 43: 0.008410925352907626, 44: 0.008379213257494779, 45: 0.007043379273435682, 46: 0.011460753648717516, 47: 0.005877578727095246, 48: 0.006363545611128206, 49: 0.008208785566816017, 50: 0.008904419035520864, 51: 0.005077258728548012, 52: 0.008063448834102805, 53: 0.006745114078970476, 54: 0.007473785591231201, 55: 0.010198923677018593, 56: 0.009592655120455278, 57: 0.007553334759217111, 58: 0.007354390351972948, 59: 0.009027026862547877, 60: 0.006309150019920197, 61: 0.007553840571568211, 62: 0.010359311404998248, 63: 0.009937227164420854, 64: 0.009044725328017663, 65: 0.006693888827355048, 66: 0.011854571420551744, 67: 0.010307164026045234, 68: 0.007477622239963731, 69: 0.010960542998320258, 70: 0.009949069660041287, 71: 0.009392492868520265, 72: 0.010040352467936334, 73: 0.0060039334677254004, 74: 0.010274350273396035}"
