prob,social,Run,max IN degree,avg clustering coeff,modularity
0.2985888671875,0.290283203125,75,26,0.23637400423711413,0.10476918039943252
0.3517626953125,0.422607421875,76,26,0.23351340608782645,0.11259054465682654
0.7935888671875,0.422607421875,77,60,0.24681577383771094,0.10527099568723927
0.3517626953125,0.040283203125,78,26,0.23384372868175718,0.11758176058430544
0.7935888671875,0.040283203125,79,63,0.24623513107046363,0.10861121443605752
0.4755126953125,0.235107421875,80,44,0.23956621051832655,0.1097962862808726
0.6698388671875,0.235107421875,81,50,0.23844983289727323,0.11204348547487475
0.4755126953125,0.102783203125,82,31,0.23285193448427763,0.11614599357079587
0.6698388671875,0.102783203125,83,48,0.22878272199414407,0.13037081102518344
0.9705126953125,0.485107421875,84,71,0.24891650504068205,0.11350792003472654
0.1748388671875,0.485107421875,85,28,0.23186756367782455,0.11376022331345795
0.9705126953125,0.352783203125,86,73,0.2574510578943107,0.1014018048112011
0.1748388671875,0.352783203125,87,30,0.23074260854807294,0.112716929865076
0.7230126953125,0.110107421875,88,54,0.23887844404176353,0.10968328917046866
0.9173388671875,0.110107421875,89,70,0.2474752394361938,0.11047571530003263
0.7230126953125,0.227783203125,90,57,0.2442919361792283,0.10608236922514426
0.9173388671875,0.227783203125,91,69,0.2418614843467762,0.10905814573234184
0.2280126953125,0.360107421875,92,28,0.23187119908258766,0.11360323020430094
0.4223388671875,0.360107421875,93,25,0.23137856431344203,0.10925306160139159
0.2280126953125,0.477783203125,94,27,0.2241634845303938,0.11579868948441197
0.4223388671875,0.477783203125,95,31,0.2310318600498312,0.10498769710580486
0.1661376953125,0.141357421875,96,25,0.2299721980367019,0.1139911640227034
0.9792138671875,0.141357421875,97,71,0.24318417755462804,0.10459065850374896
0.1661376953125,0.321533203125,98,28,0.23634928433766145,0.11148415977961432
0.9792138671875,0.321533203125,99,74,0.2531212492046235,0.11567378898333083
0.6611376953125,0.391357421875,100,49,0.23672769149254108,0.10624748982327749
0.4842138671875,0.391357421875,101,32,0.23661448379578043,0.12430944498257887
0.6611376953125,0.071533203125,102,47,0.23854907123297778,0.1180184334829282
0.4842138671875,0.071533203125,103,36,0.22720595099208082,0.10671957587974792
0.9086376953125,0.016357421875,104,64,0.2609925075915163,0.10537762119911084
0.7317138671875,0.016357421875,105,45,0.2569201801219771,0.09953776423728602
0.9086376953125,0.446533203125,106,69,0.24995879593715606,0.10619546615043626
0.7317138671875,0.446533203125,107,54,0.23881471108595106,0.10926260825794143
0.4136376953125,0.266357421875,108,29,0.21627574960359708,0.12183081293519588
0.2367138671875,0.266357421875,109,25,0.23082093012775118,0.10989659192417751
0.4136376953125,0.196533203125,110,33,0.23029186119126616,0.10617025234050466
0.2367138671875,0.196533203125,111,28,0.22731422390369072,0.1076438333135556
0.2898876953125,0.078857421875,112,26,0.22394233461991708,0.11094798440876336
0.3604638671875,0.078857421875,113,32,0.23202762594236495,0.11094604492187499
0.2898876953125,0.134033203125,114,25,0.22380539051920925,0.11856765153017386
0.3604638671875,0.134033203125,115,26,0.22723663958503687,0.11968442932728644
0.7848876953125,0.328857421875,116,66,0.2499155743937917,0.11041988168724279
0.8554638671875,0.328857421875,117,65,0.2524816133647653,0.10022992936283125
0.7848876953125,0.384033203125,118,59,0.24045879484585347,0.11535011299532497
0.8554638671875,0.384033203125,119,65,0.2573791921222288,0.11215488569361515
0.5373876953125,0.203857421875,120,40,0.23379805349359126,0.11413273050375924
0.1129638671875,0.203857421875,121,28,0.21797340227341153,0.1211493498908841
0.5373876953125,0.009033203125,122,44,0.27752165491600783,0.09984350086527422
0.1129638671875,0.009033203125,123,32,0.2757868185474449,0.10120467052653939
0.0423876953125,0.453857421875,124,26,0.23603840496148956,0.11272496555191483
0.6079638671875,0.453857421875,125,42,0.2276926800747907,0.112762451171875
0.0423876953125,0.259033203125,126,26,0.25170989658386705,0.09763682560108482
0.6079638671875,0.259033203125,127,50,0.24435414830092375,0.11870753452596004
0.057856445312500004,0.071044921875,128,34,0.241779673874418,0.11321475967496544
0.7781201171875,0.071044921875,129,58,0.23874313306243863,0.11365341901472435
0.057856445312500004,0.469970703125,130,29,0.2317783318767136,0.10456794102149121
0.7781201171875,0.469970703125,131,56,0.24301048748063275,0.10756285740112406
0.5528564453125,0.321044921875,132,39,0.2363662263879181,0.10706211641874352
0.2831201171875,0.321044921875,133,27,0.22809884714626202,0.11581936667588544
0.5528564453125,0.219970703125,134,45,0.2348607120011361,0.11139978203001429
0.2831201171875,0.219970703125,135,24,0.22835199399504835,0.1012521968232924
0.8003564453125,0.196044921875,136,60,0.23778679389494356,0.1162741366673167
0.5306201171875,0.196044921875,137,42,0.22888683120665082,0.10786295605818977
0.8003564453125,0.344970703125,138,60,0.241258128940326,0.11288442438924612
0.5306201171875,0.344970703125,139,41,0.23045066878562048,0.11875236881532525
0.3053564453125,0.446044921875,140,25,0.22641642630437994,0.1128898966994205
0.0356201171875,0.446044921875,141,25,0.23051109383460278,0.12299414796052058
0.3053564453125,0.094970703125,142,28,0.23556853751420817,0.11389151146852747
0.0356201171875,0.094970703125,143,25,0.2298618230235456,0.11800214517364084
0.42910644531250003,0.133544921875,144,30,0.22248374388936099,0.11447175825228108
0.4068701171875,0.133544921875,145,27,0.2265950981166833,0.11215525578193383
0.42910644531250003,0.032470703125,146,39,0.23837383954360775,0.10615090077351172
0.4068701171875,0.032470703125,147,36,0.22847102685569093,0.10230878970506885
0.9241064453125,0.383544921875,148,70,0.24387448797395847,0.10786261199426503
0.9018701171875,0.383544921875,149,71,0.25222353889588905,0.10227355203948327
0.9241064453125,0.282470703125,150,70,0.2485678916419453,0.10832714144185336
0.9018701171875,0.282470703125,151,65,0.24829335011028916,0.10008981716167266
0.6766064453125,0.008544921875,152,51,0.2826701681070528,0.09686625063248439
0.15937011718750002,0.008544921875,153,32,0.27070287728980996,0.08594742620867943
0.6766064453125,0.157470703125,154,45,0.23849612043539636,0.10986440823270659
0.15937011718750002,0.157470703125,155,29,0.22971447805876324,0.10780781976136691
0.1816064453125,0.258544921875,156,26,0.23218821861208833,0.10939748701315662
0.6543701171875,0.258544921875,157,54,0.24544609915381363,0.11107733135158741
0.1816064453125,0.407470703125,158,28,0.23635905715648567,0.10843073252636007
0.6543701171875,0.407470703125,159,53,0.24253576550107084,0.10538359565693127
0.24348144531250002,0.227294921875,160,26,0.23074597207687306,0.11618594497844228
0.2212451171875,0.227294921875,161,24,0.22162923020446768,0.115310477173426
0.24348144531250002,0.251220703125,162,26,0.22755376934490978,0.104835400102844
0.2212451171875,0.251220703125,163,27,0.23025079569071707,0.10982975778546719
0.7384814453125,0.477294921875,164,61,0.24729370597799624,0.1090287541178071
0.7162451171875001,0.477294921875,165,54,0.24143633880756207,0.10647972829220793
0.7384814453125,0.001220703125,166,59,0.33400977765824996,0.08247375892704781
0.7162451171875001,0.001220703125,167,53,0.3285476614416238,0.07760028674236025
0.9859814453125,0.102294921875,168,67,0.25651505068257224,0.1123405939847498
0.4687451171875,0.102294921875,169,30,0.22689434582269272,0.11899937735406098
0.9859814453125,0.376220703125,170,72,0.2525646941975074,0.11624264320261059
0.4687451171875,0.376220703125,171,38,0.23261115218651776,0.11740946969601229
0.4909814453125,0.352294921875,172,44,0.24378676378901465,0.11008757396449705
0.9637451171875,0.352294921875,173,74,0.25209620558637497,0.106942409918305
0.4909814453125,0.126220703125,174,35,0.22167739877101122,0.11051461667693492
0.9637451171875,0.126220703125,175,70,0.24500859184035412,0.10993317385491325
0.3672314453125,0.039794921875,176,33,0.2359889046557835,0.11186585863294683
0.5924951171875,0.039794921875,177,41,0.2333404288818138,0.11797106363107401
0.3672314453125,0.188720703125,178,27,0.2254202286575358,0.1184217510318698
0.5924951171875,0.188720703125,179,49,0.2377094227063733,0.1140090620879275
0.8622314453125,0.289794921875,180,61,0.24642208085449624,0.1104256683769916
0.0974951171875,0.289794921875,181,27,0.2414472900918141,0.10961196437926815
0.8622314453125,0.438720703125,182,67,0.24848139688074872,0.10814572798929209
0.0974951171875,0.438720703125,183,31,0.23197887518935398,0.11031361764293413
0.6147314453125,0.164794921875,184,43,0.23152275167092545,0.1106806835138623
0.8399951171875,0.164794921875,185,64,0.242626036329172,0.10893522922390383
0.6147314453125,0.063720703125,186,52,0.2308549066273619,0.12370697198271029
0.8399951171875,0.063720703125,187,64,0.24081733366315125,0.1141020843327197
0.11973144531249999,0.414794921875,188,29,0.23339610067588615,0.10897875773868326
0.34499511718750003,0.414794921875,189,29,0.23904668365799409,0.10195127118156215
0.11973144531249999,0.313720703125,190,26,0.2216604431651534,0.11535394461140278
0.34499511718750003,0.313720703125,191,29,0.23160301001720196,0.11234778901296061
0.0887939453125,0.180419921875,192,29,0.2419625355478803,0.10768985404058382
0.7471826171875,0.180419921875,193,50,0.24200847126161676,0.12485218461715143
0.0887939453125,0.173095703125,194,24,0.2240362957086625,0.1128535873382303
0.7471826171875,0.173095703125,195,58,0.23543839463018737,0.11573647343662491
0.5837939453125,0.430419921875,196,38,0.24176778539811694,0.11419713879213976
0.2521826171875,0.430419921875,197,27,0.23195439727458297,0.10782143663539372
0.5837939453125,0.423095703125,198,44,0.24905606590603735,0.10550902205390955
0.2521826171875,0.423095703125,199,27,0.23999273147580638,0.10719657650103369
0.8312939453125,0.055419921875,200,57,0.2458968664078882,0.11471381688328589
0.9946826171875,0.055419921875,201,74,0.2544160743229142,0.10928109998561639
0.8312939453125,0.048095703125,202,64,0.24832474451064057,0.10468125095009743
0.9946826171875,0.048095703125,203,74,0.24989941842384591,0.10690307331390042
0.3362939453125,0.305419921875,204,33,0.23777718772904977,0.10646173720291835
0.4996826171875,0.305419921875,205,33,0.23037308791633346,0.12176817351744468
0.3362939453125,0.298095703125,206,27,0.2341799677304766,0.1068640625259674
0.4996826171875,0.298095703125,207,43,0.23750698633754255,0.1035989326336817
0.4600439453125,0.117919921875,208,28,0.2268194579339378,0.11494760762529982
0.12843261718750001,0.117919921875,209,24,0.21879970774524465,0.11728614922718118
0.4600439453125,0.360595703125,210,33,0.23742760662111362,0.10330350625516657
0.12843261718750001,0.360595703125,211,26,0.2337742001183642,0.1026947014584746
0.9550439453125,0.367919921875,212,73,0.25354848533964447,0.098908250971883
0.6234326171875,0.367919921875,213,45,0.23982369535669668,0.10403785347527622
0.9550439453125,0.110595703125,214,70,0.24566528633582776,0.11549906720044695
0.6234326171875,0.110595703125,215,50,0.2351909417706596,0.10221923828125
0.7075439453125,0.242919921875,216,56,0.2285413373002037,0.10856052417533912
0.3759326171875,0.242919921875,217,30,0.23125481477876855,0.10131685030905671
0.7075439453125,0.485595703125,218,55,0.24075583771513379,0.11656847148295242
0.3759326171875,0.485595703125,219,34,0.22866175727614077,0.11862956771703977
0.2125439453125,0.492919921875,220,26,0.23596066682450156,0.1186930287839431
0.8709326171875,0.492919921875,221,69,0.24847893544076438,0.12198152396304789
0.2125439453125,0.235595703125,222,24,0.22296505623626317,0.10823695915118962
0.8709326171875,0.235595703125,223,65,0.24779743451058028,0.10802844846591073
0.1506689453125,0.024169921875,224,30,0.24707796948348104,0.09865097520661158
0.3140576171875,0.024169921875,225,37,0.24899468888676124,0.11376682303921672
0.1506689453125,0.079345703125,226,26,0.22429617323635484,0.11660124241326009
0.3140576171875,0.079345703125,227,25,0.2270464392681031,0.11756062682030204
0.6456689453125,0.274169921875,228,53,0.23102046156236475,0.10591390273327793
0.8090576171875,0.274169921875,229,64,0.24884354095641317,0.10012192301907787
0.6456689453125,0.329345703125,230,36,0.232432348710005,0.10947148771287767
0.8090576171875,0.329345703125,231,56,0.24146619993006035,0.1050749704153548
0.8931689453125,0.149169921875,232,67,0.24993944536269774,0.10781478401316365
0.0665576171875,0.149169921875,233,29,0.23654189257675445,0.1161926930532233
0.8931689453125,0.204345703125,234,63,0.23524693850466324,0.10777560925166745
0.0665576171875,0.204345703125,235,27,0.22695097345001378,0.11931845151637703
0.3981689453125,0.399169921875,236,28,0.2265870882096361,0.1100906451595266
0.5615576171875,0.399169921875,237,37,0.2334122400025837,0.1211542274533037
0.3981689453125,0.454345703125,238,25,0.2272031229801469,0.10274942998278314
0.5615576171875,0.454345703125,239,46,0.24235727227782283,0.10962556504212081
0.2744189453125,0.211669921875,240,25,0.2283922344974741,0.10967359937311788
0.9328076171875,0.211669921875,241,70,0.24762969141264085,0.11016291698991465
0.2744189453125,0.391845703125,242,26,0.2272419217759239,0.12072450444347674
0.9328076171875,0.391845703125,243,67,0.24345241638827247,0.11069002045041149
0.7694189453125,0.461669921875,244,56,0.23861105392794316,0.10605904433301974
0.4378076171875,0.461669921875,245,35,0.2395321093158025,0.10778087475038797
0.7694189453125,0.141845703125,246,59,0.23800412703991194,0.10992190951086753
0.4378076171875,0.141845703125,247,30,0.23363764548763258,0.11273950675267666
0.5219189453125,0.086669921875,248,39,0.22151567967819094,0.12923400079199737
0.6853076171875,0.086669921875,249,49,0.23856624302210444,0.10384278311233044
0.5219189453125,0.266845703125,250,31,0.23511469834643042,0.11341169052288104
0.6853076171875,0.266845703125,251,49,0.2290541072524108,0.111442718665828
0.026918945312499998,0.336669921875,252,18,0.1335745450428988,0.16236108768576302
0.1903076171875,0.336669921875,253,29,0.22931429858983,0.10295560509853954
0.026918945312499998,0.016845703125,254,25,0.23343133026752952,0.11608602783521334
0.1903076171875,0.016845703125,255,32,0.2559709362713693,0.10553362868300173
0.0346533203125,0.012451171875,256,27,0.25623759223819875,0.08893386253542893
0.6311669921875,0.012451171875,257,41,0.26839795857431126,0.10750289231338792
0.0346533203125,0.333251953125,258,28,0.22394872878101915,0.11269077935925412
0.6311669921875,0.333251953125,259,42,0.2394198666820049,0.10687436391113923
0.5296533203125,0.262451171875,260,39,0.24284034595832438,0.11005131035365348
0.1361669921875,0.262451171875,261,27,0.2353054831069568,0.11081966227991111
0.5296533203125,0.083251953125,262,35,0.2320015268363278,0.11574670060239185
0.1361669921875,0.083251953125,263,27,0.2292608454300156,0.10442781483853833
0.7771533203125,0.137451171875,264,52,0.2413888784863176,0.1140021633315306
0.8786669921875,0.137451171875,265,66,0.2469840166957759,0.1166011972297038
0.7771533203125,0.458251953125,266,60,0.2462151325304996,0.1035005205234979
0.8786669921875,0.458251953125,267,69,0.2432052233125626,0.10742919921874998
0.2821533203125,0.387451171875,268,27,0.22804061640805454,0.11195042719829118
0.3836669921875,0.387451171875,269,34,0.2315846010786217,0.1098459421560454
0.2821533203125,0.208251953125,270,25,0.2220411514525776,0.11000467734391381
0.3836669921875,0.208251953125,271,28,0.23455244558977498,0.11000599604881886
0.4059033203125,0.199951171875,272,27,0.2389915699987233,0.10649760296145604
0.0124169921875,0.199951171875,273,3,0.0,0.6875
0.4059033203125,0.145751953125,274,35,0.22248999187939944,0.11988604748021658
0.0124169921875,0.145751953125,275,2,0.0,0.7200000000000001
0.9009033203125,0.449951171875,276,66,0.254416612240999,0.1097902239442525
0.5074169921875,0.449951171875,277,44,0.24050421504049188,0.10919643377425561
0.9009033203125,0.395751953125,278,65,0.249454771391239,0.10045637891455067
0.5074169921875,0.395751953125,279,42,0.242510343053228,0.11627426011302795
0.6534033203125,0.074951171875,280,44,0.2297268769611903,0.11800196771019825
0.2599169921875,0.074951171875,281,27,0.22852276565982454,0.11326825078297473
0.6534033203125,0.020751953125,282,49,0.24691687833334192,0.10631924105970093
0.2599169921875,0.020751953125,283,32,0.2452701841551,0.10034068163559862
0.1584033203125,0.324951171875,284,28,0.23026327088120516,0.10527050947351764
0.7549169921875,0.324951171875,285,57,0.24602802119966796,0.11067717737555235
0.1584033203125,0.270751953125,286,29,0.23340393907343301,0.10903039644992504
0.7549169921875,0.270751953125,287,57,0.23044154703344916,0.11458368222936187
0.2202783203125,0.168701171875,288,28,0.23021151123196787,0.11165859558766865
0.3217919921875,0.168701171875,289,26,0.22297248105907846,0.10020070480057877
0.2202783203125,0.427001953125,290,28,0.23706959197183963,0.11123745919112714
0.3217919921875,0.427001953125,291,26,0.23490552941784387,0.11419325761672978
0.7152783203125,0.418701171875,292,53,0.23643377271866622,0.10395554799900787
0.8167919921875,0.418701171875,293,56,0.23673841002026363,0.10837055083953251
0.7152783203125,0.177001953125,294,52,0.2311252936374661,0.11325621394808524
0.8167919921875,0.177001953125,295,63,0.23796594313053915,0.113397554958174
0.9627783203125,0.043701171875,296,72,0.2545225057599359,0.10758626107797914
0.07429199218749999,0.043701171875,297,29,0.23323908242999805,0.11032111738936032
0.9627783203125,0.302001953125,298,70,0.25329896573426486,0.1107264963170769
0.07429199218749999,0.302001953125,299,31,0.24404925234765376,0.11112680669277324
0.4677783203125,0.293701171875,300,41,0.2373808447223882,0.10654465348007139
0.5692919921875,0.293701171875,301,47,0.23980054719649327,0.10787243408497785
0.4677783203125,0.052001953125,302,34,0.2261560818501683,0.11210182208998
0.5692919921875,0.052001953125,303,42,0.24091241187950266,0.0995497012036024
0.3440283203125,0.106201171875,304,29,0.23203891815861907,0.1106330093444795
0.9405419921875,0.106201171875,305,74,0.2530368581777646,0.11070856279484573
0.3440283203125,0.114501953125,306,24,0.22323777347976667,0.12119415308067108
0.9405419921875,0.114501953125,307,71,0.24238531355426293,0.11110991483082502
0.8390283203125,0.356201171875,308,65,0.25318022554015196,0.11249940282413001
0.4455419921875,0.356201171875,309,39,0.24795903079424786,0.09948707293533265
0.8390283203125,0.364501953125,310,62,0.2503142804138952,0.11546650171783088
0.4455419921875,0.364501953125,311,39,0.24131458012013937,0.10579687607579279
0.5915283203125,0.231201171875,312,46,0.2418327643821396,0.0989589072543618
0.6930419921875,0.231201171875,313,55,0.23480510117310024,0.11000703572208836
0.5915283203125,0.239501953125,314,38,0.24170626364882553,0.11114095500459137
0.6930419921875,0.239501953125,315,55,0.23527287023506466,0.10914260839650242
0.0965283203125,0.481201171875,316,28,0.22844340818672032,0.10134892019843804
0.19804199218750002,0.481201171875,317,26,0.22492311881483512,0.12468426394389627
0.0965283203125,0.489501953125,318,27,0.23626400870562644,0.11655667701863354
0.19804199218750002,0.489501953125,319,25,0.22860583947753108,0.11372532104886188
0.1274658203125,0.246826171875,320,25,0.23720908916223635,0.12092083212895012
0.8477294921875,0.246826171875,321,64,0.2488720241932609,0.11007878697785045
0.1274658203125,0.005126953125,322,31,0.2896726801840012,0.08555814525877523
0.8477294921875,0.005126953125,323,62,0.3299361667424188,0.08142564070193158
0.6224658203125,0.496826171875,324,44,0.2276927988153896,0.09724000409294992
0.3527294921875,0.496826171875,325,29,0.2359615714907471,0.1141873572863706
0.6224658203125,0.255126953125,326,48,0.23640009527036412,0.10231982589958649
0.3527294921875,0.255126953125,327,27,0.22706308895869526,0.11303856750524019
0.8699658203125,0.121826171875,328,62,0.24960520375951223,0.10624488771564544
0.6002294921875,0.121826171875,329,41,0.24060128585389143,0.11047848843289113
0.8699658203125,0.130126953125,330,67,0.24479333647017792,0.1067880345724243
0.6002294921875,0.130126953125,331,49,0.23723716201771025,0.10445665608091931
0.37496582031250003,0.371826171875,332,27,0.2221525320981487,0.11165164802819809
0.1052294921875,0.371826171875,333,27,0.23518019722977962,0.10320540229030338
0.37496582031250003,0.380126953125,334,25,0.22821061843835883,0.11402924947445882
0.1052294921875,0.380126953125,335,25,0.22848844207903285,0.10590562691011289
0.4987158203125,0.059326171875,336,41,0.2376146352928696,0.12038946403688428
0.4764794921875,0.059326171875,337,43,0.2333098436431396,0.11507102447944004
0.4987158203125,0.442626953125,338,26,0.23488509703165572,0.10955476016366683
0.4764794921875,0.442626953125,339,42,0.2286790253254333,0.1036669921875
0.9937158203125,0.309326171875,340,73,0.253615050419882,0.11036918885483339
0.9714794921875,0.309326171875,341,74,0.2540226610503644,0.10899337188916498
0.9937158203125,0.192626953125,342,74,0.2464619608643232,0.11170586897025808
0.9714794921875,0.192626953125,343,74,0.24841157560753557,0.11350275249916277
0.7462158203125,0.184326171875,344,54,0.237311667272974,0.10612156071403031
0.2289794921875,0.184326171875,345,27,0.2272570801436136,0.11646728340382742
0.7462158203125,0.317626953125,346,56,0.2471759063211839,0.10269052836620404
0.2289794921875,0.317626953125,347,27,0.2313073571105171,0.10214876793589445
0.2512158203125,0.434326171875,348,25,0.22796811829160196,0.1223363523875208
0.7239794921875,0.434326171875,349,46,0.23662079992676793,0.10454065157007729
0.2512158203125,0.067626953125,350,27,0.22960517128524785,0.12156832925642456
0.7239794921875,0.067626953125,351,54,0.23922038499403503,0.11404936312362088
0.18934082031250002,0.090576171875,352,28,0.23240272294794623,0.10633566933116098
0.1671044921875,0.090576171875,353,32,0.23039499001509148,0.11905359892103948
0.18934082031250002,0.223876953125,354,24,0.23476974295676328,0.11853569949941663
0.1671044921875,0.223876953125,355,31,0.24094346966372035,0.09856382018203182
0.6843408203125,0.340576171875,356,41,0.2402133476707027,0.10632658810694029
0.6621044921875,0.340576171875,357,51,0.2390875296646897,0.11120853591913962
0.6843408203125,0.473876953125,358,52,0.241883668161317,0.11419112426035505
0.6621044921875,0.473876953125,359,49,0.24797102757298195,0.10885710398908081
0.9318408203125,0.215576171875,360,70,0.2484077606520018,0.10679556978404856
0.4146044921875,0.215576171875,361,44,0.23023392394096515,0.11307961382571982
0.9318408203125,0.098876953125,362,69,0.2509607015153395,0.09468961543760158
0.4146044921875,0.098876953125,363,30,0.22632700655077406,0.11826624
0.4368408203125,0.465576171875,364,36,0.2247583642807199,0.10816975563494854
0.9096044921875,0.465576171875,365,64,0.2465328933913171,0.10681096475614099
0.4368408203125,0.348876953125,366,35,0.227946607471354,0.11467580679207721
0.9096044921875,0.348876953125,367,70,0.2565403606206256,0.10859329066458415
0.3130908203125,0.153076171875,368,31,0.2219264379269902,0.11025340146952026
0.5383544921875,0.153076171875,369,37,0.23254205218861876,0.11267349983976932
0.3130908203125,0.286376953125,370,27,0.23012418315798064,0.10256023338866256
0.5383544921875,0.286376953125,371,38,0.23419063717179772,0.10912478943366972
0.8080908203125,0.403076171875,372,57,0.24108422037711436,0.10842174128404033
0.0433544921875,0.403076171875,373,30,0.2217640943798808,0.11358211292975172
0.8080908203125,0.036376953125,374,63,0.24941923260659582,0.11031393790541608
0.0433544921875,0.036376953125,375,27,0.24209714698319842,0.1052431342907533
0.5605908203125,0.028076171875,376,44,0.2439325583037856,0.10528712458092525
