avg utility,avg IN degrees,avg OUT degrees,avg clustering coeff
1.0000000000000007,41.396,41.396,0.21489646958041111
0.9999999999999996,41.404,41.404,0.21504001875256684
0.9999999999999994,41.44,41.44,0.21554524386165264
1.0000000000000002,41.444,41.444,0.2159060878344231
0.9999999999999992,41.52,41.52,0.21662568088344147
1.0000000000000004,41.576,41.576,0.21729256613357922
0.9999999999999998,41.584,41.584,0.21757748171539543
0.9999999999999997,41.688,41.688,0.21901912309430743
0.9999999999999997,41.792,41.792,0.2200112352540408
1.0000000000000002,41.868,41.868,0.22084414541718397
1.0000000000000004,41.928,41.928,0.22143905615386084
1.0,42.02,42.02,0.22212138367981055
0.9999999999999994,42.124,42.124,0.22329879807603709
0.9999999999999999,42.148,42.148,0.22392300451045935
1.0000000000000002,42.148,42.148,0.22421255572995688
1.0000000000000002,42.136,42.136,0.22460714701935977
0.9999999999999998,42.224,42.224,0.22532576975135912
1.0000000000000007,42.26,42.26,0.2258444900064153
1.0000000000000002,42.32,42.32,0.22659575947321525
0.9999999999999994,42.38,42.38,0.22731322759363462
0.9999999999999999,42.444,42.444,0.22798388011392917
0.9999999999999997,42.492,42.492,0.2287190973243488
1.0000000000000002,42.592,42.592,0.22970285825976447
1.0000000000000002,42.584,42.584,0.2300705084759768
0.9999999999999999,42.68,42.68,0.23096710664470285
0.9999999999999997,42.716,42.716,0.23153545924357521
1.0000000000000002,42.828,42.828,0.2325328706220428
1.0000000000000002,42.92,42.92,0.23356195880039
0.9999999999999998,42.992,42.992,0.23426572456554437
1.0,43.072,43.072,0.23492981428573007
1.0000000000000004,43.124,43.124,0.23566831567389238
1.0000000000000004,43.228,43.228,0.23678039721038296
0.9999999999999998,43.32,43.32,0.23776570951045545
0.9999999999999996,43.38,43.38,0.2384123458995872
1.0000000000000004,43.472,43.472,0.23928647134403494
0.9999999999999999,43.508,43.508,0.2398896906634559
0.9999999999999999,43.556,43.556,0.24053444667375337
1.0000000000000007,43.596,43.596,0.24109092147458258
1.0000000000000002,43.616,43.616,0.24159572136013743
1.0000000000000007,43.6,43.6,0.24177333455906955
1.0000000000000004,43.684,43.684,0.24267212732323515
1.0000000000000004,43.68,43.68,0.24280100956630646
0.9999999999999994,43.696,43.696,0.24343536938780833
1.0000000000000002,43.74,43.74,0.2439722015196482
1.0000000000000002,43.788,43.788,0.24490465860899344
1.0,43.804,43.804,0.24533949797380727
1.0000000000000009,43.832,43.832,0.24564989759757172
0.9999999999999998,43.96,43.96,0.2469084631056695
1.0000000000000002,44.0,44.0,0.24766274188851384
0.9999999999999994,44.04,44.04,0.24825514405345958
1.0000000000000002,44.016,44.016,0.2481368075997548
1.0000000000000004,44.064,44.064,0.2488053188423177
0.9999999999999998,44.056,44.056,0.24904434941359452
1.0,44.06,44.06,0.24932206447383198
0.9999999999999997,44.104,44.104,0.25006799450422684
1.0,44.052,44.052,0.24966607667099358
0.9999999999999996,44.072,44.072,0.250150520285772
0.9999999999999997,44.056,44.056,0.25040490915409197
1.0000000000000002,44.068,44.068,0.25053918875890996
0.9999999999999997,44.116,44.116,0.25109597939997974
1.0000000000000009,44.164,44.164,0.2516055348705506
0.9999999999999999,44.228,44.228,0.25247798876139416
1.0000000000000002,44.152,44.152,0.25225050268705285
1.0000000000000002,44.196,44.196,0.2527454234265007
0.9999999999999998,44.204,44.204,0.25332153117495015
0.9999999999999996,44.252,44.252,0.2538977288177925
0.9999999999999998,44.276,44.276,0.2543043802918484
0.9999999999999997,44.304,44.304,0.2546433151484705
0.9999999999999999,44.392,44.392,0.25554964296861626
0.9999999999999997,44.424,44.424,0.2561083478609039
1.0,44.476,44.476,0.2572877997237323
0.9999999999999994,44.5,44.5,0.2579027432979339
1.0000000000000004,44.556,44.556,0.2588402454011443
0.9999999999999994,44.62,44.62,0.25995435522347987
1.0,44.648,44.648,0.26033222257463645
1.0000000000000004,44.74,44.74,0.26114609888873175
0.9999999999999999,44.736,44.736,0.2617360726911095
1.0,44.716,44.716,0.2619643328910559
1.0000000000000007,44.68,44.68,0.26198674661115384
1.0000000000000002,44.676,44.676,0.2622886888137124
1.0,44.744,44.744,0.26300508517008303
0.9999999999999999,44.752,44.752,0.26325645156444727
1.0,44.768,44.768,0.263601137876086
1.000000000000001,44.768,44.768,0.2641281441990231
1.0000000000000002,44.8,44.8,0.2647613735771224
1.0000000000000004,44.764,44.764,0.2647070779869021
1.0000000000000007,44.78,44.78,0.26518629008843336
1.0000000000000002,44.82,44.82,0.26611547360302923
0.9999999999999999,44.812,44.812,0.26628136225878374
1.0000000000000007,44.812,44.812,0.26655442359799836
1.0000000000000004,44.856,44.856,0.26716003104254976
0.9999999999999997,44.864,44.864,0.26756522569272634
1.0000000000000004,44.892,44.892,0.2681524068966186
0.9999999999999996,44.928,44.928,0.26862987598858556
1.0000000000000007,44.952,44.952,0.2690246311061983
0.9999999999999999,44.972,44.972,0.26980703815122176
0.9999999999999992,44.984,44.984,0.2700477103757449
1.0000000000000002,44.948,44.948,0.2698905945718618
0.9999999999999997,44.972,44.972,0.27027567964575855
0.9999999999999998,44.968,44.968,0.2701712315822325
0.9999999999999997,45.008,45.008,0.2708819365845981
1.0000000000000004,45.0,45.0,0.2713056161788295
0.9999999999999994,44.944,44.944,0.2713315088299461
1.0,44.98,44.98,0.27219811898965696
1.0000000000000007,45.008,45.008,0.27247685557232776
0.9999999999999997,45.012,45.012,0.2723476962829113
1.0000000000000004,45.024,45.024,0.2722153402179789
1.0,45.084,45.084,0.27278396427721363
1.0000000000000004,45.144,45.144,0.27330927559644574
1.0000000000000002,45.22,45.22,0.2741897958557223
0.9999999999999993,45.248,45.248,0.27465538496103936
0.9999999999999994,45.272,45.272,0.27468412329541936
1.0000000000000004,45.3,45.3,0.2750974811846025
1.0000000000000004,45.324,45.324,0.27576739685806406
0.9999999999999997,45.328,45.328,0.27609732858909
0.9999999999999991,45.336,45.336,0.2765632050343118
0.9999999999999998,45.372,45.372,0.27700686604812513
1.0000000000000007,45.444,45.444,0.2775790991603971
1.000000000000001,45.54,45.54,0.2784106572147489
0.9999999999999998,45.572,45.572,0.27868311034084736
0.9999999999999994,45.592,45.592,0.2790318894118307
1.0000000000000004,45.6,45.6,0.2795183421130794
0.9999999999999999,45.612,45.612,0.2798417856664391
1.0000000000000004,45.612,45.612,0.28036322929062596
1.0000000000000004,45.62,45.62,0.28082373107560304
1.0000000000000004,45.668,45.668,0.2813979629404774
1.0000000000000004,45.68,45.68,0.2815653346527502
0.9999999999999998,45.728,45.728,0.28196560544470184
0.9999999999999994,45.716,45.716,0.2823747643874442
0.9999999999999993,45.728,45.728,0.28266041758379123
0.9999999999999999,45.852,45.852,0.28386726470992996
1.0000000000000002,45.86,45.86,0.2843125654853901
0.9999999999999997,45.924,45.924,0.28511579110815055
1.0,45.912,45.912,0.28536107343931366
1.0000000000000009,45.852,45.852,0.2848755667349765
1.0000000000000007,45.888,45.888,0.28564892298344485
1.0000000000000004,45.968,45.968,0.28666117250617423
1.0000000000000002,46.012,46.012,0.2875240993669133
1.0000000000000002,45.976,45.976,0.28748414293527447
0.9999999999999994,45.956,45.956,0.28743749344530256
1.0000000000000002,45.9,45.9,0.2872192072217926
0.9999999999999993,45.884,45.884,0.2873531207017871
1.0000000000000004,45.916,45.916,0.28818765557621107
1.0000000000000004,45.856,45.856,0.2881264493101551
0.9999999999999999,45.868,45.868,0.28849994155313374
1.0,45.964,45.964,0.2895893839330742
0.9999999999999991,46.024,46.024,0.2902462302584769
1.0000000000000004,46.016,46.016,0.29014287676908845
0.9999999999999999,46.016,46.016,0.29038275320607443
0.9999999999999997,46.016,46.016,0.2908750334294035
1.0,46.032,46.032,0.2912304338392502
1.0000000000000002,46.14,46.14,0.29259803527072314
0.9999999999999994,46.196,46.196,0.2935333836346065
0.9999999999999994,46.168,46.168,0.2936173910848368
0.9999999999999998,46.168,46.168,0.2937786349221926
1.0,46.128,46.128,0.29375672605500014
1.0000000000000004,46.172,46.172,0.29414624533021744
0.9999999999999993,46.216,46.216,0.29452581974109193
1.0000000000000002,46.288,46.288,0.29511987915396776
1.0000000000000004,46.336,46.336,0.295778322623345
0.9999999999999998,46.312,46.312,0.2954522072189034
1.0000000000000002,46.376,46.376,0.29633592147765453
0.9999999999999998,46.436,46.436,0.29716305776275387
1.0000000000000004,46.46,46.46,0.29796848015788335
1.0000000000000002,46.456,46.456,0.2981268465691581
0.9999999999999993,46.492,46.492,0.2984965410301086
0.9999999999999997,46.492,46.492,0.29891972393655586
0.9999999999999992,46.5,46.5,0.2992551833109097
1.0000000000000002,46.536,46.536,0.29972580441086366
0.9999999999999998,46.44,46.44,0.29944192147833676
1.0000000000000002,46.436,46.436,0.29962482949209124
1.0000000000000004,46.4,46.4,0.2998733910809793
1.0000000000000004,46.416,46.416,0.30021069049402277
0.9999999999999997,46.42,46.42,0.3005505925065334
1.0000000000000004,46.412,46.412,0.30061801343738703
0.9999999999999997,46.384,46.384,0.3007584901701631
1.0000000000000002,46.408,46.408,0.30105841931743493
1.0,46.364,46.364,0.3009512294629162
0.9999999999999999,46.392,46.392,0.30158320659267407
1.0000000000000002,46.46,46.46,0.3025529792382495
1.0000000000000002,46.412,46.412,0.30237903766413854
1.0000000000000002,46.476,46.476,0.3035640050191527
0.9999999999999997,46.508,46.508,0.3037733301099207
1.0000000000000002,46.492,46.492,0.3037000837407027
0.9999999999999998,46.496,46.496,0.30419595154190837
0.9999999999999998,46.516,46.516,0.30476657547170644
0.9999999999999997,46.512,46.512,0.30503438490161877
0.9999999999999999,46.48,46.48,0.3050963988914788
1.0000000000000007,46.536,46.536,0.30577045116409396
1.0000000000000002,46.572,46.572,0.306513936809264
1.0000000000000009,46.664,46.664,0.30761728369056124
1.0000000000000004,46.652,46.652,0.30749454955598327
1.0000000000000002,46.612,46.612,0.3072270101353849
0.9999999999999996,46.568,46.568,0.3071735099930421
0.9999999999999996,46.568,46.568,0.3073110361717879
0.9999999999999998,46.58,46.58,0.30770704406743715
0.9999999999999998,46.556,46.556,0.30757991235261856
1.0000000000000004,46.588,46.588,0.3077938518623996
0.9999999999999996,46.548,46.548,0.3078598183033273
1.0000000000000002,46.584,46.584,0.3083694997601497
0.9999999999999992,46.592,46.592,0.30868995092501555
1.0000000000000002,46.616,46.616,0.30915102883714807
0.9999999999999999,46.656,46.656,0.30992246935747886
1.0000000000000004,46.652,46.652,0.3098618834083902
0.9999999999999996,46.668,46.668,0.3098700798578635
0.9999999999999998,46.704,46.704,0.3102271289358732
1.0000000000000002,46.752,46.752,0.31081731763847975
1.0000000000000002,46.764,46.764,0.3112201385431862
1.0000000000000009,46.708,46.708,0.3111650838535924
0.9999999999999999,46.66,46.66,0.3110633074034284
1.0000000000000007,46.628,46.628,0.3110552135962436
1.0000000000000004,46.664,46.664,0.3116620636526938
1.0000000000000004,46.692,46.692,0.31240734805006515
0.9999999999999999,46.724,46.724,0.31267011023040847
0.9999999999999993,46.752,46.752,0.3135185717124672
0.9999999999999997,46.764,46.764,0.31403303330453763
1.0000000000000007,46.76,46.76,0.3143038556272487
0.9999999999999997,46.736,46.736,0.31445746922452134
0.9999999999999994,46.772,46.772,0.31494553994198876
1.0000000000000004,46.836,46.836,0.3158118903437057
1.0,46.804,46.804,0.3159097786528165
0.9999999999999994,46.756,46.756,0.3153841576431331
1.0000000000000009,46.724,46.724,0.31552778343040516
1.0000000000000002,46.772,46.772,0.3158892496591783
0.9999999999999992,46.768,46.768,0.3159322281806697
0.9999999999999997,46.812,46.812,0.3166361676971312
0.9999999999999993,46.908,46.908,0.31766829655517154
0.9999999999999996,46.884,46.884,0.3176511080106657
0.9999999999999999,46.872,46.872,0.3179046353544666
0.9999999999999993,46.928,46.928,0.31845695490064163
1.0000000000000009,46.98,46.98,0.31935930163685244
0.9999999999999998,47.0,47.0,0.31982901607917147
0.9999999999999993,47.068,47.068,0.32071689748892185
1.0000000000000004,47.032,47.032,0.32044354924620233
1.0000000000000002,46.976,46.976,0.32025132090358677
1.0000000000000004,46.916,46.916,0.31973799738957637
0.9999999999999998,46.904,46.904,0.31992372437903077
0.9999999999999993,46.944,46.944,0.32045680808503496
1.0000000000000002,46.92,46.92,0.320554490037319
0.9999999999999993,46.888,46.888,0.3207313949660709
1.0000000000000002,46.916,46.916,0.32121336652041377
1.0000000000000004,46.924,46.924,0.3211909076515514
1.0000000000000002,46.924,46.924,0.3215292614927511
1.0000000000000002,46.9,46.9,0.3212143402188236
1.0000000000000004,46.872,46.872,0.3211026507649076
0.9999999999999994,46.936,46.936,0.3216525818838913
0.9999999999999999,46.976,46.976,0.32210870144597026
0.9999999999999993,46.924,46.924,0.321972999246424
0.9999999999999993,46.904,46.904,0.3217002935995082
1.0000000000000002,46.916,46.916,0.32223464321484385
1.0000000000000004,46.912,46.912,0.3224943262002465
0.9999999999999997,46.948,46.948,0.32318183412031337
1.0000000000000004,46.864,46.864,0.3226543143566474
0.9999999999999998,46.852,46.852,0.32275972096789163
0.9999999999999999,46.844,46.844,0.3225973299262908
1.0,46.88,46.88,0.322993674942089
0.9999999999999997,46.876,46.876,0.323138751506394
1.0000000000000007,46.9,46.9,0.32359064958603834
0.9999999999999999,46.936,46.936,0.3239429457533487
1.0,46.936,46.936,0.32384288452086035
1.0000000000000009,46.964,46.964,0.3240287293997659
1.0000000000000002,46.964,46.964,0.32451856846312294
1.0000000000000002,46.98,46.98,0.32444305452777966
0.9999999999999994,46.916,46.916,0.3242056060359548
1.0,46.904,46.904,0.3241962571940075
1.0000000000000004,46.888,46.888,0.3240724035870864
1.0,46.832,46.832,0.324059205950987
0.9999999999999999,46.804,46.804,0.32397037145179225
0.9999999999999997,46.9,46.9,0.3248898443149659
0.9999999999999997,46.884,46.884,0.324788281543415
0.9999999999999998,46.9,46.9,0.32483367998778334
1.0,46.9,46.9,0.32518987355555595
1.0000000000000004,46.872,46.872,0.325106195111918
1.0000000000000002,46.888,46.888,0.3254144223273996
1.0000000000000004,46.884,46.884,0.3256233584703007
0.9999999999999997,46.904,46.904,0.3257012858015913
0.9999999999999999,46.928,46.928,0.3262708131569335
1.0000000000000002,46.928,46.928,0.32661762048211807
1.0000000000000004,46.956,46.956,0.32685880887211866
0.9999999999999999,47.016,47.016,0.32780270003269896
1.0000000000000007,46.972,46.972,0.3275869480031977
1.0,46.932,46.932,0.3275486754188152
1.0000000000000004,46.96,46.96,0.3277986165088776
1.0000000000000004,47.008,47.008,0.3285517627963605
1.0,47.084,47.084,0.3293820016992119
1.0000000000000002,47.052,47.052,0.32992109050722984
1.0000000000000002,47.08,47.08,0.3301901725390707
0.9999999999999996,47.048,47.048,0.3298840298687529
0.9999999999999999,47.008,47.008,0.32941295014488076
0.9999999999999993,47.032,47.032,0.3295111158650696
1.0,47.028,47.028,0.32975493671802886
1.0,47.016,47.016,0.3302430310376243
1.0,46.988,46.988,0.3304743954381739
1.0000000000000002,47.044,47.044,0.3311746940113504
0.9999999999999996,47.108,47.108,0.332139554998613
1.0000000000000002,47.048,47.048,0.3317621591369559
1.0000000000000004,47.024,47.024,0.33171445838467567
1.0,47.044,47.044,0.33217040636692885
0.9999999999999994,47.048,47.048,0.3324388045778602
1.0000000000000009,47.052,47.052,0.332717618712077
0.9999999999999996,47.028,47.028,0.33287360811296923
0.9999999999999994,46.972,46.972,0.3329047352112011
1.0000000000000004,46.936,46.936,0.33300661491378936
0.9999999999999997,46.94,46.94,0.33309351576413254
0.9999999999999997,46.912,46.912,0.33293409785511574
1.0,46.9,46.9,0.3331855347851998
1.0,46.944,46.944,0.33360193887170636
1.0000000000000002,46.916,46.916,0.33328298246596216
1.0000000000000002,46.888,46.888,0.33304629533638275
0.9999999999999997,46.864,46.864,0.3337128855625943
1.0000000000000004,46.924,46.924,0.3345483219372188
0.9999999999999998,46.96,46.96,0.3347796963776154
1.0000000000000002,46.992,46.992,0.3354002262550958
0.9999999999999999,46.928,46.928,0.33495897841802563
1.0000000000000002,46.936,46.936,0.33527717289294406
0.9999999999999996,46.96,46.96,0.3361520372036903
0.9999999999999998,46.936,46.936,0.335759409448717
1.0000000000000004,46.956,46.956,0.3361039779363073
0.9999999999999997,46.996,46.996,0.3366679341082175
1.0000000000000007,47.02,47.02,0.33714570296384516
1.0000000000000002,47.012,47.012,0.337341189842561
1.0000000000000007,47.112,47.112,0.33808414899165323
1.0000000000000004,47.112,47.112,0.33830502642244814
1.0000000000000002,47.112,47.112,0.3384224782350186
0.9999999999999997,47.084,47.084,0.3385074724409376
1.0000000000000002,47.084,47.084,0.33884467559762305
0.9999999999999997,47.052,47.052,0.33895329571398775
1.0,47.036,47.036,0.3390701434998721
1.0000000000000002,47.064,47.064,0.33949478368218483
0.9999999999999997,47.08,47.08,0.3395613033203301
1.0000000000000007,47.02,47.02,0.3392238287902483
1.0000000000000002,47.048,47.048,0.33959468651547386
1.0000000000000002,47.08,47.08,0.33965006033190387
1.0000000000000002,47.08,47.08,0.33990044787170437
0.9999999999999996,47.092,47.092,0.3402389956715712
1.0000000000000007,47.056,47.056,0.34022621880276827
1.0000000000000004,47.064,47.064,0.34026251141891195
0.9999999999999997,47.076,47.076,0.3402663549952973
0.9999999999999997,47.148,47.148,0.3409249689787359
0.9999999999999996,47.208,47.208,0.3415548354282902
0.9999999999999999,47.18,47.18,0.3413968486338626
1.0,47.156,47.156,0.3410752996545274
1.0000000000000002,47.136,47.136,0.34123661656138976
1.0000000000000002,47.096,47.096,0.3409657138007017
0.9999999999999996,47.096,47.096,0.3415076495860368
0.9999999999999999,47.088,47.088,0.34173522583497795
1.0000000000000004,47.064,47.064,0.3416715041374344
1.0000000000000004,47.112,47.112,0.34218962794253305
1.0,47.168,47.168,0.3426362401251063
1.0,47.14,47.14,0.34238605973347214
0.9999999999999998,47.136,47.136,0.342242808121057
1.0000000000000002,47.184,47.184,0.34270072831582055
1.0,47.14,47.14,0.34284950507627987
0.9999999999999999,47.1,47.1,0.342463357495547
1.0000000000000004,47.156,47.156,0.34313037842452626
0.9999999999999997,47.16,47.16,0.3433598459414343
1.0000000000000009,47.204,47.204,0.343813544642886
1.0000000000000004,47.236,47.236,0.3442568643185931
1.0,47.26,47.26,0.34450191780445555
0.9999999999999993,47.308,47.308,0.34501740333092357
0.9999999999999998,47.26,47.26,0.3446122487502266
1.0000000000000004,47.328,47.328,0.3455122407641586
1.0000000000000002,47.312,47.312,0.345466494461067
1.0000000000000007,47.34,47.34,0.34612549365860407
1.0000000000000002,47.352,47.352,0.34649425741541046
1.0000000000000002,47.356,47.356,0.34677904134084214
1.0000000000000004,47.316,47.316,0.346772193094524
1.0000000000000002,47.312,47.312,0.34699409556247945
1.0000000000000002,47.316,47.316,0.3473547755729381
0.9999999999999993,47.312,47.312,0.34748057416898026
1.0000000000000007,47.28,47.28,0.34737794723585835
1.0000000000000002,47.232,47.232,0.3471749916833615
1.0000000000000002,47.212,47.212,0.3470115009957155
1.0000000000000007,47.244,47.244,0.34774409078086904
1.0000000000000002,47.236,47.236,0.34767982642723577
1.0000000000000004,47.164,47.164,0.3474719400985504
0.9999999999999996,47.152,47.152,0.3476055746139967
1.0,47.168,47.168,0.3478114473054826
0.9999999999999992,47.18,47.18,0.34814956392735125
0.9999999999999998,47.22,47.22,0.34871298088640407
1.0000000000000009,47.26,47.26,0.34901578937487987
1.0000000000000009,47.252,47.252,0.3492271768495008
1.0000000000000004,47.228,47.228,0.349211886234184
0.9999999999999997,47.212,47.212,0.3492485051303898
1.0,47.248,47.248,0.34968125513175047
1.0000000000000002,47.22,47.22,0.34958138461273663
1.0000000000000004,47.212,47.212,0.3497648986751345
1.0000000000000002,47.196,47.196,0.35024498618099115
1.0,47.26,47.26,0.35105824432876526
1.000000000000001,47.32,47.32,0.35143995227726527
0.9999999999999996,47.308,47.308,0.35130853696174713
0.9999999999999993,47.296,47.296,0.3516545469001626
1.0000000000000002,47.224,47.224,0.35124700192847685
1.0000000000000002,47.156,47.156,0.350704000176912
1.0,47.152,47.152,0.3510036731721223
0.9999999999999996,47.16,47.16,0.3511931860019567
1.0000000000000004,47.172,47.172,0.35170867113967424
0.9999999999999997,47.184,47.184,0.3518795586330459
1.0,47.124,47.124,0.35155411560045946
1.0000000000000002,47.104,47.104,0.3516759248443271
1.0000000000000004,47.12,47.12,0.3519092189277615
1.0000000000000009,47.124,47.124,0.3520136244874765
1.0000000000000002,47.064,47.064,0.35140537071075584
1.0000000000000002,46.976,46.976,0.35111511715620847
1.0,46.948,46.948,0.35077629795589166
1.0,46.932,46.932,0.35114367660068596
0.9999999999999993,46.936,46.936,0.35120773325314586
0.9999999999999997,47.032,47.032,0.3521226911007979
1.0,47.024,47.024,0.35206691478072055
1.0000000000000004,47.008,47.008,0.3522298119164144
1.0,46.988,46.988,0.3522239554180381
1.0000000000000007,46.976,46.976,0.3522061813901666
1.0000000000000007,46.94,46.94,0.3522287797230176
0.9999999999999998,46.94,46.94,0.3526347223196274
0.9999999999999999,46.952,46.952,0.3528199496573616
1.0,46.928,46.928,0.35303377016699133
0.9999999999999999,46.9,46.9,0.35285176455364614
0.9999999999999998,46.904,46.904,0.35290526945685224
1.0,46.912,46.912,0.3530078646248099
0.9999999999999998,46.88,46.88,0.3528452566108948
1.0000000000000007,46.848,46.848,0.35274732097180916
0.9999999999999994,46.864,46.864,0.3531181460915343
0.9999999999999997,46.876,46.876,0.35316273488364724
1.0000000000000007,46.86,46.86,0.3534164588621253
