prob,mu,temp,social,Run,max IN degree,avg clustering coeff
0.849609375,0.28650390625,0.17935546875,0.1318359375,112,62,0.28406634305731876
0.310546875,0.14728515625000002,0.17935546875,0.1318359375,113,52,0.2676418314599526
0.349609375,0.78150390625,0.03435546875,0.0693359375,114,37,0.2699403394067757
0.810546875,0.78150390625,0.03435546875,0.0693359375,115,59,0.3068470815240449
0.349609375,0.64228515625,0.03435546875,0.0693359375,116,40,0.28021726183544127
0.349609375,0.78150390625,0.03435546875,0.0693359375,117,38,0.2717412878116266
0.349609375,0.78150390625,0.03435546875,0.3818359375,118,42,0.25608708275311287
0.810546875,0.64228515625,0.03435546875,0.3818359375,119,62,0.24605616540086453
0.474609375,0.41025390625,0.14310546875,0.0068359375,120,36,0.2813816905705242
0.935546875,0.41025390625,0.14310546875,0.0068359375,121,70,0.33960698523089317
0.474609375,0.76603515625,0.14310546875,0.0068359375,122,30,0.27821840458280034
0.474609375,0.41025390625,0.21560546875,0.0068359375,123,40,0.28187321571202917
0.474609375,0.41025390625,0.14310546875,0.1943359375,124,43,0.25048823644844626
0.935546875,0.76603515625,0.21560546875,0.1943359375,125,72,0.2515083591716035
0.974609375,0.90525390625,0.28810546875,0.2568359375,126,71,0.25207607640434
0.435546875,0.90525390625,0.28810546875,0.2568359375,127,58,0.25718602045445904
0.974609375,0.27103515625,0.28810546875,0.2568359375,128,70,0.24918539806990794
0.974609375,0.90525390625,0.07060546875,0.2568359375,129,71,0.2531646230370012
0.974609375,0.90525390625,0.28810546875,0.4443359375,130,73,0.2528963795021774
0.435546875,0.27103515625,0.07060546875,0.4443359375,131,53,0.24269999891248054
0.724609375,0.16275390625,0.07060546875,0.1318359375,132,53,0.27197504558466623
0.185546875,0.16275390625,0.07060546875,0.1318359375,133,44,0.2582336131852831
0.724609375,0.02353515625,0.07060546875,0.1318359375,134,67,0.2642673107147506
0.724609375,0.16275390625,0.28810546875,0.1318359375,135,53,0.2930048974544575
0.724609375,0.16275390625,0.07060546875,0.3193359375,136,57,0.2427059668722945
0.185546875,0.02353515625,0.28810546875,0.3193359375,137,52,0.23874532100713292
0.224609375,0.65775390625,0.21560546875,0.3818359375,138,45,0.23413680991592634
0.685546875,0.65775390625,0.21560546875,0.3818359375,139,59,0.2502505456782057
0.224609375,0.51853515625,0.21560546875,0.3818359375,140,41,0.25087839590615474
0.224609375,0.65775390625,0.14310546875,0.3818359375,141,38,0.236630245834457
0.224609375,0.65775390625,0.21560546875,0.0693359375,142,36,0.2775567612316021
0.685546875,0.51853515625,0.14310546875,0.0693359375,143,55,0.27581825559772466
0.162109375,0.34837890625,0.05248046875,0.2880859375,144,56,0.24503879515509225
0.123046875,0.34837890625,0.05248046875,0.2880859375,145,42,0.2465468848336683
0.162109375,0.7041601562500001,0.05248046875,0.2880859375,146,50,0.26440145220113465
0.162109375,0.34837890625,0.19748046875,0.2880859375,147,46,0.2301066907024452
0.162109375,0.34837890625,0.05248046875,0.2255859375,148,61,0.24390383006206728
0.123046875,0.7041601562500001,0.19748046875,0.2255859375,149,42,0.25245728149568253
0.662109375,0.84337890625,0.19748046875,0.0380859375,150,53,0.30390712273518905
0.623046875,0.84337890625,0.19748046875,0.0380859375,151,43,0.2983703715871472
0.662109375,0.20916015625,0.19748046875,0.0380859375,152,53,0.30473537739035217
0.662109375,0.84337890625,0.05248046875,0.0380859375,153,47,0.31405977274948504
0.662109375,0.84337890625,0.19748046875,0.4755859375,154,52,0.22753878153434556
0.623046875,0.20916015625,0.05248046875,0.4755859375,155,48,0.23636493820038448
0.912109375,0.10087890625,0.12498046874999999,0.4130859375,156,65,0.23953727215008822
0.873046875,0.10087890625,0.12498046874999999,0.4130859375,157,70,0.24945901190288786
0.912109375,0.45666015625,0.12498046874999999,0.4130859375,158,64,0.2482272856701728
0.912109375,0.10087890625,0.26998046875,0.4130859375,159,67,0.24784594122736478
0.912109375,0.10087890625,0.12498046874999999,0.3505859375,160,67,0.2458466021544847
0.873046875,0.45666015625,0.26998046875,0.3505859375,161,68,0.24330380929041964
0.412109375,0.59587890625,0.26998046875,0.1630859375,162,51,0.29237720721264593
0.373046875,0.59587890625,0.26998046875,0.1630859375,163,49,0.2651688518272326
0.412109375,0.95166015625,0.26998046875,0.1630859375,164,47,0.2591050907572896
0.412109375,0.59587890625,0.12498046874999999,0.1630859375,165,61,0.26635111099712605
0.412109375,0.59587890625,0.26998046875,0.1005859375,166,58,0.2882657858117956
0.373046875,0.95166015625,0.12498046874999999,0.1005859375,167,44,0.2918497181654342
0.287109375,0.22462890625,0.16123046875,0.2255859375,168,50,0.24801593364919317
0.498046875,0.22462890625,0.16123046875,0.2255859375,169,51,0.2591351256724526
0.287109375,0.58041015625,0.16123046875,0.2255859375,170,49,0.24119119987463175
0.287109375,0.22462890625,0.23373046875,0.2255859375,171,51,0.2503389508722326
0.287109375,0.22462890625,0.16123046875,0.2880859375,172,53,0.24138191741179127
0.498046875,0.58041015625,0.23373046875,0.2880859375,173,48,0.24616650299150022
0.787109375,0.71962890625,0.01623046875,0.4755859375,174,57,0.23395674315999188
0.998046875,0.71962890625,0.01623046875,0.4755859375,175,74,0.24658116119370552
0.787109375,0.08541015625,0.01623046875,0.4755859375,176,62,0.24311955755308054
0.787109375,0.71962890625,0.08873046874999999,0.4755859375,177,49,0.2410861342336482
0.787109375,0.71962890625,0.01623046875,0.0380859375,178,59,0.31866907374811426
0.998046875,0.08541015625,0.08873046874999999,0.0380859375,179,74,0.3210181481179863
0.537109375,0.47212890625,0.23373046875,0.1005859375,180,54,0.30272547007773537
0.748046875,0.47212890625,0.23373046875,0.1005859375,181,58,0.2654818832966872
0.537109375,0.33291015625000003,0.23373046875,0.1005859375,182,56,0.27258608568550097
0.537109375,0.47212890625,0.16123046875,0.1005859375,183,59,0.27456345422775436
0.537109375,0.47212890625,0.23373046875,0.1630859375,184,53,0.26335793139330294
0.748046875,0.33291015625000003,0.16123046875,0.1630859375,185,62,0.26622807415118516
0.037109375,0.96712890625,0.08873046874999999,0.3505859375,186,56,0.2484184333230401
0.248046875,0.96712890625,0.08873046874999999,0.3505859375,187,42,0.24099599842121672
0.037109375,0.82791015625,0.08873046874999999,0.3505859375,188,45,0.2334059220070986
0.037109375,0.96712890625,0.01623046875,0.3505859375,189,52,0.26100472702939276
0.037109375,0.96712890625,0.08873046874999999,0.4130859375,190,42,0.2276585173077963
0.248046875,0.82791015625,0.01623046875,0.4130859375,191,38,0.23910616053485123
0.052734375,0.24009765625,0.03888671875,0.3896484375,192,37,0.24122942513120396
0.888671875,0.24009765625,0.03888671875,0.3896484375,193,63,0.2407467502325971
0.052734375,0.96712890625,0.03888671875,0.3896484375,194,44,0.2561945123267611
0.052734375,0.24009765625,0.17482421875,0.3896484375,195,38,0.23884425870472986
0.052734375,0.24009765625,0.03888671875,0.4833984375,196,44,0.2500363697545095
0.888671875,0.96712890625,0.17482421875,0.4833984375,197,61,0.24841452405268333
0.552734375,0.73509765625,0.18388671874999998,0.1396484375,198,54,0.2649064465484372
0.388671875,0.73509765625,0.18388671874999998,0.1396484375,199,48,0.2679716717069482
0.552734375,0.47212890625,0.18388671874999998,0.1396484375,200,61,0.26896086824815657
0.552734375,0.73509765625,0.02982421875,0.1396484375,201,55,0.2702079877450172
0.552734375,0.73509765625,0.18388671874999998,0.2333984375,202,59,0.24704878255240303
0.388671875,0.47212890625,0.02982421875,0.2333984375,203,53,0.271523549209657
0.802734375,0.48759765625,0.11138671874999999,0.2646484375,204,66,0.243179674325811
0.138671875,0.48759765625,0.11138671874999999,0.2646484375,205,51,0.26084253946899416
0.802734375,0.22462890625,0.11138671874999999,0.2646484375,206,57,0.23711090784216485
0.802734375,0.48759765625,0.24732421875,0.2646484375,207,59,0.25365577270304823
0.802734375,0.48759765625,0.11138671874999999,0.1083984375,208,62,0.28755432629308614
0.138671875,0.22462890625,0.24732421875,0.1083984375,209,40,0.27743417779518514
0.302734375,0.98259765625,0.25638671874999996,0.0146484375,210,31,0.2783681883624895
0.638671875,0.98259765625,0.25638671874999996,0.0146484375,211,47,0.30520945101219893
0.302734375,0.71962890625,0.25638671874999996,0.0146484375,212,33,0.2692423979400396
0.302734375,0.98259765625,0.10232421874999999,0.0146484375,213,31,0.26543073452351706
0.302734375,0.98259765625,0.25638671874999996,0.3583984375,214,44,0.24162173617915533
0.638671875,0.71962890625,0.10232421874999999,0.3583984375,215,55,0.2510615381032228
0.427734375,0.36384765625,0.22013671875,0.0771484375,216,49,0.2946647976681611
0.513671875,0.36384765625,0.22013671875,0.0771484375,217,47,0.2786728488237385
0.427734375,0.84337890625,0.22013671875,0.0771484375,218,49,0.26515523623607334
0.427734375,0.36384765625,0.28357421875,0.0771484375,219,49,0.2895327750450143
0.427734375,0.36384765625,0.22013671875,0.0458984375,220,46,0.28632029982794016
0.513671875,0.84337890625,0.28357421875,0.0458984375,221,37,0.28653630856947654
0.927734375,0.85884765625,0.07513671874999998,0.3271484375,222,69,0.2565557768273133
0.013671875,0.85884765625,0.07513671874999998,0.3271484375,223,0,0.0
0.927734375,0.34837890625,0.07513671874999998,0.3271484375,224,70,0.24345730026652243
0.927734375,0.85884765625,0.13857421875,0.3271484375,225,72,0.24135986170056137
0.927734375,0.85884765625,0.07513671874999998,0.2958984375,226,66,0.2380912566538016
0.013671875,0.34837890625,0.13857421875,0.2958984375,227,1,0.0
0.677734375,0.11634765625,0.29263671874999997,0.2021484375,228,57,0.24775646465919313
0.263671875,0.11634765625,0.29263671874999997,0.2021484375,229,55,0.2634775463778682
0.677734375,0.10087890625,0.29263671874999997,0.2021484375,230,61,0.27317000385362156
0.677734375,0.11634765625,0.21107421875,0.2021484375,231,63,0.25709106680171645
0.677734375,0.11634765625,0.29263671874999997,0.4208984375,232,62,0.2548375039508296
0.263671875,0.10087890625,0.21107421875,0.4208984375,233,48,0.24009607862454202
0.177734375,0.61134765625,0.14763671875,0.4521484375,234,45,0.2412815221428596
0.763671875,0.61134765625,0.14763671875,0.4521484375,235,59,0.23461200360376136
0.177734375,0.59587890625,0.14763671875,0.4521484375,236,45,0.23438543424231453
0.177734375,0.61134765625,0.06607421875,0.4521484375,237,44,0.24023557408232266
0.177734375,0.61134765625,0.14763671875,0.1708984375,238,54,0.2523525251603721
0.763671875,0.59587890625,0.06607421875,0.1708984375,239,58,0.31129249784875296
0.240234375,0.42572265625,0.27451171874999997,0.3583984375,240,52,0.24720576289796584
0.451171875,0.42572265625,0.27451171874999997,0.3583984375,241,46,0.2457256595271937
0.240234375,0.65775390625,0.27451171874999997,0.3583984375,242,49,0.23497865465360276
0.240234375,0.42572265625,0.26544921875,0.3583984375,243,54,0.24348017531099633
0.240234375,0.42572265625,0.27451171874999997,0.0146484375,244,29,0.25940061850595164
0.451171875,0.65775390625,0.26544921875,0.0146484375,245,31,0.27459497864882354
0.740234375,0.92072265625,0.12951171875,0.1083984375,246,52,0.28393422781788324
0.951171875,0.92072265625,0.12951171875,0.1083984375,247,70,0.2751188105175603
0.740234375,0.16275390625,0.12951171875,0.1083984375,248,57,0.2829996632192995
0.740234375,0.92072265625,0.12044921874999999,0.1083984375,249,52,0.26536076513885465
0.740234375,0.92072265625,0.12951171875,0.2646484375,250,67,0.25124422231484245
0.951171875,0.16275390625,0.12044921874999999,0.2646484375,251,70,0.24923645803813055
0.990234375,0.17822265625,0.20201171874999999,0.4833984375,252,74,0.2532780144700659
0.701171875,0.17822265625,0.20201171874999999,0.4833984375,253,59,0.24841511030231048
0.990234375,0.41025390625,0.20201171874999999,0.4833984375,254,72,0.24180582515792756
0.990234375,0.17822265625,0.19294921874999998,0.4833984375,255,74,0.25126412512630814
0.990234375,0.17822265625,0.20201171874999999,0.3896484375,256,73,0.24645835299736055
0.701171875,0.41025390625,0.19294921874999998,0.3896484375,257,51,0.23731864477589462
0.490234375,0.67322265625,0.057011718749999996,0.2333984375,258,61,0.2653342951429872
0.201171875,0.67322265625,0.057011718749999996,0.2333984375,259,54,0.26570637408703185
0.490234375,0.90525390625,0.057011718749999996,0.2333984375,260,56,0.2625196635968528
0.490234375,0.67322265625,0.04794921875,0.2333984375,261,57,0.25773171774210296
0.490234375,0.67322265625,0.057011718749999996,0.1396484375,262,53,0.2855294505677336
0.201171875,0.90525390625,0.04794921875,0.1396484375,263,44,0.25926920168086487
0.365234375,0.05447265625,0.09326171874999999,0.1708984375,264,55,0.2651419741946147
0.076171875,0.05447265625,0.09326171874999999,0.1708984375,265,45,0.2699529187675837
0.365234375,0.53400390625,0.09326171874999999,0.1708984375,266,53,0.2582110521954914
0.365234375,0.05447265625,0.15669921875,0.1708984375,267,46,0.25965822425534335
0.365234375,0.05447265625,0.09326171874999999,0.4521484375,268,47,0.2418511980551609
0.076171875,0.53400390625,0.15669921875,0.4521484375,269,47,0.2413192733404497
0.865234375,0.54947265625,0.23826171875,0.4208984375,270,57,0.25775604413284664
0.576171875,0.54947265625,0.23826171875,0.4208984375,271,47,0.2389096224298912
0.865234375,0.03900390625,0.23826171875,0.4208984375,272,67,0.24588515113102066
0.865234375,0.54947265625,0.01169921875,0.4208984375,273,67,0.24951405336185814
0.865234375,0.54947265625,0.23826171875,0.2021484375,274,60,0.25898676049224234
0.576171875,0.03900390625,0.01169921875,0.2021484375,275,65,0.2486263520357293
0.615234375,0.30197265625,0.020761718749999998,0.0458984375,276,51,0.3015175882507918
0.826171875,0.30197265625,0.020761718749999998,0.0458984375,277,58,0.30092440025436495
0.615234375,0.28650390625,0.020761718749999998,0.0458984375,278,53,0.2801831922955592
0.615234375,0.30197265625,0.22919921875,0.0458984375,279,49,0.30126073970768524
0.615234375,0.30197265625,0.020761718749999998,0.0771484375,280,57,0.27017865414982234
0.826171875,0.28650390625,0.22919921875,0.0771484375,281,66,0.2920555144899789
0.115234375,0.79697265625,0.16576171875,0.2958984375,282,44,0.2420401554780821
0.326171875,0.79697265625,0.16576171875,0.2958984375,283,36,0.24695331408443502
0.115234375,0.78150390625,0.16576171875,0.2958984375,284,62,0.24084796284214552
0.115234375,0.79697265625,0.08419921874999999,0.2958984375,285,50,0.2427272931517796
0.115234375,0.79697265625,0.16576171875,0.3271484375,286,51,0.24263812236036159
0.326171875,0.78150390625,0.08419921874999999,0.3271484375,287,46,0.24994691500663804
0.083984375,0.27103515625,0.12044921874999999,0.2177734375,288,50,0.27689875230353234
0.669921875,0.27103515625,0.12044921874999999,0.2177734375,289,59,0.26763741996299845
0.083984375,0.06994140625,0.12044921874999999,0.2177734375,290,44,0.2414607918329168
0.083984375,0.27103515625,0.03888671875,0.2177734375,291,47,0.2810625173205838
0.083984375,0.27103515625,0.12044921874999999,0.0927734375,292,41,0.2785306116615318
0.669921875,0.06994140625,0.03888671875,0.0927734375,293,51,0.303766024169473
0.583984375,0.76603515625,0.26544921875,0.4677734375,294,45,0.2375057934895415
0.169921875,0.76603515625,0.26544921875,0.4677734375,295,37,0.2463425959902501
0.583984375,0.56494140625,0.26544921875,0.4677734375,296,48,0.23647575578390004
0.583984375,0.76603515625,0.18388671874999998,0.4677734375,297,47,0.24018597530951538
0.583984375,0.76603515625,0.26544921875,0.3427734375,298,54,0.23705733948800362
0.169921875,0.56494140625,0.18388671874999998,0.3427734375,299,48,0.2439211990747474
0.833984375,0.02353515625,0.04794921875,0.0927734375,300,69,0.2733477636574918
0.419921875,0.02353515625,0.04794921875,0.0927734375,301,58,0.27911907778454564
0.833984375,0.81244140625,0.04794921875,0.0927734375,302,59,0.29606486338137955
0.833984375,0.02353515625,0.11138671874999999,0.0927734375,303,63,0.29903032024206283
0.833984375,0.02353515625,0.04794921875,0.4677734375,304,63,0.25561752232066065
0.419921875,0.81244140625,0.11138671874999999,0.4677734375,305,48,0.2356312966958942
0.333984375,0.51853515625,0.19294921874999998,0.3427734375,306,46,0.24171320016919387
0.919921875,0.51853515625,0.19294921874999998,0.3427734375,307,72,0.2537598777280076
0.333984375,0.31744140625,0.19294921874999998,0.3427734375,308,46,0.24167910193061587
0.333984375,0.51853515625,0.25638671874999996,0.3427734375,309,43,0.24657959709704158
0.333984375,0.51853515625,0.19294921874999998,0.2177734375,310,49,0.26295047212740674
0.919921875,0.31744140625,0.25638671874999996,0.2177734375,311,65,0.2585260308833799
0.458984375,0.14728515625000002,0.22919921875,0.2802734375,312,54,0.25039196722728724
0.794921875,0.14728515625000002,0.22919921875,0.2802734375,313,59,0.24005541737757088
0.458984375,0.19369140625,0.22919921875,0.2802734375,314,46,0.2492838951472462
0.458984375,0.14728515625000002,0.14763671875,0.2802734375,315,46,0.24918672137736253
0.458984375,0.14728515625000002,0.22919921875,0.4052734375,316,43,0.24275616408742925
0.794921875,0.19369140625,0.14763671875,0.4052734375,317,58,0.24575459687475246
0.958984375,0.64228515625,0.08419921874999999,0.0302734375,318,68,0.33089345352134863
0.294921875,0.64228515625,0.08419921874999999,0.0302734375,319,36,0.2814792976303767
0.958984375,0.68869140625,0.08419921874999999,0.0302734375,320,71,0.3368147777836475
0.958984375,0.64228515625,0.29263671874999997,0.0302734375,321,72,0.324618559422513
0.958984375,0.64228515625,0.08419921874999999,0.1552734375,322,72,0.2741754853537889
0.294921875,0.68869140625,0.29263671874999997,0.1552734375,323,56,0.265268117318808
0.708984375,0.39478515625,0.15669921875,0.4052734375,324,58,0.24421512418320768
0.044921875,0.39478515625,0.15669921875,0.4052734375,325,43,0.24436722566104815
0.708984375,0.93619140625,0.15669921875,0.4052734375,326,59,0.24647985127068375
0.708984375,0.39478515625,0.07513671874999998,0.4052734375,327,57,0.23399871696256128
0.708984375,0.39478515625,0.15669921875,0.0302734375,328,49,0.30810192801053066
0.044921875,0.93619140625,0.07513671874999998,0.0302734375,329,35,0.2818452499649527
0.208984375,0.88978515625,0.01169921875,0.1552734375,330,50,0.28330841042262733
0.544921875,0.88978515625,0.01169921875,0.1552734375,331,57,0.25555396738468844
0.208984375,0.44119140625000003,0.01169921875,0.1552734375,332,49,0.26028950212287855
0.208984375,0.88978515625,0.22013671875,0.1552734375,333,50,0.2593360247087332
0.208984375,0.88978515625,0.01169921875,0.2802734375,334,47,0.24651012960528823
0.544921875,0.44119140625000003,0.22013671875,0.2802734375,335,55,0.2507198022996155
0.146484375,0.08541015625,0.17482421875,0.0615234375,336,36,0.2745492668780209
0.232421875,0.08541015625,0.17482421875,0.0615234375,337,37,0.27061074225192483
0.146484375,0.37931640625,0.17482421875,0.0615234375,338,38,0.27857887758125827
0.146484375,0.08541015625,0.12951171875,0.0615234375,339,38,0.27971961090982556
0.146484375,0.08541015625,0.17482421875,0.4365234375,340,42,0.2418448741097752
0.232421875,0.37931640625,0.12951171875,0.4365234375,341,38,0.2410564978412302
